"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","8,012,408","19,309","1,467,436,546","184.00","184.00","182.50","182.95","-","1.50","182.95","20","183.00","7","0.00",
="0051","元大中型100","28,911","250","2,234,620","77.35","77.35","77.05","77.30","-","0.15","77.30","1","77.35","1","0.00",
="0052","富邦科技","442,390","1,045","80,187,756","181.95","182.15","180.35","180.70","-","1.55","180.70","1","180.90","1","0.00",
="0053","元大電子","6,276","119","615,031","98.35","98.40","97.60","97.60","-","0.90","97.50","1","97.70","1","0.00",
="0055","元大MSCI金融","53,617","263","1,538,128","28.66","28.71","28.66","28.70","-","0.04","28.70","2","28.71","1","0.00",
="0056","元大高股息","18,028,233","13,208","656,188,337","36.50","36.50","36.33","36.40","-","0.06","36.39","154","36.40","188","0.00",
="0057","富邦摩台","17,057","105","2,333,384","137.20","137.30","136.65","137.00","-","0.35","136.20","1","136.70","2","0.00",
="0061","元大寶滬深","447,597","307","8,881,086","20.02","20.04","19.71","19.76","-","0.32","19.74","5","19.76","13","0.00",
="006203","元大MSCI台灣","6,951","96","596,270","86.00","86.00","85.30","85.85","-","0.15","85.30","1","85.40","1","0.00",
="006204","永豐臺灣加權","3,054","119","340,591","111.65","111.85","111.65","111.85","-","0.35","111.10","1","111.55","1","0.00",
="006205","富邦上証","795,301","314","27,009,650","34.31","34.31","33.78","33.81","-","0.62","33.79","6","33.81","74","0.00",
="006206","元大上證50","237,142","146","7,675,619","32.89","32.89","32.24","32.30","-","0.61","32.32","100","32.35","100","0.00",
="006207","復華滬深","64,214","20","1,664,411","26.17","26.17","25.83","25.84","-","0.48","25.79","22","25.81","1","0.00",
="006208","富邦台50","3,182,765","11,038","342,746,692","108.15","108.15","107.30","107.55","-","0.75","107.50","11","107.55","75","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.42","5","7.47","5","0.00",
="00631L","元大台灣50正2","2,496,225","3,902","547,059,734","221.15","221.15","217.90","218.20","-","4.00","218.20","20","218.25","134","0.00",
="00632R","元大台灣50反1","11,293,558","2,272","267,773,901","23.61","23.78","23.61","23.75","+","0.17","23.74","1,748","23.76","89","0.00",
="00633L","富邦上証正2","13,503,993","2,993","550,239,533","41.22","41.58","40.18","40.18","-","1.52","40.18","102","40.20","22","0.00",
="00634R","富邦上証反1","159,497","27","630,322","3.94","3.99","3.92","3.99","+","0.07","3.97","699","3.99","714","0.00",
="00635U","期元大S&P黃金","1,640,010","1,030","56,110,398","34.36","34.36","34.13","34.14","-","0.27","34.13","6","34.15","94","0.00",
="00636","國泰中國A50","2,275,202","915","54,085,566","23.93","24.02","23.62","23.66","-","0.45","23.65","15","23.66","92","0.00",
="00636K","國泰中國A50+U","200","2","1,436","7.18","7.18","7.18","7.18","-","0.10","7.13","1","7.17","2","0.00",
="00637L","元大滬深300正2","114,206,329","15,745","1,889,649,848","16.66","16.90","16.32","16.32","-","0.60","16.32","477","16.33","207","0.00",
="00638R","元大滬深300反1","1,045,388","161","8,780,565","8.36","8.45","8.33","8.44","+","0.13","8.44","77","8.45","143","0.00",
="00639","富邦深100","2,232,171","529","27,307,604","12.35","12.38","12.14","12.16","-","0.26","12.16","95","12.18","179","0.00",
="00640L","富邦日本正2","345,785","201","19,337,972","55.80","56.05","55.70","55.75","+","0.40","55.75","171","55.80","1","0.00",
="00641R","富邦日本反1","1,331,886","170","7,878,141","5.92","5.93","5.90","5.93"," ","0.00","5.91","279","5.93","536","0.00",
="00642U","期元大S&P石油","8,482,734","1,212","141,035,148","16.64","16.66","16.58","16.60","+","0.24","16.59","22","16.60","1,031","0.00",
="00643","群益深証中小","4,034,407","371","55,491,375","13.97","13.97","13.68","13.68","-","0.37","13.68","270","13.69","29","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.05","2","3.09","1","0.00",
="00645","富邦日本","850,192","297","33,011,620","38.77","38.87","38.77","38.77","+","0.09","38.75","215","38.77","9","0.00",
="00646","元大S&P500","2,861,512","2,178","167,572,115","58.60","58.65","58.45","58.50","-","0.40","58.50","19","58.55","1,628","0.00",
="00647L","元大S&P500正2","272,332","327","24,193,370","89.00","89.05","88.50","88.70","-","1.40","88.65","1","88.70","98","0.00",
="00648R","元大S&P500反1","828,400","75","4,525,827","5.46","5.48","5.45","5.48","+","0.06","5.46","982","5.48","2,276","0.00",
="00650L","復華香港正2","36,870,129","5,151","628,078,198","17.32","17.48","16.71","16.72","-","1.13","16.72","1,529","16.73","165","0.00",
="00651R","復華香港反1","5,769,912","685","35,742,921","6.15","6.26","6.14","6.26","+","0.17","6.25","173","6.26","26","0.00",
