"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","59,962,136","64,838","3,488,154,911","58.35","58.40","58.00","58.20","-","0.20","58.20","640","58.25","880","0.00",
="0051","元大中型100","79,388","276","6,912,057","86.50","87.50","86.50","86.65","+","0.15","86.60","1","86.75","14","0.00",
="0052","富邦科技","562,129","1,614","129,847,073","231.35","231.60","230.15","230.65","-","1.50","230.65","2","230.75","1","0.00",
="0053","元大電子","13,012","133","1,654,442","126.95","127.70","126.75","127.35","+","0.25","126.75","1","127.00","1","0.00",
="0055","元大MSCI金融","1,478,836","363","45,566,133","30.85","30.90","30.59","30.64","-","0.16","30.60","3","30.64","13","0.00",
="0056","元大高股息","57,632,904","24,055","2,134,918,325","36.89","37.26","36.84","36.96","+","0.07","36.95","331","36.96","353","0.00",
="0057","富邦摩台","23,504","23","4,018,086","170.70","171.20","170.55","171.20","+","0.20","170.35","1","170.85","10","0.00",
="0061","元大寶滬深","1,122,867","514","24,479,296","21.60","21.94","21.60","21.90","+","0.38","21.86","2","21.90","57","0.00",
="006203","元大MSCI台灣","4,271","104","452,430","106.00","106.00","106.00","106.00"," ","0.00","105.35","1","105.80","1","0.00",
="006204","永豐臺灣加權","4,466","80","595,128","133.20","133.50","133.15","133.50","+","0.35","133.15","3","133.25","20","0.00",
="006205","富邦上証","2,071,385","575","76,891,510","36.65","37.30","36.65","37.17","+","0.52","37.12","3","37.17","74","0.00",
="006206","元大上證50","378,708","221","12,912,265","33.87","34.19","33.80","34.13","+","0.40","34.12","34","34.13","80","0.00",
="006207","復華滬深","646,578","247","18,585,341","28.36","29.02","28.36","28.95","+","0.60","28.89","58","28.95","28","0.00",
="006208","富邦台50","7,778,488","11,557","1,055,782,143","135.80","136.15","135.50","135.75","-","0.60","135.70","1","135.75","34","0.00",
="00625K","富邦上証+R","1,000","1","8,740","8.74","8.74","8.74","8.74","X","0.00","8.68","5","8.78","6","0.00",
="00631L","元大台灣50正2","1,954,174","3,450","588,097,246","300.35","303.35","299.15","300.25","-","2.55","300.20","1","300.25","17","0.00",
="00632R","元大台灣50反1","26,726,550","3,481","489,930,334","18.35","18.39","18.26","18.36","+","0.05","18.36","45","18.37","3,690","0.00",
="00633L","富邦上証正2","7,689,688","1,517","374,281,398","48.00","49.12","47.97","48.72","+","1.04","48.71","4","48.72","323","0.00",
="00634R","富邦上証反1","217,003","47","708,219","3.27","3.27","3.26","3.27","-","0.03","3.26","26","3.27","199","0.00",
="00635U","期元大S&P黃金","2,790,617","1,987","113,146,646","40.66","40.68","40.46","40.52","-","0.41","40.52","12","40.53","2","0.00",
="00636","國泰中國A50","4,033,145","659","102,506,795","25.25","25.61","25.25","25.55","+","0.40","25.53","2","25.55","73","0.00",
="00636K","國泰中國A50+U","200","2","1,684","8.42","8.42","8.42","8.42","+","0.07","8.35","2","8.44","2","0.00",
="00637L","元大滬深300正2","65,544,361","8,975","1,288,829,165","19.39","19.86","19.38","19.71","+","0.43","19.70","126","19.71","173","0.00",
="00638R","元大滬深300反1","2,328,100","120","15,934,965","6.91","6.91","6.84","6.87","-","0.06","6.86","6","6.87","92","0.00",
="00639","富邦深100","6,485,725","816","95,241,654","14.46","14.84","14.46","14.76","+","0.37","14.76","6","14.77","148","0.00",
="00640L","富邦日本正2","216,942","123","14,599,961","66.85","67.65","66.80","67.25","+","0.75","67.25","243","67.30","2","0.00",
="00641R","富邦日本反1","456,649","66","2,275,167","5.00","5.00","4.97","4.99","-","0.01","4.98","15","4.99","346","0.00",
="00642U","期元大S&P石油","12,781,810","2,073","212,859,148","16.68","16.69","16.63","16.64","+","0.32","16.64","139","16.65","1,103","0.00",
="00643","群益深証中小","6,099,329","678","100,396,033","16.21","16.54","16.21","16.48","+","0.39","16.48","8","16.49","196","0.00",
="00643K","群益深証中小+R","1,000","1","3,830","3.83","3.83","3.83","3.83","X","0.00","3.83","2","3.93","2","0.00",
="00645","富邦日本","246,579","326","10,875,294","43.95","44.30","43.95","44.16","+","0.21","44.15","1","44.16","1","0.00",
="00646","元大S&P500","3,549,580","2,351","225,044,838","63.40","63.50","63.25","63.40","-","0.05","63.35","1,299","63.40","358","0.00",
="00647L","元大S&P500正2","134,606","253","14,774,216","109.65","109.95","109.65","109.65","-","0.60","109.65","105","109.80","1","0.00",
="00648R","元大S&P500反1","4,176,182","104","18,505,056","4.43","4.44","4.43","4.43","+","0.02","4.43","1,505","4.44","47","0.00",
="00650L","復華香港正2","6,831,709","1,050","127,402,369","18.50","18.79","18.48","18.62","+","0.17","18.61","35","18.62","1,405","0.00",
="00651R","復華香港反1","486,830","67","2,528,325","5.21","5.22","5.18","5.20","-","0.03","5.20","544","5.22","771","0.00",
="00652","富邦印度","192,498","302","6,846,937","35.60","35.76","35.51","35.53","-","0.04","35.53","9","35.57","54","0.00",
="00653L","富邦印度正2","97,421","88","5,396,313","55.40","55.55","55.20","55.30","-","0.30","55.25","72","55.30","4","0.00",
="00654R","富邦印度反1","10,100","4","64,306","6.36","6.38","6.36","6.38","+","0.02","6.37","150","6.38","7","0.00",
="00655L","國泰中國A50正2","3,592,816","815","121,783,981","33.36","34.18","33.36","33.92","+","0.71","33.90","7","33.92","257","0.00",
="00656R","國泰中國A50反1","312,004","74","1,899,304","6.11","6.11","6.05","6.06","-","0.07","6.07","779","6.09","862","0.00",
="00657","國泰日經225","82,049","85","4,410,218","53.70","53.90","53.70","53.90","+","0.30","53.80","234","53.90","87","0.00",
="00657K","國泰日經225+U","200","2","3,540","17.70","17.70","17.70","17.70","+","0.07","17.63","4","17.79","1","0.00",
="00660","元大歐洲50","76,525","152","3,020,551","39.41","39.56","39.41","39.49","+","0.08","39.49","55","39.50","1","0.00",
="00661","元大日經225","234,803","145","13,745,451","58.40","58.80","58.40","58.60","+","0.25","58.60","98","58.70","50","0.00",
="00662","富邦NASDAQ","5,222,907","2,816","501,145,803","96.05","96.10","95.85","95.90","-","0.20","95.90","457","95.95","202","0.00",
="00663L","國泰臺灣加權正2","3,710,581","2,548","145,920,620","39.22","39.65","39.12","39.23","-","0.32","39.22","43","39.23","19","0.00",
="00664R","國泰臺灣加權反1","8,945,041","458","26,514,435","2.97","2.98","2.95","2.98","+","0.02","2.97","5","2.98","2,222","0.00",
="00665L","富邦恒生國企正2","26,052,082","2,624","315,471,957","12.00","12.22","11.97","12.09","+","0.16","12.08","194","12.09","664","0.00",
="00666R","富邦恒生國企反1","1,162,000","66","9,809,430","8.47","8.48","8.39","8.43","-","0.07","8.45","1","8.46","91","0.00",
="00668","國泰美國道瓊","132,436","100","6,786,252","51.20","51.30","51.20","51.25","-","0.10","51.20","226","51.25","1","0.00",
="00668K","國泰美國道瓊+U","200","2","3,368","16.84","16.84","16.84","16.84","-","0.11","--","0","--","0","0.00",
="00669R","國泰美國道瓊反1","998,200","75","5,842,024","5.84","5.86","5.84","5.86","+","0.04","5.85","2,854","5.86","2,274","0.00",
="00670L","富邦NASDAQ正2","843,602","1,904","132,180,732","156.75","157.00","156.30","156.50","-","1.20","156.50","18","156.55","102","0.00",
="00671R","富邦NASDAQ反1","7,541,042","239","22,221,704","2.95","2.95","2.94","2.95","+","0.02","2.94","4,097","2.95","5,375","0.00",
="00673R","期元大S&P原油反1","49,953,285","2,700","324,559,122","6.48","6.51","6.48","6.51","-","0.11","6.50","2,783","6.51","594","0.00",
="00674R","期元大S&P黃金反1","693,049","135","4,726,232","6.80","6.84","6.80","6.82","+","0.05","6.82","2,147","6.84","1,213","0.00",
="00675L","富邦臺灣加權正2","1,502,103","1,537","179,826,990","119.35","120.75","118.90","119.45","-","0.95","119.45","1","119.50","46","0.00",
="00676R","富邦臺灣加權反1","621,453","151","6,255,889","10.08","10.10","10.04","10.07","+","0.02","10.07","1,406","10.08","2","0.00",
="00678","群益那斯達克生技","279,192","77","7,920,499","28.39","28.39","28.33","28.36","-","0.06","28.33","50","28.36","19","0.00",
="00680L","元大美債20正2","20,681,339","1,137","152,815,465","7.39","7.40","7.38","7.38","-","0.08","7.38","13,238","7.39","176","0.00",
="00681R","元大美債20反1","16,000","4","327,870","20.49","20.52","20.49","20.49","+","0.10","20.49","88","20.53","2","0.00",
="00682U","期元大美元指數","2,254","6","45,085","20.00","20.03","20.00","20.03","X","0.00","20.00","3","20.01","2","0.00",
