"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","39,626,824","25,372","1,929,534,522","48.35","48.99","48.27","48.85","+","0.50","48.84","80","48.85","323","0.00",
="0051","元大中型100","144,814","219","10,812,503","74.40","75.00","74.40","74.90","+","0.55","74.80","51","74.90","1","0.00",
="0052","富邦科技","332,186","792","63,001,094","187.10","190.80","187.10","190.55","+","3.00","190.35","1","190.55","2","0.00",
="0053","元大電子","5,856","112","605,936","103.45","104.00","103.40","104.00","+","1.00","103.85","1","104.00","1","0.00",
="0055","元大MSCI金融","99,617","234","2,895,659","29.16","29.21","28.97","29.21","+","0.01","29.02","6","29.26","1","0.00",
="0056","元大高股息","27,675,891","14,609","965,042,813","34.65","34.97","34.61","34.95","+","0.30","34.95","308","34.96","232","0.00",
="0057","富邦摩台","18,299","20","2,632,348","143.15","144.30","143.15","144.30","+","1.25","144.70","20","145.20","35","0.00",
="0061","元大寶滬深","316,008","151","5,696,615","18.00","18.10","17.99","18.07","+","0.10","18.07","2","18.08","5","0.00",
="006203","元大MSCI台灣","6,055","35","542,467","89.70","89.85","89.20","89.70","+","0.95","85.90","1","90.00","10","0.00",
="006204","永豐臺灣加權","3,510","107","401,704","114.30","114.80","114.30","114.80","+","0.70","114.70","50","115.00","1","0.00",
="006205","富邦上証","230,108","189","7,139,581","30.94","31.07","30.90","31.07","+","0.15","31.07","4","31.08","3","0.00",
="006206","元大上證50","181,209","137","5,414,496","29.87","29.93","29.64","29.89","+","0.13","29.89","1","29.93","1","0.00",
="006207","復華滬深","17,321","17","409,412","23.64","23.64","23.63","23.63","+","0.16","23.60","100","23.63","1","0.00",
="006208","富邦台50","7,592,486","8,285","867,020,211","113.30","114.95","113.20","114.45","+","1.15","114.45","41","114.50","93","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.66","9","7.72","1","0.00",
="00631L","元大台灣50正2","3,513,647","3,366","763,890,813","213.70","219.55","213.65","218.90","+","4.05","218.70","2","218.90","139","0.00",
="00632R","元大台灣50反1","40,058,633","5,237","871,352,542","21.93","21.93","21.65","21.70","-","0.15","21.69","744","21.70","299","0.00",
="00633L","富邦上証正2","6,046,074","1,020","236,713,778","38.71","39.37","38.62","39.30","+","0.71","39.29","3","39.30","66","0.00",
="00634R","富邦上証反1","244,700","50","882,293","3.64","3.64","3.60","3.62","-","0.03","3.61","32","3.62","664","0.00",
="00635U","期元大S&P黃金","2,635,734","1,303","94,910,343","36.13","36.13","35.90","35.95","-","0.43","35.95","9","35.96","180","0.00",
="00636","國泰中國A50","550,271","247","11,957,367","21.60","21.80","21.60","21.79","+","0.20","21.79","5","21.80","146","0.00",
="00636K","國泰中國A50+U","200","2","1,504","7.52","7.52","7.52","7.52","+","0.04","7.47","2","7.55","2","0.00",
="00637L","元大滬深300正2","44,762,202","5,340","696,121,197","15.33","15.66","15.33","15.64","+","0.33","15.63","18","15.64","392","0.00",
="00638R","元大滬深300反1","1,532,750","57","11,442,996","7.50","7.51","7.45","7.47","-","0.03","7.47","15","7.48","367","0.00",
="00639","富邦深100","931,531","272","10,108,505","10.76","10.90","10.76","10.88","+","0.12","10.87","20","10.88","4","0.00",
="00640L","富邦日本正2","94,913","84","5,054,298","53.15","53.30","53.05","53.30","+","0.35","53.20","104","53.30","119","0.00",
="00641R","富邦日本反1","369,925","56","2,092,520","5.66","5.67","5.64","5.64","-","0.02","5.64","493","5.65","74","0.00",
="00642U","期元大S&P石油","2,728,451","574","45,525,002","16.68","16.71","16.67","16.69","+","0.17","16.68","28","16.69","279","0.00",
="00643","群益深証中小","2,363,806","147","29,051,549","12.25","12.31","12.25","12.30","+","0.08","12.29","23","12.30","15","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.01","4","3.09","1","0.00",
="00645","富邦日本","75,733","266","2,961,298","39.12","39.17","39.04","39.14","+","0.15","39.14","1","39.17","335","0.00",
="00646","元大S&P500","651,345","871","36,915,038","56.70","56.75","56.60","56.65","-","0.05","56.60","332","56.65","3","0.00",
="00647L","元大S&P500正2","149,526","74","14,235,364","95.15","95.35","95.15","95.20","-","0.25","95.10","60","95.20","18","0.00",
="00648R","元大S&P500反1","783,000","47","3,663,929","4.67","4.69","4.67","4.67"," ","0.00","4.67","2,832","4.68","28","0.00",
="00650L","復華香港正2","7,554,761","1,042","110,724,024","14.74","14.81","14.52","14.61","-","0.11","14.61","484","14.62","5","0.00",
="00651R","復華香港反1","303,028","23","1,745,522","5.73","5.78","5.73","5.76","+","0.02","5.75","100","5.76","122","0.00",
="00652","富邦印度","128,558","198","4,637,472","36.02","36.11","36.00","36.11","+","0.13","36.08","10","36.11","54","0.00",
="00653L","富邦印度正2","197,463","50","11,414,174","57.75","57.95","57.70","57.90","+","0.45","57.85","1","57.90","1","0.00",
="00654R","富邦印度反1","6,000","4","36,820","6.15","6.15","6.13","6.13","-","0.02","6.13","17","6.14","20","0.00",
="00655L","國泰中國A50正2","3,891,395","557","105,818,187","26.95","27.37","26.85","27.32","+","0.51","27.28","1","27.32","193","0.00",
="00656R","國泰中國A50反1","225,239","26","1,494,104","6.63","6.66","6.60","6.60","-","0.05","6.60","289","6.61","197","0.00",
="00657","國泰日經225","43,799","330","2,032,963","46.36","46.49","46.29","46.49","+","0.07","46.47","30","46.49","18","0.00",
="00657K","國泰日經225+U","200","2","3,210","16.05","16.05","16.05","16.05"," ","0.00","15.97","4","16.10","2","0.00",
="00660","元大歐洲50","25,036","103","977,887","39.32","39.33","39.06","39.07","+","0.22","39.01","30","39.04","1","0.00",
="00661","元大日經225","232,446","344","11,773,812","50.55","50.70","50.50","50.65","+","0.05","50.65","190","50.70","95","0.00",
="00662","富邦NASDAQ","1,233,061","936","104,641,249","84.80","84.95","84.80","84.85","+","0.05","84.85","572","84.95","316","0.00",
="00663L","國泰臺灣加權正2","3,167,088","1,418","89,874,044","27.94","28.69","27.93","28.60","+","0.49","28.60","13","28.61","208","0.00",
="00664R","國泰臺灣加權反1","9,438,070","475","33,183,379","3.54","3.54","3.50","3.51","-","0.02","3.50","2,193","3.51","2,227","0.00",
="00665L","富邦恒生國企正2","19,458,914","1,898","192,923,290","10.01","10.03","9.81","9.88","-","0.07","9.88","362","9.90","863","0.00",
="00666R","富邦恒生國企反1","40,179","8","370,070","9.23","9.23","9.20","9.21","+","0.06","9.19","71","9.21","124","0.00",
="00668","國泰美國道瓊","202,035","112","9,479,663","46.95","46.98","46.91","46.95","-","0.08","46.93","3","46.96","100","0.00",
="00668K","國泰美國道瓊+U","200","2","3,232","16.16","16.16","16.16","16.16","-","0.06","--","0","--","0","0.00",
="00669R","國泰美國道瓊反1","1,613,469","145","9,658,921","5.97","6.00","5.97","5.98","+","0.02","5.98","3,585","5.99","1,313","0.00",
="00670L","富邦NASDAQ正2","465,253","489","63,679,911","136.90","137.10","136.70","136.85","-","0.40","136.80","3","136.85","62","0.00",
="00671R","富邦NASDAQ反1","18,735,205","224","59,582,470","3.18","3.19","3.17","3.19","+","0.01","3.18","9,610","3.19","14,860","0.00",
="00673R","期元大S&P原油反1","15,061,820","973","96,472,202","6.42","6.42","6.39","6.42","-","0.04","6.41","1,654","6.42","6,423","0.00",
="00674R","期元大S&P黃金反1","2,392,910","232","18,306,413","7.61","7.67","7.61","7.66","+","0.11","7.65","3,049","7.66","31","0.00",
="00675L","富邦臺灣加權正2","3,609,703","2,065","312,602,814","85.10","87.40","85.10","87.20","+","1.65","87.15","2","87.20","54","0.00",
="00676R","富邦臺灣加權反1","1,717,745","272","20,490,756","12.03","12.03","11.88","11.90","-","0.09","11.89","7","11.90","75","0.00",
="00678","群益那斯達克生技","280,038","126","6,902,554","24.67","24.69","24.63","24.64","+","0.15","24.62","20","24.65","31","0.00",
="00680L","元大美債20正2","24,064,385","1,776","165,405,331","6.89","6.89","6.86","6.87","-","0.02","6.86","4,146","6.87","292","0.00",
="00681R","元大美債20反1","72,000","8","1,517,870","21.08","21.11","21.08","21.11","+","0.03","21.08","205","21.11","107","0.00",
="00682U","期元大美元指數","9,001","6","178,690","19.84","19.87","19.84","19.86","X","0.00","19.84","1","19.87","62","0.00",
="00683L","期元大美元指正2","592,282","72","11,924,464","20.03","20.18","20.03","20.14","+","0.14","20.12","10","20.14","74","0.00",
="00684R","期元大美元指反1","137,925","23","2,193,980","15.95","15.95","15.89","15.89","-","0.06","15.89","23","15.90","25","0.00",
="00685L","群益臺灣加權正2","458,493","301","35,582,496","76.25","78.45","76.25","78.25","+","1.50","78.20","1","78.25","91","0.00",
="00686R","群益臺灣加權反1","2,097,995","110","4,501,677","2.16","2.16","2.13","2.14","-","0.01","2.13","1,224","2.14","1,131","0.00",
="00688L","國泰20年美債正2","12,917,731","785","88,384,297","6.86","6.86","6.83","6.84","-","0.02","6.83","1,400","6.84","1,087","0.00",
