"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","88,936,360","68,549","4,503,157,892","50.65","50.80","50.40","50.80","-","0.30","50.80","794","50.85","714","0.00",
="0051","元大中型100","92,118","356","7,177,538","78.20","78.25","77.55","77.90","-","0.45","77.90","54","78.00","1","0.00",
="0052","富邦科技","401,835","1,247","79,594,708","198.15","199.20","197.40","199.20","-","1.15","199.15","1","199.20","20","0.00",
="0053","元大電子","13,550","157","1,471,965","108.95","109.10","108.30","108.70","-","1.15","108.70","14","108.80","1","0.00",
="0055","元大MSCI金融","207,984","376","6,126,926","29.25","29.59","29.18","29.52","+","0.27","29.52","3","29.58","1","0.00",
="0056","元大高股息","29,407,745","17,897","1,021,780,731","34.75","34.82","34.60","34.79","-","0.02","34.79","15","34.80","95","0.00",
="0057","富邦摩台","152,105","132","22,772,328","149.35","150.05","149.25","149.95","-","0.95","150.05","20","150.75","20","0.00",
="0061","元大寶滬深","423,694","166","7,915,144","18.75","18.75","18.59","18.67","-","0.08","18.67","52","18.68","4","0.00",
="006203","元大MSCI台灣","3,004","92","279,357","93.25","93.25","93.05","93.05","-","0.70","92.90","23","93.25","2","0.00",
="006204","永豐臺灣加權","12,789","105","1,532,737","119.90","119.90","119.90","119.90","-","0.50","119.65","1","119.90","1","0.00",
="006205","富邦上証","369,761","248","11,972,339","32.45","32.54","32.18","32.44","+","0.04","32.42","87","32.44","3","0.00",
="006206","元大上證50","180,861","114","5,548,799","30.25","30.88","30.25","30.77","+","0.03","30.77","53","30.81","1","0.00",
="006207","復華滬深","117,476","86","2,874,977","24.63","24.63","24.44","24.62","-","0.01","24.61","1","24.63","1","0.00",
="006208","富邦台50","10,266,382","11,693","1,213,831,000","118.20","118.65","117.75","118.65","-","0.70","118.65","67","118.70","13","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.82","1","7.90","6","0.00",
="00631L","元大台灣50正2","9,622,377","9,137","2,281,744,639","235.50","239.00","233.75","238.85","-","2.05","238.80","4","238.85","104","0.00",
="00632R","元大台灣50反1","60,240,503","6,955","1,254,154,309","20.84","20.93","20.72","20.73","+","0.12","20.72","546","20.73","59","0.00",
="00633L","富邦上証正2","4,380,164","857","172,330,577","39.01","39.81","39.00","39.54","+","0.14","39.54","289","39.55","252","0.00",
="00634R","富邦上証反1","1,251,301","28","4,512,784","3.64","3.65","3.60","3.62","-","0.01","3.60","545","3.62","49","0.00",
="00635U","期元大S&P黃金","1,802,166","1,065","65,876,453","36.50","36.64","36.47","36.64","+","0.69","36.62","16","36.64","91","0.00",
="00636","國泰中國A50","1,414,029","325","31,387,881","22.20","22.34","22.06","22.29","+","0.08","22.28","11","22.30","101","0.00",
="00636K","國泰中國A50+U","200","2","1,504","7.52","7.52","7.52","7.52","+","0.02","7.46","2","7.52","12","0.00",
="00637L","元大滬深300正2","37,071,891","3,157","585,088,254","15.63","15.94","15.62","15.83","+","0.05","15.83","1,102","15.84","865","0.00",
="00638R","元大滬深300反1","1,624,000","38","12,254,960","7.61","7.61","7.53","7.57","-","0.02","7.56","96","7.57","251","0.00",
="00639","富邦深100","1,191,095","297","13,569,812","11.43","11.43","11.34","11.41","-","0.02","11.41","10","11.42","11","0.00",
="00640L","富邦日本正2","521,858","221","29,339,996","55.85","56.75","55.65","56.40","-","1.55","56.40","131","56.45","2","0.00",
="00641R","富邦日本反1","2,020,576","150","11,071,730","5.47","5.49","5.45","5.47","+","0.08","5.46","474","5.47","158","0.00",
="00642U","期元大S&P石油","1,691,932","674","28,560,208","16.89","16.93","16.82","16.92","-","0.52","16.91","26","16.92","491","0.00",
="00643","群益深証中小","2,768,558","206","35,782,466","13.00","13.00","12.86","12.93","+","0.01","12.93","137","12.94","27","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.12","2","3.15","1","0.00",
="00645","富邦日本","274,350","392","11,029,326","40.02","40.36","40.02","40.26","-","0.60","40.25","12","40.26","1","0.00",
="00646","元大S&P500","2,402,694","3,015","140,669,820","59.00","59.00","58.35","58.55","-","0.85","58.55","3","58.60","13","0.00",
="00647L","元大S&P500正2","440,654","764","42,947,514","98.00","98.00","97.05","97.60","-","2.55","97.60","2","97.65","11","0.00",
="00648R","元大S&P500反1","1,385,964","138","6,500,733","4.68","4.70","4.68","4.69","+","0.06","4.69","119","4.70","3,155","0.00",
="00650L","復華香港正2","10,678,562","1,200","166,530,612","15.46","15.78","15.40","15.77","+","0.04","15.76","134","15.77","15","0.00",
="00651R","復華香港反1","712,368","82","4,017,030","5.66","5.69","5.60","5.61","-","0.01","5.60","452","5.61","129","0.00",
="00652","富邦印度","227,687","337","8,005,963","35.40","35.40","35.10","35.17","-","0.31","35.17","1","35.18","2","0.00",
="00653L","富邦印度正2","232,822","157","12,612,854","54.25","54.35","54.00","54.25","-","0.55","54.25","1","54.30","117","0.00",
="00654R","富邦印度反1","485,554","63","3,125,136","6.43","6.45","6.41","6.43","+","0.04","6.43","6","6.44","181","0.00",
="00655L","國泰中國A50正2","2,413,347","328","66,057,085","27.28","27.64","27.07","27.46","+","0.11","27.46","260","27.50","213","0.00",
="00656R","國泰中國A50反1","299,000","17","2,004,980","6.73","6.73","6.69","6.70","-","0.03","6.70","100","6.71","670","0.00",
="00657","國泰日經225","345,976","80","16,186,862","46.76","47.08","46.70","47.00","-","0.78","46.99","150","47.06","85","0.00",
="00657K","國泰日經225+U","200","2","3,156","15.78","15.78","15.78","15.78","-","0.26","15.69","4","15.85","1","0.00",
="00660","元大歐洲50","72,652","261","2,761,395","37.93","38.09","37.86","37.98","-","0.62","38.05","1","38.06","25","0.00",
="00661","元大日經225","218,415","173","11,157,107","51.10","51.45","50.90","51.35","-","0.75","51.30","37","51.35","1","0.00",
="00662","富邦NASDAQ","4,083,655","3,271","358,083,425","88.00","88.00","87.50","87.75","-","1.50","87.75","28","87.80","91","0.00",
="00663L","國泰臺灣加權正2","5,958,985","3,625","184,304,523","30.80","31.22","30.59","31.19","-","0.31","31.19","105","31.20","7","0.00",
="00664R","國泰臺灣加權反1","14,672,434","636","49,491,752","3.38","3.39","3.35","3.36","+","0.02","3.35","3,511","3.36","2,799","0.00",
="00665L","富邦恒生國企正2","27,915,653","2,570","290,599,254","10.26","10.53","10.26","10.51","+","0.03","10.51","217","10.52","255","0.00",
="00666R","富邦恒生國企反1","296,000","23","2,689,860","9.11","9.13","9.02","9.03","-","0.02","9.00","164","9.02","87","0.00",
="00668","國泰美國道瓊","389,038","167","18,504,739","47.85","47.85","47.47","47.70","-","0.57","47.67","171","47.70","2","0.00",
="00668K","國泰美國道瓊+U","200","2","3,180","15.90","15.90","15.90","15.90","-","0.20","15.82","1","16.15","1","0.00",
="00669R","國泰美國道瓊反1","2,845,579","226","17,443,783","6.16","6.16","6.12","6.13","+","0.05","6.13","16","6.14","3,785","0.00",
="00670L","富邦NASDAQ正2","1,844,956","2,563","254,557,301","138.00","138.30","137.60","138.15","-","4.20","138.15","118","138.25","24","0.00",
="00671R","富邦NASDAQ反1","10,520,412","455","33,316,993","3.17","3.17","3.16","3.17","+","0.04","3.16","1,175","3.17","5,462","0.00",
="00673R","期元大S&P原油反1","38,267,852","1,746","243,610,579","6.36","6.39","6.35","6.35","+","0.15","6.35","11,007","6.36","175","0.00",
="00674R","期元大S&P黃金反1","1,238,539","159","9,350,570","7.54","7.57","7.53","7.55","-","0.15","7.54","213","7.55","439","0.00",
="00675L","富邦臺灣加權正2","5,980,222","5,189","563,689,335","93.80","95.05","92.95","95.00","-","0.70","94.95","1","95.00","34","0.00",
="00676R","富邦臺灣加權反1","3,740,340","392","42,749,690","11.44","11.48","11.37","11.39","+","0.08","11.38","45","11.39","973","0.00",
="00678","群益那斯達克生技","293,322","108","7,705,146","26.25","26.30","26.19","26.30","+","0.17","26.29","1","26.30","101","0.00",
="00680L","元大美債20正2","51,702,055","2,373","367,424,459","7.13","7.14","7.09","7.09","+","0.11","7.09","11,655","7.10","477","0.00",
="00681R","元大美債20反1","134,100","24","2,790,535","20.86","20.88","20.78","20.88","-","0.20","20.87","2","20.88","150","0.00",
="00682U","期元大美元指數","6,411","10","129,796","20.39","20.39","20.17","20.17","-","0.25","20.15","33","20.18","20","0.00",
="00683L","期元大美元指正2","462,449","90","9,597,469","20.75","20.80","20.66","20.73","-","0.53","20.72","5","20.73","52","0.00",
="00684R","期元大美元指反1","62,757","27","983,307","15.63","15.69","15.63","15.68","+","0.19","15.68","1","15.69","75","0.00",
="00685L","群益臺灣加權正2","919,983","597","77,564,657","84.05","85.10","83.35","85.10","-","0.75","85.00","157","85.10","161","0.00",
="00686R","群益臺灣加權反1","3,634,205","176","7,440,490","2.05","2.06","2.04","2.04","+","0.01","2.04","90","2.05","1,297","0.00",
="00688L","國泰20年美債正2","27,313,695","1,103","193,341,106","7.12","7.13","7.06","7.07","+","0.12","7.07","2,639","7.08","2,878","0.00",
="00689R","國泰20年美債反1","207,000","4","4,431,730","21.39","21.43","21.39","21.43","-","0.23","21.41","225","21.43","4","0.00",
="00690","兆豐藍籌30","1,012,729","357","37,094,567","36.62","36.73","36.44","36.66","-","0.21","36.63","3","36.66","26","0.00",
="00692","富邦公司治理","1,626,714","1,406","74,868,786","46.00","46.18","45.80","46.18","-","0.20","46.17","2","46.18","1","0.00",
="00693U","期街口S&P黃豆","1,773,180","316","34,225,266","19.33","19.34","19.28","19.30","-","0.03","19.29","14","19.30","275","0.00",
="00700","富邦恒生國企","327,108","224","5,558,063","17.00","17.16","16.80","17.15","-","0.01","17.13","112","17.15","2","0.00",
="00701","國泰股利精選30","5,928,501","1,817","171,961,997","28.81","29.15","28.78","29.14","+","0.33","29.13","11","29.15","1","0.00",
="00702","國泰標普低波高息","117,848","92","2,558,618","21.75","21.75","21.69","21.75","-","0.04","21.70","3","21.75","5","0.00",
="00703","台新MSCI中國","194,272","107","3,757,214","19.20","19.45","19.20","19.42","+","0.01","19.41","62","19.44","1","0.00",
="00706L","期元大S&P日圓正2","20,097,151","1,439","119,138,418","5.91","5.95","5.91","5.94","+","0.20","5.93","2,675","5.94","904","0.00",
="00707R","期元大S&P日圓反1","53,000","6","1,526,070","28.80","28.83","28.79","28.82","X","0.00","28.80","21","28.89","1","0.00",
="00708L","期元大S&P黃金正2","3,724,225","1,314","212,126,310","56.50","57.35","56.45","57.15","+","1.95","57.15","364","57.20","11","0.00",
="00709","富邦歐洲","294,802","299","9,168,322","31.28","31.28","31.00","31.17","-","0.19","31.17","30","31.19","43","0.00",
="00710B","復華彭博非投等債","215,403","53","3,925,446","18.33","18.33","18.18","18.22","-","0.11","18.22","12","18.25","3","0.00",
