證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"9,896,000","15,930,000","-6,034,000",0.0,0.0,0.0,0,0,0,"23,847,632","2,441,000",0,"2,441,000","27,158,313","5,751,681","21,406,632","17,813,632"
00687B,國泰20年美債,"25,931,000","23,809,000","2,122,000",0.0,0.0,0.0,0,0,0,"18,496,698",0,0,0,"25,342,346","6,845,648","18,496,698","20,618,698"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"35,800","35,800",0,0
00694B,富邦美債1-3,"249,000","141,000","108,000",0.0,0.0,0.0,0,0,0,"107,142",0,0,0,"164,000","56,858","107,142","215,142"
00695B,富邦美債7-10,0,"86,000","-86,000",0.0,0.0,0.0,0,0,0,"91,479",0,0,0,"361,636","270,157","91,479","5,479"
00696B,富邦美債20年,"3,698,000","4,081,000","-383,000",0.0,0.0,0.0,0,0,0,"1,003,071",0,0,0,"4,536,514","3,533,443","1,003,071","620,071"
00697B,元大美債7-10,"9,000","23,000","-14,000",0.0,0.0,0.0,0,0,0,"445,377",0,0,0,"573,000","127,623","445,377","431,377"
00719B,元大美債1-3,"1,204,600","699,000","505,600",0.0,0.0,0.0,0,0,0,"-545,652",0,0,0,"452,000","997,652","-545,652","-40,052"
00720B,元大投資級公司債,"2,834,500","4,165,000","-1,330,500",0.0,0.0,0.0,0,0,0,"7,490,325","5,000",0,"5,000","7,707,000","221,675","7,485,325","6,159,825"
00722B,群益投資級電信債,"73,000","214,000","-141,000",0.0,0.0,0.0,0,0,0,"23,297","5,000",0,"5,000","2,367,000","2,348,703","18,297","-117,703"
00723B,群益投資級科技債,0,"135,000","-135,000",0.0,0.0,0.0,0,0,0,"114,000",0,0,0,"214,080","100,080","114,000","-21,000"
00724B,群益投資級金融債,"3,000","52,000","-49,000",0.0,0.0,0.0,0,0,0,"33,129",0,0,0,"3,485,341","3,452,212","33,129","-15,871"
00725B,國泰投資級公司債,"4,157,000","6,242,000","-2,085,000",0.0,0.0,0.0,0,0,0,"2,335,069","5,000",0,"5,000","4,834,389","2,504,320","2,330,069","250,069"
00726B,國泰新興投等債,"6,000","412,000","-406,000",0.0,0.0,0.0,0,0,0,"-49,311",0,0,0,"84,000","133,311","-49,311","-455,311"
00727B,國泰優選非投等債,0,"33,000","-33,000",0.0,0.0,0.0,0,0,0,"87,292",0,0,0,"181,649","94,357","87,292","54,292"
00734B,台新JPM新興債,0,0,0,0.0,0.0,0.0,0,0,0,"115,000",0,0,0,"120,000","5,000","115,000","115,000"
00740B,富邦全球投等債,"176,000","739,000","-563,000",0.0,0.0,0.0,0,0,0,"-177,290",0,0,0,"2,734,759","2,912,049","-177,290","-740,290"
00741B,富邦全球非投等債,"1,000","64,000","-63,000",0.0,0.0,0.0,0,0,0,"6,596",0,0,0,"108,000","101,404","6,596","-56,404"
