證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"4,224,000","6,450,000","-2,226,000",0.0,0.0,0.0,0,0,0,"6,292,630","1,239,000","152,000","1,087,000","14,004,709","8,799,079","5,205,630","4,066,630"
00687B,國泰20年美債,"7,478,143","11,827,563","-4,349,420",0.0,0.0,0.0,0,0,0,"17,560,176",0,0,0,"19,256,420","1,696,244","17,560,176","13,210,756"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"25,100","25,100",0,0
00694B,富邦美債1-3,"11,000","84,000","-73,000",0.0,0.0,0.0,0,0,0,"1,277",0,0,0,"254,000","252,723","1,277","-71,723"
00695B,富邦美債7-10,"40,000","10,000","30,000",0.0,0.0,0.0,0,0,0,"-46,946",0,0,0,"234,000","280,946","-46,946","-16,946"
00696B,富邦美債20年,"687,000","1,088,000","-401,000",0.0,0.0,0.0,0,0,0,"597,123",0,0,0,"2,742,000","2,144,877","597,123","196,123"
00697B,元大美債7-10,"1,000","39,000","-38,000",0.0,0.0,0.0,0,0,0,"-135,534",0,0,0,"55,000","190,534","-135,534","-173,534"
00719B,元大美債1-3,"560,116","209,000","351,116",0.0,0.0,0.0,0,0,0,"-1,057,971",0,0,0,"636,000","1,693,971","-1,057,971","-706,855"
00720B,元大投資級公司債,"2,287,300","1,357,000","930,300",0.0,0.0,0.0,0,0,0,"4,152,754","200,000",0,"200,000","4,027,000","74,246","3,952,754","5,083,054"
00722B,群益投資級電信債,"52,000","474,000","-422,000",0.0,0.0,0.0,0,0,0,"18,171",0,"135,000","-135,000","4,669,000","4,515,829","153,171","-403,829"
00723B,群益投資級科技債,"69,000","6,000","63,000",0.0,0.0,0.0,0,0,0,"-87,045",0,0,0,"100,047","187,092","-87,045","-24,045"
00724B,群益投資級金融債,"48,000","81,000","-33,000",0.0,0.0,0.0,0,0,0,"16,555",0,0,0,"4,266,006","4,249,451","16,555","-16,445"
00725B,國泰投資級公司債,"1,633,000","2,584,000","-951,000",0.0,0.0,0.0,0,0,0,"-227,596",0,0,0,"2,726,000","2,953,596","-227,596","-1,178,596"
00726B,國泰新興投等債,"48,000","2,000","46,000",0.0,0.0,0.0,0,0,0,"37,633",0,0,0,"286,231","248,598","37,633","83,633"
00727B,國泰優選非投等債,0,0,0,0.0,0.0,0.0,0,0,0,"-7,286",0,0,0,"104,306","111,592","-7,286","-7,286"
00734B,台新JPM新興債,0,0,0,0.0,0.0,0.0,0,0,0,"135,000",0,0,0,"155,000","20,000","135,000","135,000"
00740B,富邦全球投等債,"1,145,000","108,000","1,037,000",0.0,0.0,0.0,0,0,0,"-939,953",0,0,0,"994,053","1,934,006","-939,953","97,047"
00741B,富邦全球非投等債,0,"8,000","-8,000",0.0,0.0,0.0,0,0,0,"26,496",0,0,0,"129,000","102,504","26,496","18,496"
00746B,富邦A級公司債,"1,184,000",0,"1,184,000",0.0,0.0,0.0,0,0,0,"-1,334,235",0,0,0,"375,000","1,709,235","-1,334,235","-150,235"
00749B,凱基新興債10+,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00750B,凱基科技債10+,"12,000","14,000","-2,000",0.0,0.0,0.0,0,0,0,"-2,000",0,0,0,"110,000","112,000","-2,000","-4,000"
