證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"10,524,458","11,365,600","-841,142",0.0,0.0,0.0,0,0,0,"38,919,857",0,"390,000","-390,000","42,371,857","3,062,000","39,309,857","38,078,715"
00687B,國泰20年美債,"7,353,000","1,065,000","6,288,000",0.0,0.0,0.0,0,0,0,"37,287,732",0,0,0,"40,290,732","3,003,000","37,287,732","43,575,732"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"36,600","36,600",0,0
00694B,富邦美債1-3,"38,000",0,"38,000",0.0,0.0,0.0,0,0,0,"84,042",0,0,0,"221,775","137,733","84,042","122,042"
00695B,富邦美債7-10,"2,000",0,"2,000",0.0,0.0,0.0,0,0,0,"74,507",0,0,0,"156,507","82,000","74,507","76,507"
00696B,富邦美債20年,"1,573,000","167,000","1,406,000",0.0,0.0,0.0,0,0,0,"18,714",0,0,0,"3,792,714","3,774,000","18,714","1,424,714"
00697B,元大美債7-10,"6,000","6,000",0,0.0,0.0,0.0,0,0,0,"941,623",0,0,0,"1,077,688","136,065","941,623","941,623"
00719B,元大美債1-3,"803,000","1,117,000","-314,000",0.0,0.0,0.0,0,0,0,"6,093,061",0,"10,000","-10,000","6,485,061","382,000","6,103,061","5,779,061"
00720B,元大投資級公司債,"2,257,000","158,000","2,099,000",0.0,0.0,0.0,0,0,0,"8,406,237",0,0,0,"8,447,237","41,000","8,406,237","10,505,237"
00722B,群益投資級電信債,"616,000","29,000","587,000",0.0,0.0,0.0,0,0,0,"813,543",0,0,0,"2,972,057","2,158,514","813,543","1,400,543"
00723B,群益投資級科技債,0,0,0,0.0,0.0,0.0,0,0,0,"-6,834",0,0,0,"101,366","108,200","-6,834","-6,834"
00724B,群益投資級金融債,"119,000","101,000","18,000",0.0,0.0,0.0,0,0,0,"491,048",0,0,0,"3,761,284","3,270,236","491,048","509,048"
00725B,國泰投資級公司債,"2,957,000","58,000","2,899,000",0.0,0.0,0.0,0,0,0,"2,605,643",0,"100,000","-100,000","3,598,354","892,711","2,705,643","5,504,643"
00726B,國泰新興投等債,0,0,0,0.0,0.0,0.0,0,0,0,"274,954",0,0,0,"456,155","181,201","274,954","274,954"
00727B,國泰優選非投等債,0,0,0,0.0,0.0,0.0,0,0,0,"6,023",0,0,0,"114,014","107,991","6,023","6,023"
00734B,台新JPM新興債,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000",0
00740B,富邦全球投等債,"2,262,000","5,000","2,257,000",0.0,0.0,0.0,"400,000",0,"400,000","-2,298,769",0,0,0,"548,727","2,847,496","-2,298,769","358,231"
00741B,富邦全球非投等債,"15,000","5,000","10,000",0.0,0.0,0.0,"58,000",0,"58,000","-55,394",0,0,0,"214,616","270,010","-55,394","12,606"
00746B,富邦A級公司債,"203,000",0,"203,000",0.0,0.0,0.0,0,0,0,"-159,083",0,0,0,"301,141","460,224","-159,083","43,917"
00749B,凱基新興債10+,0,0,0,0.0,0.0,0.0,0,0,0,"2,000",0,0,0,"102,000","100,000","2,000","2,000"
00750B,凱基科技債10+,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00751B,元大AAA至A公司債,"2,753,000","189,600","2,563,400",0.0,0.0,0.0,0,0,0,"7,758,113",0,"100,000","-100,000","8,097,163","239,050","7,858,113","10,321,513"
00754B,群益AAA-AA公司債,"13,000",0,"13,000",0.0,0.0,0.0,0,0,0,"54,200",0,0,0,"155,200","101,000","54,200","67,200"
00755B,群益投資級公用債,"4,000",0,"4,000",0.0,0.0,0.0,0,0,0,"7,222",0,0,0,"107,288","100,066","7,222","11,222"
00756B,群益投等新興公債,"30,000,000",0,"30,000,000",0.0,0.0,0.0,0,0,0,"116,974",0,0,0,"223,115","106,141","116,974","30,116,974"
00758B,復華能源債,0,0,0,0.0,0.0,0.0,0,0,0,-5,0,0,0,"100,000","100,005",-5,-5
00759B,復華製藥債,0,0,0,0.0,0.0,0.0,0,0,0,337,0,0,0,"100,337","100,000",337,337
00760B,復華新興企業債,"22,000","1,000","21,000",0.0,0.0,0.0,0,0,0,"14,993",0,0,0,"116,550","101,557","14,993","35,993"
00761B,國泰A級公司債,"169,000",0,"169,000",0.0,0.0,0.0,0,0,0,542,0,0,0,"424,725","424,183",542,"169,542"
00764B,群益25年美債,"1,376,000","532,000","844,000",0.0,0.0,0.0,0,0,0,"855,929",0,0,0,"3,517,183","2,661,254","855,929","1,699,929"
00768B,復華20年美債,"218,000","5,000","213,000",0.0,0.0,0.0,0,0,0,"-22,167",0,0,0,"379,803","401,970","-22,167","190,833"
00772B,中信高評級公司債,"4,393,000","31,000","4,362,000",0.0,0.0,0.0,0,0,0,"628,170",0,0,0,"1,922,170","1,294,000","628,170","4,990,170"
00773B,中信優先金融債,"521,000",0,"521,000",0.0,0.0,0.0,0,0,0,"202,120",0,0,0,"804,288","602,168","202,120","723,120"
00777B,凱基AAA至A公司債,"3,000",0,"3,000",0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,"3,000"
