證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"379,131",192,"16,452,661",43.75,43.95,42.98,43.80,-,0.05,43.66,38,43.80,3,
00679B,元大美債20年,"17,484,075","6,227","459,698,414",26.30,26.32,26.26,26.32,-,0.17,26.31,49,26.32,667,
00687B,國泰20年美債,"11,699,260","3,804","320,074,236",27.39,27.39,27.33,27.39,-,0.18,27.38,121,27.39,516,
00687C,國泰20年美債+櫃U,"25,000",2,"226,000",9.04,9.04,9.04,9.04,-,0.07,9.03,27,9.05,20,
00694B,富邦美債1-3,"495,036",72,"20,956,963",42.34,42.37,42.28,42.36,+,0.02,42.35,44,42.38,40,
00695B,富邦美債7-10,"460,498",48,"16,199,536",35.16,35.20,35.16,35.19,-,0.13,35.18,61,35.19,3,
00696B,富邦美債20年,"1,504,069",174,"42,613,669",28.40,28.40,28.30,28.36,-,0.21,28.34,668,28.36,141,
00697B,元大美債7-10,"244,326",139,"8,736,120",35.87,35.87,35.72,35.79,-,0.08,35.78,1,35.79,38,
00719B,元大美債1-3,"1,397,429",482,"43,996,163",31.51,31.51,31.45,31.50,+,0.02,31.49,13,31.50,7,
00720B,元大投資級公司債,"5,821,612","1,731","187,342,667",32.21,32.24,32.15,32.19,-,0.24,32.19,613,32.20,155,
00722B,群益投資級電信債,"4,179,767",521,"144,045,375",34.51,34.51,34.41,34.50,-,0.25,34.50,21,34.51,2,
00723B,群益投資級科技債,"255,852",19,"7,588,419",29.67,29.68,29.63,29.68,-,0.24,29.69,55,29.70,2,
00724B,群益投資級金融債,"3,993,574",273,"132,643,876",33.22,33.25,33.18,33.25,-,0.2,33.24,5,33.27,133,
00725B,國泰投資級公司債,"3,008,643","1,053","103,294,815",34.35,34.37,34.30,34.35,-,0.21,34.35,357,34.36,3,
00726B,國泰新興投等債,"199,628",47,"6,508,212",32.54,32.64,32.54,32.64,+,0.02,32.59,153,32.64,74,
00727B,國泰優選非投等債,"136,151",19,"5,418,135",39.72,39.80,39.72,39.80,+,0.08,39.45,1,39.77,51,
00734B,台新JPM新興債,"21,000",2,"328,860",15.66,15.66,15.66,15.66,-,0.04,15.65,1,15.66,6,
00740B,富邦全球投等債,"1,890,858",363,"71,598,255",37.98,37.98,37.84,37.90,-,0.25,37.89,170,37.90,92,
00741B,富邦全球非投等債,"102,194",14,"3,872,949",37.68,37.91,37.68,37.91,+,0.01,37.88,1,37.92,18,
00746B,富邦A級公司債,"416,871",33,"14,529,563",34.73,34.89,34.73,34.89,-,0.21,34.89,1,34.90,46,
