證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"172,646",132,"5,426,090",31.20,31.65,31.05,31.43,+,0.23,31.43,1,31.48,36,
00679B,元大美債20年,"27,191,413","4,743","749,566,666",27.60,27.60,27.54,27.55,,,27.54,234,27.55,571,
00687B,國泰20年美債,"24,785,086","3,563","717,260,063",28.95,28.96,28.90,28.93,-,0.02,28.92,247,28.93,64,
00687C,國泰20年美債+櫃U,0,0,0,---,---,---, ---,,,9.67,106,9.69,2,
00694B,富邦美債1-3,"404,950",86,"16,768,419",41.50,41.50,41.39,41.40,-,0.1,41.40,3,41.42,40,
00695B,富邦美債7-10,"334,435",52,"11,944,806",35.79,35.79,35.70,35.70,-,0.09,35.69,40,35.70,1,
00696B,富邦美債20年,"3,908,858",376,"117,329,812",30.02,30.05,29.98,30.00,-,0.02,30.00,27,30.01,513,
00697B,元大美債7-10,"616,680",266,"22,403,987",36.36,36.37,36.31,36.32,-,0.04,36.32,7,36.33,67,
00719B,元大美債1-3,"3,135,643","1,102","96,891,349",30.96,30.97,30.86,30.88,-,0.07,30.88,25,30.89,52,
00720B,元大投資級公司債,"6,422,720","1,509","216,284,092",33.70,33.72,33.63,33.65,-,0.05,33.65,199,33.66,61,
00722B,群益投資級電信債,"9,027,092",419,"333,259,797",36.89,36.98,36.88,36.90,-,0.03,36.90,7,36.91,3,
00723B,群益投資級科技債,"127,027",13,"3,997,252",31.47,31.52,31.46,31.47,-,0.01,31.43,40,31.44,1,
00724B,群益投資級金融債,"6,895,591",323,"238,477,239",34.65,34.65,34.55,34.56,-,0.09,34.56,20,34.57,4,
00725B,國泰投資級公司債,"6,705,878","1,159","239,236,675",35.70,35.71,35.63,35.67,-,0.03,35.67,11,35.68,261,
00726B,國泰新興投等債,"322,634",123,"10,837,257",33.63,33.65,33.50,33.61,-,0.05,33.60,1,33.61,112,
00727B,國泰優選非投等債,"204,864",22,"8,097,870",39.37,39.59,39.37,39.54,-,0.06,39.50,1,39.58,51,
00734B,台新JPM新興債,"108,140",9,"1,725,458",15.91,15.96,15.91,15.96,-,0.03,15.95,1,15.96,10,
00740B,富邦全球投等債,"9,239,267",592,"363,679,737",39.34,39.40,39.32,39.34,-,0.03,39.34,47,39.35,207,
00741B,富邦全球非投等債,"161,086",53,"6,007,898",37.33,37.33,37.25,37.25,-,0.08,37.29,1,37.32,20,
00746B,富邦A級公司債,"507,148",104,"18,372,832",36.22,36.27,36.19,36.20,-,0.08,36.19,172,36.20,16,
00749B,凱基新興債10+,"115,000",8,"3,717,850",32.32,32.34,32.32,32.33,-,0.01,32.33,2,32.34,3,
00750B,凱基科技債10+,"125,000",5,"4,221,250",33.77,33.77,33.77,33.77,-,0.0,33.71,10,33.83,10,
00751B,元大AAA至A公司債,"7,143,172","1,412","232,272,299",32.52,32.54,32.48,32.49,-,0.03,32.49,222,32.50,20,
00754B,群益AAA-AA公司債,"130,279",16,"4,461,783",34.26,34.26,34.22,34.25,,,34.22,26,34.26,5,
00755B,群益投資級公用債,"140,633",99,"4,687,866",33.37,33.37,33.29,33.31,,,33.31,2,33.36,20,
00756B,群益投等新興公債,"224,290",140,"7,206,693",32.16,32.16,32.11,32.15,,,32.12,1,32.15,19,
00758B,復華能源債,"100,023",5,"5,266,210",52.65,52.65,52.65,52.65,-,0.05,52.55,1,52.75,20,
00759B,復華製藥債,"100,114",6,"5,611,455",56.05,56.05,56.05,56.05,-,0.1,55.90,35,56.20,10,
00760B,復華新興企業債,"245,350",49,"13,573,765",55.30,55.35,55.25,55.25,-,0.05,55.25,2,55.40,2,
00761B,國泰A級公司債,"219,329",141,"7,698,065",35.14,35.14,35.05,35.08,,,35.07,105,35.10,30,
00764B,群益25年美債,"19,582,638",414,"565,950,976",28.92,28.94,28.88,28.89,-,0.01,28.89,142,28.90,365,
00768B,復華20年美債,"1,623,057",184,"85,939,746",53.00,53.00,52.90,52.95,+,0.05,52.90,24,53.00,599,
00772B,中信高評級公司債,"1,484,143",779,"51,016,047",34.46,34.46,34.34,34.36,,,34.35,33,34.36,11,
00773B,中信優先金融債,"881,184",258,"32,337,013",36.67,36.76,36.65,36.65,,,36.67,8,36.68,3,
00777B,凱基AAA至A公司債,"101,250",5,"3,372,665",33.31,33.31,33.29,33.29,,,33.29,9,33.30,3,
00778B,凱基金融債20+,"112,000",3,"3,955,240",35.27,35.32,35.27,35.32,,,35.27,10,35.30,1,
00779B,凱基美債25+,"391,000",12,"11,456,620",29.30,29.32,29.28,29.29,-,0.03,29.29,7,29.31,5,
00780B,國泰A級金融債,"174,050",8,"6,563,741",37.74,37.74,37.70,37.71,,,37.71,2,37.72,55,
00781B,國泰A級科技債,"131,279",19,"3,882,412",29.55,29.59,29.52,29.56,-,0.0,29.56,1,29.62,60,
00782B,國泰A級公用債,"172,032",27,"5,384,580",31.36,31.36,31.28,31.30,-,0.06,31.29,4,31.32,31,
00785B,富邦金融投等債,"87,054",15,"3,111,590",35.71,35.76,35.71,35.74,-,0.1,35.72,25,35.73,1,
00786B,元大10年IG銀行債,"89,564",27,"2,987,737",33.37,33.40,33.32,33.36,,,33.36,12,33.38,10,
00787B,元大10年IG醫療債,"74,216",15,"2,477,142",33.37,33.40,33.34,33.37,-,0.05,33.34,52,33.37,1,
00788B,元大10年IG電能債,"108,032",21,"3,308,461",30.65,30.65,30.60,30.62,-,0.06,30.62,3,30.69,20,
00789B,復華公司債A3,"103,009",9,"5,096,724",49.42,49.48,49.42,49.48,+,0.01,49.39,5,49.42,1,
00791B,復華信用債1-5,"100,095",5,"5,670,399",56.65,56.65,56.65,56.65,-,0.2,56.45,7,56.65,1,
00792B,群益A級公司債,"132,941",66,"4,324,606",32.53,32.54,32.50,32.50,-,0.05,32.50,11,32.51,4,
00793B,群益AAA-A醫療債,"53,002",6,"1,673,702",31.60,31.60,31.52,31.58,-,0.03,31.54,10,31.58,21,
00795B,中信美國公債20年,"6,950,326","1,008","193,102,467",27.81,27.81,27.75,27.76,,,27.76,1533,27.77,36,
00799B,國泰A級醫療債,"768,117",218,"23,291,439",30.35,30.43,30.27,30.33,,,30.32,12,30.33,29,
00834B,第一金金融債10+,"100,000",2,"3,492,000",34.92,34.92,34.92,34.92,-,0.13,34.88,11,34.91,1,
00836B,永豐10年A公司債,"105,874",18,"3,120,319",29.45,29.48,29.45,29.46,-,0.06,29.42,1,29.44,1,
00840B,凱基IG精選15+,"101,000",3,"3,095,590",30.59,30.65,30.59,30.65,,,30.60,10,30.65,1,
00841B,凱基AAA-AA公司債,"102,000",3,"3,041,540",29.77,29.82,29.77,29.82,,,29.76,10,29.80,1,
00842B,台新美元銀行債,"130,007",24,"4,137,492",31.79,31.86,31.70,31.82,-,0.02,31.82,1,31.84,34,
00844B,新光15年IG金融債,"82,000",3,"2,656,780",32.39,32.40,32.39,32.40,-,0.06,32.37,20,32.39,1,
