證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"240,007",143,"6,382,678",26.47,26.81,26.30,26.30,-,0.17,26.25,2,26.30,4,
00679B,元大美債20年,"44,587,738","7,439","1,219,871,227",27.27,27.43,27.27,27.42,+,0.27,27.42,658,27.43,893,
00687B,國泰20年美債,"58,624,217","7,751","1,666,230,757",28.33,28.51,28.33,28.49,+,0.28,28.48,1226,28.49,402,
00687C,國泰20年美債+櫃U,"25,200",4,"237,131",9.40,9.41,9.40,9.41,+,0.03,9.41,102,9.42,102,
00694B,富邦美債1-3,"221,525",61,"9,292,976",41.81,41.99,41.81,41.99,+,0.2,41.98,6,41.99,3,
00695B,富邦美債7-10,"307,381",35,"11,057,483",35.82,36.01,35.82,36.00,+,0.21,36.00,3,36.01,24,
00696B,富邦美債20年,"6,777,284",356,"201,972,875",29.65,29.84,29.65,29.83,+,0.28,29.82,3,29.83,28,
00697B,元大美債7-10,"651,668",168,"23,649,834",36.12,36.34,36.12,36.32,+,0.21,36.31,3,36.33,7,
00719B,元大美債1-3,"1,860,999",448,"58,371,171",31.25,31.41,31.25,31.40,+,0.15,31.39,70,31.40,35,
00720B,元大投資級公司債,"6,947,472","1,860","234,971,506",33.71,33.90,33.71,33.89,+,0.23,33.88,17,33.89,119,
00722B,群益投資級電信債,"4,460,011",412,"165,545,875",36.95,37.14,36.95,37.13,+,0.24,37.13,20,37.14,9,
00723B,群益投資級科技債,"178,014",16,"5,662,663",31.74,31.85,31.74,31.85,+,0.21,31.83,51,31.85,1,
00724B,群益投資級金融債,"4,265,188",265,"149,379,790",34.90,35.04,34.90,35.04,+,0.22,35.03,1,35.04,1,
00725B,國泰投資級公司債,"9,300,306","1,777","334,141,642",35.77,35.99,35.77,35.96,+,0.23,35.95,207,35.96,2,
00726B,國泰新興投等債,"313,187",55,"10,601,868",33.74,33.86,33.74,33.86,+,0.1,33.85,5,33.87,57,
00727B,國泰優選非投等債,"110,355",12,"4,475,156",40.39,40.57,40.39,40.56,+,0.22,40.51,62,40.56,61,
00734B,台新JPM新興債,"102,000",3,"1,624,820",15.93,15.93,15.91,15.91,+,0.01,15.92,1,15.93,5,
00740B,富邦全球投等債,"2,439,968",566,"96,371,238",39.33,39.52,39.33,39.52,+,0.25,39.51,160,39.52,193,
00741B,富邦全球非投等債,"234,140",25,"8,909,308",37.70,38.07,37.70,38.06,+,0.25,38.00,24,38.03,2,
00746B,富邦A級公司債,"150,053",67,"5,487,220",36.31,36.59,36.31,36.59,+,0.23,36.58,50,36.60,98,
00749B,凱基新興債10+,"100,000",2,"3,234,000",32.34,32.34,32.34,32.34,+,0.1,32.29,14,32.34,1,
00750B,凱基科技債10+,"100,000",4,"3,409,000",34.09,34.09,34.09,34.09,+,0.27,34.06,11,34.09,1,
00751B,元大AAA至A公司債,"6,993,501","1,942","225,770,742",32.16,32.35,32.16,32.34,+,0.22,32.33,17,32.34,59,
00754B,群益AAA-AA公司債,"152,422",18,"5,260,550",34.31,34.54,34.31,34.54,+,0.23,34.47,20,34.55,15,
00755B,群益投資級公用債,"106,562",103,"3,569,502",33.35,33.51,33.35,33.50,+,0.23,33.51,1,33.52,2,
00756B,群益投等新興公債,"171,722",90,"5,508,096",32.01,32.10,32.01,32.08,+,0.07,32.07,1,32.10,7,
00758B,復華能源債,"100,000",2,"5,185,000",51.85,51.85,51.85,51.85,+,0.25,51.70,20,52.05,20,
00759B,復華製藥債,"102,000",5,"5,671,400",55.60,55.70,55.60,55.70,+,0.55,55.55,30,55.65,1,
00760B,復華新興企業債,"135,582",22,"7,524,402",55.35,55.50,55.35,55.50,+,0.05,55.45,20,55.50,1,
00761B,國泰A級公司債,"263,108",126,"9,289,738",35.18,35.36,35.18,35.35,+,0.24,35.33,155,35.35,1,
00764B,群益25年美債,"5,147,495",349,"146,486,367",28.31,28.50,28.31,28.49,+,0.29,28.48,367,28.49,44,
00768B,復華20年美債,"536,620",137,"27,908,910",51.85,52.15,51.80,52.05,+,0.45,52.05,2,52.10,14,
00772B,中信高評級公司債,"4,619,238","1,007","159,076,879",34.29,34.48,34.29,34.48,+,0.24,34.48,75,34.49,25,
00773B,中信優先金融債,"1,412,593",328,"52,185,475",36.83,36.99,36.83,36.98,+,0.24,36.97,152,36.98,1,
