證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"200,728",242,"9,191,484",45.00,45.97,44.60,45.82,+,1.82,45.80,1,45.95,32,
00679B,元大美債20年,"30,003,052","4,361","787,646,908",26.26,26.29,26.22,26.22,+,0.14,26.22,362,26.23,1286,
00687B,國泰20年美債,"17,647,225","2,608","481,522,761",27.28,27.33,27.25,27.25,+,0.13,27.25,454,27.26,20,
00687C,國泰20年美債+櫃U,"25,000",2,"227,500",9.10,9.10,9.10,9.10,+,0.07,9.08,22,9.10,22,
00694B,富邦美債1-3,"327,302",41,"13,591,433",41.39,41.54,41.39,41.52,-,0.12,41.53,3,41.54,67,
00695B,富邦美債7-10,"129,511",20,"4,505,841",34.69,34.83,34.69,34.80,+,0.05,34.80,1,34.81,66,
00696B,富邦美債20年,"2,760,263",217,"78,165,510",28.26,28.37,28.26,28.27,+,0.12,28.27,612,28.28,2,
00697B,元大美債7-10,"163,532",101,"5,779,303",35.28,35.39,35.28,35.33,+,0.06,35.32,66,35.33,9,
00719B,元大美債1-3,"2,675,610",543,"82,587,282",30.87,30.89,30.83,30.86,-,0.06,30.86,32,30.87,3,
00720B,元大投資級公司債,"9,291,692","1,288","301,867,886",32.50,32.53,32.45,32.47,+,0.17,32.46,360,32.47,62,
00722B,群益投資級電信債,"5,138,217",329,"181,937,817",35.38,35.44,35.34,35.40,+,0.25,35.40,42,35.41,84,
00723B,群益投資級科技債,"103,400",8,"3,131,858",30.24,30.29,30.24,30.28,+,0.19,30.25,55,30.27,1,
00724B,群益投資級金融債,"5,281,119",277,"175,683,333",33.25,33.30,33.22,33.26,+,0.15,33.25,20,33.26,52,
00725B,國泰投資級公司債,"4,754,610",826,"164,318,094",34.52,34.62,34.50,34.55,+,0.18,34.55,957,34.56,184,
00726B,國泰新興投等債,"209,418",63,"6,779,604",32.40,32.41,32.31,32.39,+,0.06,32.38,4,32.39,205,
00727B,國泰優選非投等債,"146,831",17,"5,769,799",39.28,39.34,39.23,39.28,-,0.06,39.28,5,39.29,1,
00734B,台新JPM新興債,"141,000",5,"2,187,100",15.52,15.52,15.50,15.50,+,0.02,15.50,19,15.51,9,
00740B,富邦全球投等債,"1,735,411",187,"66,006,959",37.93,38.09,37.93,38.03,+,0.2,38.03,2,38.04,111,
00741B,富邦全球非投等債,"112,295",20,"4,175,160",37.12,37.20,37.08,37.20,+,0.07,37.18,2,37.20,5,
00746B,富邦A級公司債,"756,627",31,"26,510,357",34.88,35.07,34.88,35.01,+,0.18,35.01,73,35.02,18,
00749B,凱基新興債10+,"103,000",3,"3,206,300",31.10,31.13,31.10,31.13,+,0.23,31.03,10,31.09,1,
00750B,凱基科技債10+,"101,000",3,"3,288,540",32.54,32.56,32.54,32.56,+,0.23,32.51,58,32.52,1,
00751B,元大AAA至A公司債,"6,363,993","1,279","198,645,888",31.22,31.25,31.18,31.19,+,0.18,31.19,21,31.20,69,
00754B,群益AAA-AA公司債,"121,128",15,"3,974,866",32.82,32.82,32.81,32.81,+,0.23,32.80,1,32.81,3,
00755B,群益投資級公用債,"182,136",96,"5,850,324",32.11,32.15,32.09,32.09,+,0.19,32.10,1,32.11,1,
00756B,群益投等新興公債,"168,557",89,"5,150,436",30.59,30.59,30.50,30.56,+,0.18,30.56,3,30.58,5,
00758B,復華能源債,"100,001",3,"5,075,050",50.75,50.75,50.75,50.75,+,0.4,50.65,25,50.80,10,
00759B,復華製藥債,"125,000",9,"6,693,750",53.55,53.55,53.55,53.55,+,0.45,53.40,25,53.45,1,
00760B,復華新興企業債,"103,033",23,"5,440,017",52.65,52.85,52.65,52.80,+,0.25,52.60,5,52.65,1,
00761B,國泰A級公司債,"913,755",137,"30,877,227",33.79,33.85,33.74,33.79,+,0.2,33.78,54,33.79,15,
00764B,群益25年美債,"14,093,896",227,"384,203,879",27.24,27.30,27.24,27.25,+,0.12,27.24,136,27.25,355,
00768B,復華20年美債,"392,382",147,"19,117,401",48.69,48.80,48.65,48.65,+,0.23,48.65,494,48.68,255,
00772B,中信高評級公司債,"3,178,000",770,"105,223,970",33.10,33.15,33.07,33.10,+,0.17,33.10,71,33.11,38,
00773B,中信優先金融債,"1,106,931",185,"39,109,337",35.31,35.37,35.30,35.30,+,0.15,35.30,3,35.31,3,
00777B,凱基AAA至A公司債,"101,001",4,"3,239,091",32.06,32.07,32.06,32.07,+,0.22,32.03,98,32.05,1,
00778B,凱基金融債20+,"102,057",7,"3,463,805",33.98,33.98,33.94,33.94,+,0.2,33.90,37,33.92,1,
00779B,凱基美債25+,"1,738,000",31,"47,970,340",27.63,27.63,27.59,27.60,+,0.15,27.59,5,27.60,16,
00780B,國泰A級金融債,"242,000",12,"8,883,330",36.65,36.73,36.65,36.69,+,0.07,36.69,1,36.72,57,
00781B,國泰A級科技債,"113,860",17,"3,220,067",28.22,28.32,28.22,28.28,+,0.16,28.22,10,28.28,107,
00782B,國泰A級公用債,"139,000",15,"4,167,210",29.97,30.00,29.97,29.98,+,0.17,29.96,32,29.98,1,
00785B,富邦金融投等債,"50,000",2,"1,724,000",34.48,34.48,34.48,34.48,+,0.18,34.42,25,34.45,1,
00786B,元大10年IG銀行債,"49,081",14,"1,593,227",32.51,32.51,32.45,32.45,+,0.13,32.35,20,32.48,20,
00787B,元大10年IG醫療債,"11,554",7,"371,156",32.10,32.25,32.10,32.13,+,0.19,32.12,1,32.14,1,
00788B,元大10年IG電能債,"55,645",24,"1,639,504",29.47,29.50,29.43,29.44,+,0.16,29.40,5,29.44,1,
00789B,復華公司債A3,"900,000",6,"42,801,000",47.56,47.56,47.53,47.53,+,0.35,47.49,2,47.50,4,
00791B,復華信用債1-5,"100,000",2,"5,635,000",56.35,56.35,56.35,56.35,-,0.1,56.30,10,56.35,1,
00792B,群益A級公司債,"156,000",9,"4,899,380",31.35,31.42,31.35,31.40,+,0.22,31.35,2,31.37,1,
00793B,群益AAA-A醫療債,"200,400",14,"6,099,041",30.44,30.44,30.43,30.43,+,0.2,30.31,6,30.41,20,
00795B,中信美國公債20年,"7,346,881",729,"192,289,678",26.15,26.21,26.14,26.15,+,0.12,26.15,112,26.16,367,
00799B,國泰A級醫療債,"152,535",32,"4,423,909",29.01,29.02,28.99,28.99,+,0.14,28.99,2,29.00,69,
00834B,第一金金融債10+,"100,000",2,"3,370,000",33.70,33.70,33.70,33.70,+,0.13,33.65,10,33.69,1,
00836B,永豐10年A公司債,"2,000",2,"57,030",28.52,28.52,28.51,28.51,+,0.21,28.46,20,28.48,1,
00840B,凱基IG精選15+,"101,000",3,"2,979,480",29.48,29.50,29.48,29.50,+,0.16,29.42,10,29.49,1,
00841B,凱基AAA-AA公司債,"101,000",3,"2,869,410",28.41,28.41,28.41,28.41,+,0.17,28.42,1,28.43,1,
00842B,台新美元銀行債,"138,092",24,"4,157,639",30.10,30.15,30.06,30.10,+,0.14,30.10,1,30.11,1,
00844B,新光15年IG金融債,"94,000",8,"2,918,160",30.99,31.05,30.99,31.05,+,0.2,31.02,1,31.09,20,
00845B,富邦新興投等債,"103,000",6,"3,380,180",32.66,32.82,32.66,32.82,+,0.06,32.75,25,32.79,1,
00846B,富邦歐洲銀行債,"103,150",7,"3,663,346",35.25,35.52,35.25,35.52,+,0.1,35.50,2,35.52,1,
00847B,中信美國市政債,"502,000",12,"12,599,180",25.09,25.10,25.09,25.09,+,0.12,25.03,10,25.09,10,
00848B,中信新興亞洲債,"500,008",11,"16,907,270",33.81,33.82,33.81,33.81,+,0.08,33.78,5,33.81,5,
00849B,中信EM主權債0-5,"366,354",21,"13,607,483",37.05,37.17,37.05,37.12,-,0.06,37.06,20,37.10,1,
00853B,統一美債10年Aa-A,"1,101,638",93,"30,171,213",27.20,27.40,27.20,27.36,+,0.16,27.36,4,27.37,11,
00856B,永豐1-3年美公債,"3,133",5,"117,662",37.56,37.56,37.55,37.55,-,0.01,37.50,1,37.56,9,
00857B,永豐20年美公債,"2,136,676",207,"48,553,589",22.72,22.77,22.70,22.72,+,0.11,22.71,2,22.72,140,
00858,永豐美國500大,"490,104",445,"17,468,432",35.54,35.69,35.54,35.67,+,0.34,35.67,2,35.68,111,
00859B,群益0-1年美債,"3,917,718",182,"160,770,154",41.12,41.12,40.98,41.03,-,0.12,41.03,20,41.04,33,
00860B,群益1-5Y投資級債,"150,100",8,"5,670,289",37.78,37.78,37.77,37.77,-,0.06,37.76,1,37.78,2,
00862B,中信投資級公司債,"540,573",86,"16,986,390",31.40,31.43,31.39,31.39,+,0.19,31.36,22,31.37,5,
00863B,中信全球電信債,"500,000",10,"15,897,000",31.79,31.80,31.79,31.79,+,0.23,31.74,5,31.77,20,
00864B,中信美國公債0-1,"1,964,942",411,"90,090,401",45.95,45.96,45.81,45.83,-,0.13,45.82,162,45.83,54,
00867B,新光A-BBB電信債,"121,077",8,"3,707,357",30.62,30.62,30.62,30.62,+,0.26,30.56,5,30.58,1,
00870B,元大15年EM主權債,"2,000",2,"55,500",27.71,27.79,27.71,27.79,+,0.17,27.72,2,27.79,20,
00877,復華中國5G,"3,066,670",962,"123,379,968",40.25,40.78,39.87,40.09,+,0.42,40.08,1,40.09,40,
00884B,中信低碳新興債,"506,191",17,"14,697,808",29.00,29.09,29.00,29.05,+,0.06,28.99,5,29.01,5,
00886,永豐美國科技,"25,006",27,"1,068,745",42.19,42.86,42.19,42.86,+,0.67,42.78,20,42.88,7,
00887,永豐中國科技50大,"9,124,629","2,197","154,320,992",16.63,17.15,16.63,16.89,+,0.4,16.87,18,16.89,9,
00888,永豐台灣ESG,"3,927,058","1,512","121,384,241",30.54,31.07,30.54,30.94,+,1.11,30.94,6,30.96,1,
00890B,凱基ESG BBB債15+,"614,207",15,"19,537,780",31.76,31.81,31.75,31.81,+,0.24,31.78,1,31.79,1,
00928,中信上櫃ESG 30,"1,753,905",861,"62,016,361",35.01,35.53,35.01,35.27,+,1.31,35.27,9,35.38,103,
00931B,統一美債20年,"7,907,018",461,"103,872,338",13.14,13.16,13.13,13.14,+,0.07,13.13,12,13.14,265,
00933B,國泰10Y+金融債,"9,320,319","1,367","147,081,711",15.75,15.80,15.75,15.78,+,0.08,15.77,654,15.78,136,
00937B,群益ESG投等債20+,"42,057,140","6,404","614,174,061",14.58,14.63,14.58,14.61,+,0.09,14.60,525,14.61,6784,
00942B,台新美A公司債20+,"1,774,712",153,"25,014,301",14.07,14.12,14.07,14.08,+,0.08,14.08,404,14.09,5,
00948B,中信優息投資級債,"5,954,753",514,"55,472,258",9.31,9.33,9.30,9.31,+,0.05,9.31,4702,9.32,1757,
00950B,凱基A級公司債,"4,979,413",496,"69,136,149",13.87,13.90,13.85,13.89,+,0.07,13.88,508,13.89,581,
00955,中信日本商社,"5,825,757","2,063","91,778,689",15.80,15.83,15.68,15.70,+,0.05,15.70,88,15.71,204,
00957B,兆豐US優選投等債,"571,509",81,"7,568,133",13.18,13.25,13.18,13.23,+,0.06,13.22,667,13.23,5,
00958B,永豐ESG銀行債15+,"309,424",37,"2,840,470",9.17,9.20,9.17,9.19,+,0.04,9.18,119,9.19,1442,
00959B,大華投等美債15Y+,"1,889,798",159,"17,475,549",9.25,9.26,9.23,9.25,+,0.05,9.25,4,9.26,781,
00966B,統一ESG投等債15+,"429,021",44,"5,903,470",13.70,13.78,13.70,13.76,+,0.08,13.75,115,13.76,196,
00967B,元大優息美債,"742,889",52,"6,659,105",8.96,9.00,8.94,8.98,+,0.04,8.97,15,8.98,100,
00968B,元大優息投等債,"2,636,895",177,"24,220,628",9.17,9.20,9.16,9.19,+,0.05,9.18,509,9.19,948,
00969B,元大零息超長美債,"596,568",28,"4,776,126",8.00,8.02,7.99,7.99,+,0.06,7.99,154,8.00,375,
00970B,新光BBB投等債20+,"663,715",132,"6,125,502",9.27,9.27,9.22,9.23,+,0.05,9.23,3,9.24,959,
009806,台新標普500,"329,288",24,"4,301,856",13.02,13.09,13.02,13.06,+,0.09,13.06,101,13.08,1,
009807,台新標普科技精選,"24,357",19,"383,953",15.71,15.84,15.71,15.83,+,0.28,15.80,157,15.84,129,
00980B,台新特選IG債10+,"279,244",76,"2,605,119",9.31,9.34,9.31,9.33,+,0.05,9.32,22,9.33,604,
00980D,主動聯博投等入息,"905,728",165,"18,290,829",20.14,20.22,20.14,20.19,+,0.07,20.19,678,20.20,595,
00980T,平衡凱基美國TOP,"1,895,485",144,"22,071,333",11.59,11.66,11.58,11.64,+,0.1,11.64,913,11.65,28,
009814,富邦標普500,"839,614",407,"9,156,828",10.88,10.93,10.88,10.92,+,0.09,10.92,277,10.93,20,
009815,大華美國MAG7+,"5,212,369","1,156","58,856,330",11.23,11.33,11.23,11.32,+,0.2,11.32,589,11.33,415,
00981B,第一金優選非投債,"11,493,618","1,762","105,071,121",9.13,9.15,9.13,9.15,,,9.14,2375,9.15,798,
00981D,主動中信非投等債,"7,001,363",768,"71,861,645",10.26,10.27,10.25,10.27,+,0.01,10.26,290,10.27,594,
00982B,FT投資級債20+,"106,009",29,"1,028,519",9.69,9.72,9.69,9.72,+,0.05,9.70,318,9.71,1,
00983B,大華優利美公債20,"110,747",29,"1,696,753",15.30,15.34,15.30,15.32,+,0.09,15.30,3,15.31,1,
00984B,大華優利美A債15,"2,698,548",192,"43,469,549",16.10,16.13,16.07,16.11,+,0.09,16.10,318,16.11,1,
00985D,主動貝萊德優投等,"257,770",31,"2,580,209",10.00,10.03,10.00,10.01,+,0.04,10.01,222,10.03,207,
00986B,FT金融債10+,"17,101",7,"167,238",9.77,9.83,9.77,9.83,+,0.09,9.78,300,9.83,417,
00986D,主動復華金融債息,"439,677",61,"6,449,003",14.66,14.68,14.65,14.66,+,0.01,14.65,442,14.66,60,
00987B,野村10+澳洲公債,"1,656,934",69,"26,331,024",15.87,15.92,15.86,15.86,+,0.15,15.85,3,15.86,26,
00988B,玉山嚴選非投債,"1,377,023",153,"27,152,640",19.73,19.74,19.71,19.72,+,0.02,19.71,41,19.73,64,
00989B,台新美國非投等債,"374,011",36,"3,734,629",9.98,9.99,9.98,9.98,+,0.01,9.98,216,9.99,93,
00998A,主動復華金融股息,"2,197,267",486,"34,967,270",15.68,15.95,15.68,15.89,+,0.28,15.89,103,15.90,56,
020001,富邦存股雙十N,0,0,0,---,---,---, ---,,,23.34,50,23.39,50,
020025,統一亞洲半導體N,"276,000",42,"9,944,710",35.81,36.39,35.70,36.29,+,2.62,36.10,1,36.29,202,
020027,元大上櫃ESG成長N,"1,000",1,"10,380",10.38,10.38,10.38,10.38,+,0.41,10.37,150,10.39,150,
020033,統一恒生科期N,0,0,0,---,---,---, ---,,,3.86,9,3.88,245,
020035,元大上櫃ESG高息N,0,0,0,---,---,---, ---,,,13.18,150,13.20,150,
020040,元大上櫃ESG龍頭N,"2,000",1,"22,120",11.06,11.06,11.06,11.06,+,0.47,11.03,150,11.05,150,
020041,兆豐半導體氣候N,"16,000",3,"295,000",18.50,18.50,18.36,18.36,+,0.68,18.24,111,18.25,111,
1240,茂生農經,"7,525",26,"436,532",58.00,58.10,57.70,58.10,-,0.0,58.20,1,58.50,1,
1259,安心,"12,181",30,"692,608",57.00,57.00,56.30,56.30,-,0.7,56.20,1,56.30,1,
1264,德麥,"32,154",183,"8,752,408",272.50,273.50,271.00,273.00,-,0.0,272.00,1,272.50,1,
1268,漢來美食,"502,102",523,"85,824,626",166.00,174.50,166.00,167.50,-,0.5,167.00,1,167.50,3,
1294,漢田生技,"23,780",38,"1,849,489",77.70,77.80,77.70,77.70,-,0.1,77.70,11,78.00,1,
1295,生合,"55,118",39,"2,824,825",50.20,51.50,50.20,51.00,-,0.4,51.00,10,51.20,1,
1336,台翰,"60,444",72,"791,358",13.20,13.20,13.05,13.05,+,0.1,13.05,4,13.10,10,
1565,精華,"238,491",284,"22,887,819",95.10,97.20,95.10,96.50,+,2.3,96.20,3,96.60,7,
1569,濱川,"716,584",492,"36,408,852",51.00,51.30,50.20,50.90,+,0.7,50.90,13,51.00,5,
1570,力肯,"564,456",460,"22,518,562",38.95,41.60,38.65,39.60,+,1.65,39.60,28,39.75,10,
1580,新麥,"23,915",85,"2,931,604",122.50,123.00,122.00,122.50,-,0.0,122.50,2,123.00,29,
1584,精剛,"543,346",347,"10,660,040",19.70,19.70,19.50,19.65,-,0.0,19.60,55,19.65,10,
1586,和勤,"352,469",206,"8,083,932",22.85,23.05,22.60,23.05,+,0.2,22.95,3,23.05,2,
