證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"107,282",114,"2,994,031",27.75,28.00,27.75,27.82,+,0.13,27.81,3,27.90,1,
00679B,元大美債20年,"45,032,422","9,066","1,226,201,358",27.31,27.34,27.17,27.19,-,0.33,27.19,120,27.20,449,
00687B,國泰20年美債,"44,371,819","7,047","1,254,745,033",28.37,28.37,28.23,28.25,-,0.33,28.24,960,28.25,68,
00687C,國泰20年美債+櫃U,"67,300",14,"630,967",9.38,9.38,9.36,9.37,-,0.09,9.37,101,9.38,109,
00694B,富邦美債1-3,"299,256",67,"12,508,934",41.83,41.83,41.73,41.76,-,0.07,41.75,1,41.76,58,
00695B,富邦美債7-10,"269,538",72,"9,607,136",35.68,35.72,35.61,35.62,-,0.2,35.61,1,35.62,1,
00696B,富邦美債20年,"4,518,027",468,"133,789,467",29.66,29.69,29.56,29.58,-,0.35,29.57,121,29.58,48,
00697B,元大美債7-10,"1,133,689",392,"40,737,005",36.06,36.06,35.89,35.91,-,0.22,35.90,3,35.91,10,
00719B,元大美債1-3,"3,303,194",917,"103,199,070",31.27,31.28,31.22,31.22,-,0.06,31.22,35,31.23,26,
00720B,元大投資級公司債,"11,939,762","3,109","404,223,426",34.14,34.14,33.80,33.81,-,0.34,33.80,477,33.81,202,
00722B,群益投資級電信債,"3,817,527",696,"141,493,943",37.27,37.27,37.04,37.07,-,0.31,37.07,35,37.08,2,
00723B,群益投資級科技債,"422,991",34,"13,401,467",31.80,31.80,31.66,31.67,-,0.32,31.66,57,31.67,1,
00724B,群益投資級金融債,"4,854,308",436,"168,952,365",34.95,34.95,34.77,34.79,-,0.33,34.78,64,34.79,3,
00725B,國泰投資級公司債,"12,572,777","2,860","451,481,525",36.10,36.10,35.85,35.86,-,0.34,35.86,148,35.87,39,
00726B,國泰新興投等債,"342,168",161,"11,543,652",33.90,33.90,33.70,33.75,-,0.14,33.73,3,33.75,28,
00727B,國泰優選非投等債,"291,238",28,"11,776,390",40.52,40.52,40.41,40.42,-,0.11,40.39,61,40.40,2,
00734B,台新JPM新興債,"105,000",5,"1,662,240",15.88,15.88,15.83,15.84,-,0.04,15.83,1,15.84,20,
00740B,富邦全球投等債,"2,886,467",473,"113,545,547",39.64,39.64,39.30,39.33,-,0.39,39.32,12,39.33,49,
00741B,富邦全球非投等債,"192,026",42,"7,286,685",37.98,37.98,37.90,37.95,+,0.01,37.93,1,37.96,1,
00746B,富邦A級公司債,"417,851",106,"15,194,221",36.41,36.41,36.33,36.33,-,0.34,36.33,46,36.36,97,
00749B,凱基新興債10+,"127,016",13,"4,082,356",32.26,32.26,32.13,32.13,-,0.2,32.08,17,32.12,1,
00750B,凱基科技債10+,"101,002",6,"3,420,969",33.87,33.90,33.87,33.90,-,0.32,33.87,1,33.88,1,
00751B,元大AAA至A公司債,"5,730,411","2,158","184,850,320",32.41,32.41,32.20,32.20,-,0.35,32.20,307,32.21,75,
00754B,群益AAA-AA公司債,"184,175",26,"6,327,123",34.45,34.45,34.32,34.32,-,0.36,34.32,3,34.33,1,
00755B,群益投資級公用債,"105,038",91,"3,509,489",33.50,33.50,33.41,33.41,-,0.33,33.41,1,33.47,20,
00756B,群益投等新興公債,"144,078",130,"4,615,124",32.13,32.13,32.02,32.02,-,0.14,32.01,3,32.02,15,
00758B,復華能源債,"102,072",6,"5,292,454",51.85,51.85,51.85,51.85,-,0.45,51.75,28,52.05,10,
00759B,復華製藥債,"100,031",7,"5,546,734",55.45,55.45,55.45,55.45,-,0.45,55.30,35,55.40,1,
00760B,復華新興企業債,"108,970",22,"6,025,951",55.40,55.40,55.20,55.20,-,0.4,55.20,9,55.25,1,
