證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"399,426",730,"18,569,573",48.50,48.50,45.70,45.74,-,2.88,45.73,2,45.74,1,
00679B,元大美債20年,"63,124,809","9,679","1,731,081,127",27.46,27.47,27.37,27.44,+,0.07,27.44,123,27.45,927,
00687B,國泰20年美債,"49,264,160","7,158","1,405,609,982",28.50,28.58,28.47,28.54,+,0.05,28.54,955,28.55,139,
00687C,國泰20年美債+櫃U,"35,000",3,"334,550",9.58,9.58,9.55,9.55,+,0.01,9.54,24,9.56,24,
00694B,富邦美債1-3,"344,221",56,"14,462,576",41.99,42.05,41.97,42.02,+,0.03,42.01,75,42.02,4,
00695B,富邦美債7-10,"204,510",45,"7,292,808",35.47,35.72,35.47,35.68,+,0.1,35.68,60,35.71,42,
00696B,富邦美債20年,"3,708,980",461,"110,924,912",29.98,29.98,29.85,29.92,+,0.06,29.92,12,29.93,24,
00697B,元大美債7-10,"473,443",221,"16,970,565",35.97,35.97,35.79,35.88,+,0.12,35.88,1,35.89,1,
00719B,元大美債1-3,"5,104,297","1,128","159,228,000",31.20,31.22,31.16,31.18,+,0.03,31.18,15,31.19,2,
00720B,元大投資級公司債,"13,083,961","2,687","443,207,861",33.84,33.90,33.84,33.87,+,0.03,33.87,154,33.88,220,
00722B,群益投資級電信債,"4,292,429",424,"158,039,992",36.74,36.85,36.74,36.79,+,0.03,36.79,2,36.80,38,
00723B,群益投資級科技債,"143,000",10,"4,504,320",31.47,31.52,31.45,31.52,+,0.03,31.50,20,31.51,1,
00724B,群益投資級金融債,"2,901,396",269,"100,390,328",34.56,34.62,34.52,34.58,+,0.08,34.57,105,34.58,33,
00725B,國泰投資級公司債,"8,484,236","1,868","305,199,334",35.92,36.02,35.87,35.97,+,0.05,35.97,2,35.98,7,
00726B,國泰新興投等債,"199,981",82,"6,686,287",33.50,33.50,33.38,33.42,+,0.08,33.42,160,33.43,58,
00727B,國泰優選非投等債,"117,072",10,"4,675,695",39.88,39.95,39.83,39.95,+,0.05,39.83,1,39.93,1,
00734B,台新JPM新興債,"971,221",13,"15,616,968",16.07,16.08,16.07,16.07,+,0.02,16.06,50,16.08,11,
00740B,富邦全球投等債,"5,443,834",604,"214,059,278",39.25,39.37,39.25,39.32,+,0.04,39.32,66,39.34,56,
00741B,富邦全球非投等債,"116,756",20,"4,367,599",37.48,37.48,37.38,37.38,+,0.08,37.38,2,37.39,1,
00746B,富邦A級公司債,"563,952",95,"20,461,038",36.23,36.33,36.23,36.30,+,0.08,36.31,5,36.33,90,
00749B,凱基新興債10+,"116,000",6,"3,756,290",32.26,32.40,32.26,32.39,+,0.11,32.33,10,32.37,1,
00750B,凱基科技債10+,"100,001",3,"3,384,035",33.84,33.84,33.84,33.84,+,0.05,33.75,10,33.82,1,
00751B,元大AAA至A公司債,"12,865,730","2,126","412,925,020",32.15,32.15,32.05,32.09,+,0.03,32.08,319,32.09,23,
00754B,群益AAA-AA公司債,"63,136,002",23,"2,147,253,226",33.93,34.01,33.91,33.99,-,0.03,33.99,7,34.00,1,
00755B,群益投資級公用債,"110,531",100,"3,705,677",33.48,33.55,33.48,33.51,+,0.05,33.48,3,33.52,1,
00756B,群益投等新興公債,"90,202,558",113,"2,895,507,782",32.13,32.18,32.08,32.11,-,0.01,32.11,3,32.12,1,
00758B,復華能源債,"100,219",4,"5,276,519",52.65,52.65,52.65,52.65,-,0.0,52.55,25,52.65,1,
00759B,復華製藥債,"102,063",5,"5,705,321",55.90,55.90,55.90,55.90,-,0.1,55.80,45,56.00,1,
00760B,復華新興企業債,"112,524",20,"6,138,815",54.60,54.60,54.55,54.60,+,0.15,54.50,11,54.55,1,
00761B,國泰A級公司債,"674,523",153,"23,714,870",35.12,35.20,35.11,35.19,+,0.04,35.17,1,35.18,7,
00764B,群益25年美債,"19,058,543",475,"542,311,595",28.49,28.49,28.39,28.44,+,0.05,28.43,336,28.45,2,
00768B,復華20年美債,"2,836,092",165,"145,940,264",51.55,51.55,51.35,51.50,+,0.15,51.50,424,51.55,279,
00772B,中信高評級公司債,"6,613,488","1,320","226,683,387",34.20,34.32,34.20,34.26,+,0.02,34.26,40,34.28,20,
00773B,中信優先金融債,"2,154,305",416,"78,776,028",36.52,36.61,36.51,36.55,+,0.04,36.55,235,36.56,3,
00777B,凱基AAA至A公司債,"102,000",3,"3,393,600",33.30,33.30,33.27,33.27,+,0.03,33.19,10,33.26,1,
00778B,凱基金融債20+,"100,000",2,"3,534,000",35.34,35.34,35.34,35.34,+,0.08,35.27,11,35.42,10,
00779B,凱基美債25+,"424,000",28,"12,217,450",28.80,28.83,28.76,28.82,+,0.07,28.79,50,28.83,4,
00780B,國泰A級金融債,"299,497",21,"11,303,747",37.71,37.76,37.69,37.76,+,0.14,37.74,1,37.75,2,
00781B,國泰A級科技債,"136,010",16,"3,907,897",28.72,28.75,28.72,28.72,-,0.07,28.72,1,28.74,4,
00782B,國泰A級公用債,"192,950",29,"6,035,049",31.20,31.31,31.18,31.28,+,0.16,31.26,10,31.29,1,
00785B,富邦金融投等債,"113,263",17,"4,052,891",35.71,35.80,35.71,35.79,+,0.09,35.77,50,35.79,1,
00786B,元大10年IG銀行債,"106,481",20,"3,549,460",33.31,33.40,33.30,33.39,+,0.08,33.39,40,33.42,1,
00787B,元大10年IG醫療債,"38,405",10,"1,272,887",33.07,33.18,33.06,33.18,+,0.06,33.16,50,33.19,1,
00788B,元大10年IG電能債,"66,526",20,"2,047,784",30.78,30.81,30.76,30.79,+,0.04,30.79,47,30.80,13,
00789B,復華公司債A3,"143,519",9,"7,116,305",49.54,49.59,49.54,49.59,+,0.13,49.54,20,49.55,11,
00791B,復華信用債1-5,"104,100",5,"5,964,725",57.30,57.30,57.25,57.25,+,0.05,57.25,6,57.40,3,
00792B,群益A級公司債,"356,132",90,"11,506,107",32.29,32.40,32.28,32.33,+,0.08,32.33,39,32.35,3,
00793B,群益AAA-A醫療債,"84,112",10,"2,636,934",31.35,31.39,31.34,31.39,+,0.06,31.39,27,31.40,4,
00795B,中信美國公債20年,"17,940,643","1,691","495,228,096",27.57,27.64,27.56,27.62,+,0.05,27.61,518,27.62,396,
00799B,國泰A級醫療債,"353,697",83,"10,713,224",30.20,30.32,30.20,30.31,+,0.04,30.30,13,30.31,1,
00834B,第一金金融債10+,"105,000",4,"3,658,850",34.77,34.85,34.77,34.85,+,0.08,34.79,20,34.83,11,
00836B,永豐10年A公司債,"5,851",15,"171,758",29.30,29.36,29.30,29.36,+,0.06,29.35,20,29.42,1,
00840B,凱基IG精選15+,"100,000",2,"3,069,000",30.69,30.69,30.69,30.69,-,0.01,30.58,10,30.66,1,
00841B,凱基AAA-AA公司債,"100,000",2,"2,958,000",29.58,29.58,29.58,29.58,-,0.0,29.47,10,29.56,1,
00842B,台新美元銀行債,"52,425",20,"1,632,039",31.12,31.15,31.12,31.15,+,0.03,31.15,3,31.18,1,
00844B,新光15年IG金融債,"6,000",3,"194,040",32.34,32.34,32.34,32.34,+,0.01,32.35,20,32.37,1,
00845B,富邦新興投等債,"151,041",5,"5,083,037",33.66,33.66,33.64,33.66,+,0.07,33.60,50,33.63,1,
00846B,富邦歐洲銀行債,"103,039",11,"3,747,264",36.12,36.37,36.12,36.37,+,0.11,36.36,50,36.39,21,
00847B,中信美國市政債,"234,170",17,"6,107,311",26.10,26.10,26.07,26.07,+,0.09,26.07,5,26.10,21,
00848B,中信新興亞洲債,"235,014",9,"8,169,530",34.79,34.79,34.73,34.79,+,0.07,34.75,20,34.79,2,
00849B,中信EM主權債0-5,"210,321",15,"7,903,913",37.57,37.63,37.57,37.58,+,0.02,37.58,30,37.62,5,
00853B,統一美債10年Aa-A,"1,238,608",137,"34,919,180",28.17,28.21,28.15,28.15,+,0.02,28.15,51,28.20,50,
00856B,永豐1-3年美公債,"16,054",14,"604,193",37.58,37.62,37.58,37.62,+,0.08,37.61,10,37.62,2,
00857B,永豐20年美公債,"4,258,887",635,"100,977,843",23.74,23.74,23.67,23.72,+,0.07,23.72,122,23.73,16,
00858,永豐美國500大,"709,282",813,"25,223,945",35.75,35.75,35.43,35.51,-,0.45,35.50,5,35.51,2,
00859B,群益0-1年美債,"3,470,926",165,"141,739,475",40.80,40.87,40.80,40.83,+,0.02,40.83,28,40.84,11,
00860B,群益1-5Y投資級債,"107,000",9,"4,096,760",38.26,38.31,38.21,38.31,+,0.07,38.32,3,38.33,25,
00862B,中信投資級公司債,"563,453",111,"18,171,216",32.23,32.27,32.23,32.26,+,0.03,32.25,2,32.26,5,
00863B,中信全球電信債,"293,048",24,"9,547,210",32.57,32.60,32.56,32.60,+,0.06,32.59,20,32.60,1,
00864B,中信美國公債0-1,"1,943,895",349,"90,036,491",46.34,46.36,46.27,46.32,+,0.06,46.32,13,46.33,26,
00867B,新光A-BBB電信債,"22,000",3,"700,870",31.82,31.86,31.82,31.86,+,0.07,31.81,20,31.83,1,
00870B,元大15年EM主權債,"45,000",3,"1,306,000",29.00,29.04,29.00,29.04,+,0.12,29.03,1,29.10,20,
00877,復華中國5G,"4,988,148","2,561","243,293,893",50.50,50.80,47.56,48.15,-,1.9,48.14,1,48.15,21,
00884B,中信低碳新興債,"264,305",15,"8,017,358",30.30,30.37,30.30,30.37,+,0.1,30.36,20,30.39,2,
00886,永豐美國科技,"43,948",29,"1,948,444",44.53,44.53,44.25,44.25,-,0.28,43.51,20,43.90,1,
00887,永豐中國科技50大,"13,363,529","2,968","265,042,097",20.20,20.32,19.44,19.76,-,0.39,19.75,9,19.76,14,
00888,永豐台灣ESG,"9,868,706","5,685","367,820,970",37.94,38.25,36.50,36.55,-,1.85,36.55,23,36.56,2,
