證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"1,031,444",931,"49,309,488",49.42,49.42,46.91,46.93,-,2.1,46.93,1,47.10,1,
00679B,元大美債20年,"41,096,311","9,570","1,087,127,717",26.53,26.55,26.38,26.41,-,0.17,26.41,1480,26.42,144,
00687B,國泰20年美債,"41,312,089","5,546","1,135,013,814",27.60,27.61,27.42,27.45,-,0.17,27.44,2252,27.45,175,
00687C,國泰20年美債+櫃U,"75,000",6,"690,750",9.21,9.21,9.21,9.21,-,0.03,9.17,20,9.20,38,
00694B,富邦美債1-3,"489,604",73,"20,280,085",41.50,41.50,41.37,41.42,-,0.08,41.41,71,41.42,199,
00695B,富邦美債7-10,"746,170",188,"26,020,350",34.82,34.90,34.82,34.87,-,0.13,34.87,18,34.88,3,
00696B,富邦美債20年,"2,274,539",314,"64,843,446",28.66,28.66,28.46,28.49,-,0.17,28.49,430,28.50,5,
00697B,元大美債7-10,"454,908",296,"16,105,482",35.49,35.49,35.34,35.39,-,0.13,35.35,29,35.39,199,
00719B,元大美債1-3,"2,777,495",725,"85,582,024",30.88,30.88,30.77,30.83,-,0.05,30.80,30,30.83,173,
00720B,元大投資級公司債,"11,621,861","2,715","379,903,186",32.78,32.78,32.62,32.62,-,0.17,32.61,491,32.62,126,
00722B,群益投資級電信債,"3,056,559",556,"108,737,878",35.75,35.75,35.54,35.54,-,0.21,35.54,72,35.55,31,
00723B,群益投資級科技債,"261,062",13,"7,948,114",30.51,30.51,30.43,30.43,-,0.16,30.42,57,30.43,2,
00724B,群益投資級金融債,"6,461,623",906,"216,066,721",33.53,33.53,33.40,33.43,-,0.17,33.41,4,33.44,64,
00725B,國泰投資級公司債,"5,218,348","1,642","181,319,621",34.88,34.88,34.70,34.70,-,0.19,34.70,311,34.72,13,
00726B,國泰新興投等債,"252,402",51,"8,231,931",32.61,32.71,32.60,32.62,-,0.08,32.60,29,32.62,12,
00727B,國泰優選非投等債,"232,607",17,"9,110,600",39.20,39.26,39.15,39.17,+,0.01,39.14,1,39.19,2,
00734B,台新JPM新興債,"1,365",6,"21,604",15.62,15.62,15.62,15.62,-,0.05,15.62,19,15.64,1,
00740B,富邦全球投等債,"3,515,265",796,"135,227,948",38.54,38.57,38.41,38.44,-,0.15,38.44,31,38.45,12,
00741B,富邦全球非投等債,"110,653",32,"4,123,739",36.85,37.36,36.85,37.24,-,0.07,37.28,1,37.33,7,
00746B,富邦A級公司債,"885,556",62,"31,145,239",35.35,35.35,35.12,35.14,-,0.23,35.12,127,35.14,4,
00749B,凱基新興債10+,"101,290",8,"3,177,515",31.38,31.38,31.37,31.37,-,0.14,31.28,10,31.32,1,
00750B,凱基科技債10+,"100,000",2,"3,268,000",32.68,32.68,32.68,32.68,-,0.17,32.60,10,32.68,1,
00751B,元大AAA至A公司債,"7,371,773","2,611","231,680,960",31.51,31.52,31.35,31.38,-,0.17,31.37,11,31.39,65,
00754B,群益AAA-AA公司債,"197,340",21,"6,575,891",33.50,33.50,33.31,33.31,-,0.18,33.30,1,33.63,2,
00755B,群益投資級公用債,"244,048",121,"7,970,422",32.77,32.77,32.63,32.67,-,0.15,32.63,2,32.67,1,
00756B,群益投等新興公債,"341,103",196,"10,699,886",31.43,31.48,31.30,31.35,-,0.18,31.35,1,31.39,1,
00758B,復華能源債,"100,019",6,"5,140,982",51.40,51.40,51.40,51.40,-,0.25,51.25,25,51.45,10,
00759B,復華製藥債,"100,818",13,"5,474,501",54.30,54.30,54.30,54.30,-,0.3,54.15,25,54.25,1,
00760B,復華新興企業債,"131,844",31,"7,101,524",53.90,54.00,53.85,53.90,-,0.1,53.80,25,53.85,1,
00761B,國泰A級公司債,"987,582",171,"33,949,530",34.55,34.55,34.32,34.34,-,0.21,34.33,104,34.34,6,
00764B,群益25年美債,"4,030,198",314,"110,617,786",27.55,27.57,27.40,27.43,-,0.18,27.43,456,27.44,1,
00768B,復華20年美債,"393,471",257,"19,668,509",50.15,50.15,49.84,49.91,-,0.34,49.91,5,49.92,251,
00772B,中信高評級公司債,"4,328,752","1,371","144,711,047",33.58,33.58,33.37,33.40,-,0.19,33.40,29,33.42,10,
00773B,中信優先金融債,"852,689",326,"30,409,971",35.81,35.81,35.60,35.62,-,0.2,35.60,1,35.62,37,
00777B,凱基AAA至A公司債,"100,147",7,"3,237,776",32.33,32.33,32.33,32.33,-,0.18,32.25,10,32.33,1,
00778B,凱基金融債20+,"101,011",4,"3,453,557",34.19,34.19,34.18,34.18,-,0.19,34.15,19,34.18,1,
00779B,凱基美債25+,"325,411",19,"9,046,478",27.82,27.83,27.78,27.80,-,0.17,27.78,50,27.80,3,
00780B,國泰A級金融債,"133,546",17,"4,974,982",37.30,37.30,37.24,37.24,-,0.24,37.24,1,37.25,1,
00781B,國泰A級科技債,"230,110",30,"6,531,642",28.46,28.46,28.38,28.38,-,0.07,28.36,60,28.38,66,
00782B,國泰A級公用債,"130,114",26,"3,921,023",30.19,30.19,30.01,30.01,-,0.18,30.00,63,30.01,14,
00785B,富邦金融投等債,"66,000",7,"2,282,020",34.62,34.62,34.56,34.58,-,0.21,34.54,1,34.58,1,
00786B,元大10年IG銀行債,"10,180",11,"332,840",32.72,32.72,32.68,32.68,-,0.13,32.64,20,32.71,43,
00787B,元大10年IG醫療債,"22,448",17,"725,518",32.40,32.40,32.26,32.26,-,0.14,32.25,4,32.33,3,
00788B,元大10年IG電能債,"52,089",34,"1,540,067",29.66,29.66,29.50,29.51,-,0.15,29.52,1,29.53,2,
00789B,復華公司債A3,"802,155",19,"38,274,957",47.71,47.72,47.69,47.70,-,0.26,47.64,10,47.69,5,
00791B,復華信用債1-5,"110,009",7,"6,194,057",56.35,56.35,56.30,56.30,-,0.1,56.20,7,56.25,1,
00792B,群益A級公司債,"106,557",88,"3,357,175",31.66,31.66,31.49,31.49,-,0.19,31.48,50,31.50,1,
00793B,群益AAA-A醫療債,"102,301",13,"3,119,407",30.49,30.49,30.49,30.49,-,0.12,30.45,5,30.49,2,
00795B,中信美國公債20年,"10,874,214","2,299","290,301,825",26.78,26.79,26.64,26.67,-,0.16,26.67,339,26.68,119,
00799B,國泰A級醫療債,"310,081",117,"9,188,418",29.72,29.72,29.58,29.60,-,0.14,29.61,3,29.62,1,
00834B,第一金金融債10+,"103,000",5,"3,476,490",33.85,33.85,33.75,33.75,-,0.21,33.72,1,33.74,1,
00836B,永豐10年A公司債,"40,000",40,"1,146,110",28.68,28.68,28.60,28.60,-,0.16,28.57,41,28.60,1,
00840B,凱基IG精選15+,"100,000",2,"2,975,000",29.75,29.75,29.75,29.75,-,0.14,29.65,11,29.71,1,
00841B,凱基AAA-AA公司債,"100,000",2,"2,890,000",28.90,28.90,28.90,28.90,-,0.06,28.83,1,28.88,1,
00842B,台新美元銀行債,"47,953",45,"1,453,434",30.33,30.34,30.25,30.30,-,0.03,30.26,1,30.27,1,
00844B,新光15年IG金融債,"7,000",5,"221,120",31.66,31.66,31.56,31.56,-,0.2,31.55,1,31.58,20,
00845B,富邦新興投等債,"101,054",8,"3,367,134",33.33,33.33,33.32,33.32,-,0.11,33.24,50,33.28,1,
00846B,富邦歐洲銀行債,"107,278",12,"3,858,625",35.96,36.00,35.89,35.97,-,0.1,35.90,51,35.94,1,
00847B,中信美國市政債,"274,690",27,"6,997,985",25.50,25.54,25.45,25.46,-,0.14,25.44,7,25.49,10,
00848B,中信新興亞洲債,"210,039",8,"7,142,382",34.00,34.01,34.00,34.00,-,0.18,33.92,20,33.97,2,
00849B,中信EM主權債0-5,"223,830",14,"8,293,267",37.06,37.09,37.05,37.05,-,0.04,37.03,55,37.04,1,
00853B,統一美債10年Aa-A,"1,118,052",93,"30,747,305",27.55,27.55,27.46,27.46,-,0.19,27.46,55,27.48,11,
00856B,永豐1-3年美公債,"2,001",2,"75,118",37.54,37.54,37.54,37.54,-,0.02,37.45,67,37.51,40,
00857B,永豐20年美公債,"2,498,718",432,"57,183,022",22.97,22.97,22.82,22.86,-,0.13,22.85,316,22.86,88,
00858,永豐美國500大,"778,381",547,"27,898,469",35.94,35.95,35.77,35.77,-,0.06,35.76,104,35.77,3,
00859B,群益0-1年美債,"3,466,684",161,"141,796,535",40.93,40.98,40.89,40.91,-,0.05,40.91,26,40.93,2,
00860B,群益1-5Y投資級債,"121,225",11,"4,611,447",38.09,38.09,38.02,38.03,-,0.08,38.02,1,41.00,2,
