證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"199,079",160,"5,135,429",25.92,25.92,25.75,25.75,-,0.02,25.73,30,25.80,1,
00679B,元大美債20年,"39,840,750","7,836","1,078,986,368",27.09,27.14,27.05,27.05,-,0.19,27.05,1114,27.06,1622,
00687B,國泰20年美債,"28,078,587","5,718","790,308,576",28.20,28.20,28.09,28.11,-,0.19,28.10,185,28.11,836,
00687C,國泰20年美債+櫃U,600,3,"5,622",9.38,9.38,9.36,9.36,-,0.06,9.34,105,9.36,103,
00694B,富邦美債1-3,"472,918",62,"19,725,114",41.68,41.73,41.68,41.68,-,0.0,41.67,4,41.68,13,
00695B,富邦美債7-10,"392,909",37,"14,015,534",35.74,35.74,35.59,35.65,-,0.1,35.65,45,35.67,3,
00696B,富邦美債20年,"3,141,562",291,"92,576,766",29.45,29.53,29.43,29.44,-,0.19,29.44,44,29.45,316,
00697B,元大美債7-10,"548,243",305,"19,698,922",36.02,36.02,35.90,35.91,-,0.11,35.91,16,35.92,4,
00719B,元大美債1-3,"2,670,560",609,"83,252,168",31.14,31.21,31.12,31.15,-,0.01,31.15,47,31.16,207,
00720B,元大投資級公司債,"5,669,959","2,093","190,226,196",33.57,33.60,33.50,33.52,-,0.17,33.51,26,33.52,88,
00722B,群益投資級電信債,"2,530,763",393,"92,941,283",36.79,36.79,36.71,36.73,-,0.18,36.72,3,36.73,22,
00723B,群益投資級科技債,"155,000",13,"4,877,180",31.50,31.50,31.43,31.43,-,0.18,31.42,53,31.44,14,
00724B,群益投資級金融債,"3,379,155",288,"117,057,871",34.70,34.70,34.63,34.63,-,0.15,34.63,1,34.64,39,
00725B,國泰投資級公司債,"6,781,549","1,703","241,547,634",35.69,35.69,35.59,35.59,-,0.14,35.59,26,35.60,240,
00726B,國泰新興投等債,"32,261",77,"1,087,400",33.68,33.73,33.68,33.69,-,0.02,33.69,1,33.70,1,
00727B,國泰優選非投等債,"119,333",13,"4,791,485",40.17,40.17,40.10,40.10,-,0.03,40.06,40,40.11,1,
00734B,台新JPM新興債,"150,000",3,"2,384,000",15.88,15.90,15.88,15.90,-,0.01,15.87,1,15.89,20,
00740B,富邦全球投等債,"1,451,397",317,"56,721,656",39.10,39.15,39.06,39.07,-,0.17,39.06,141,39.07,230,
00741B,富邦全球非投等債,"220,145",27,"8,303,462",37.69,37.72,37.69,37.72,+,0.04,37.68,1,37.69,2,
00746B,富邦A級公司債,"632,108",81,"22,891,333",36.26,36.26,36.19,36.19,-,0.15,36.19,53,36.20,198,
00749B,凱基新興債10+,"2,000",2,"64,560",32.30,32.30,32.26,32.26,-,0.04,32.21,1,32.26,1,
00750B,凱基科技債10+,87,1,"2,951",---,---,---, ---,,,33.59,10,33.64,1,
00751B,元大AAA至A公司債,"5,804,684","3,179","185,775,396",32.09,32.09,31.96,31.97,-,0.18,31.96,199,31.97,24,
00754B,群益AAA-AA公司債,"106,290",10,"3,631,584",34.27,34.27,34.16,34.16,-,0.19,34.15,3,34.16,15,
00755B,群益投資級公用債,"172,276",111,"5,710,219",33.18,33.18,33.13,33.13,-,0.17,33.13,1,33.14,40,
00756B,群益投等新興公債,"203,976",105,"6,524,214",32.01,32.01,31.96,31.96,-,0.1,31.96,3,31.97,1,
00758B,復華能源債,"102,000",3,"5,247,900",51.45,51.45,51.45,51.45,-,0.15,51.25,25,51.45,8,
00759B,復華製藥債,"101,002",6,"5,565,210",55.10,55.10,55.10,55.10,-,0.25,54.95,55,55.00,1,
00760B,復華新興企業債,"112,888",22,"6,232,365",55.15,55.40,55.15,55.25,-,0.15,55.15,1,55.20,1,
00761B,國泰A級公司債,"176,406",114,"6,167,067",35.13,35.13,34.92,34.94,-,0.19,34.94,2,34.95,146,
00764B,群益25年美債,"3,656,324",276,"102,778,786",28.13,28.17,28.09,28.10,-,0.2,28.09,19,28.10,376,
00768B,復華20年美債,"850,239",188,"43,794,645",51.50,51.55,51.40,51.40,-,0.35,51.40,21,51.45,300,
