證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"263,184",186,"8,729,822",33.44,33.75,32.60,32.60,-,0.43,32.52,5,32.60,8,
00679B,元大美債20年,"40,972,465","3,698","1,117,195,573",27.38,27.38,27.19,27.19,-,0.19,27.19,1159,27.20,115,
00687B,國泰20年美債,"29,850,500","2,682","845,319,420",28.43,28.44,28.24,28.25,-,0.23,28.25,35,28.26,40,
00687C,國泰20年美債+櫃U,"25,400",4,"237,490",9.37,9.37,9.33,9.33,-,0.08,9.31,110,9.32,104,
00694B,富邦美債1-3,"552,997",45,"23,380,914",42.28,42.32,42.24,42.29,+,0.01,42.29,1,42.30,201,
00695B,富邦美債7-10,"190,100",17,"6,822,508",35.92,35.93,35.85,35.86,-,0.13,35.86,39,35.87,3,
00696B,富邦美債20年,"7,397,318",322,"219,357,269",29.81,29.81,29.58,29.59,-,0.24,29.59,308,29.60,602,
00697B,元大美債7-10,"468,219",155,"16,931,412",36.24,36.24,36.12,36.13,-,0.11,36.13,57,36.15,199,
00719B,元大美債1-3,"1,919,750",495,"60,502,585",31.49,31.56,31.46,31.52,+,0.04,31.52,6,31.53,72,
00720B,元大投資級公司債,"3,487,958",960,"116,507,112",33.54,33.54,33.35,33.36,-,0.12,33.36,147,33.37,31,
00722B,群益投資級電信債,"3,134,120",267,"114,782,520",36.81,36.81,36.59,36.59,-,0.22,36.58,4,36.59,16,
00723B,群益投資級科技債,"150,160",9,"4,687,604",31.31,31.31,31.18,31.18,-,0.1,31.08,104,31.15,1,
00724B,群益投資級金融債,"5,386,465",226,"183,643,402",34.23,34.23,34.06,34.10,-,0.12,34.06,44,34.10,59,
00725B,國泰投資級公司債,"6,298,352",770,"223,373,152",35.64,35.64,35.36,35.37,-,0.17,35.37,152,35.38,9,
00726B,國泰新興投等債,"134,924",31,"4,467,618",33.06,33.14,33.06,33.12,-,0.03,33.11,6,33.12,25,
00727B,國泰優選非投等債,"139,144",21,"5,585,676",40.00,40.16,39.95,40.15,+,0.1,40.15,24,40.19,7,
00734B,台新JPM新興債,"104,000",8,"1,640,390",16.08,16.08,15.77,15.77,-,0.04,15.78,50,15.80,1,
00740B,富邦全球投等債,"4,970,127",258,"192,954,723",38.94,38.97,38.75,38.77,-,0.17,38.76,4,38.77,25,
00741B,富邦全球非投等債,"132,781",29,"5,006,402",37.70,37.72,37.70,37.72,+,0.03,37.63,1,37.84,1,
