證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"617,890",405,"26,237,303",40.86,43.20,40.86,42.64,+,1.78,42.64,1,42.65,37,
00679B,元大美債20年,"28,128,684","5,216","760,482,157",27.00,27.07,27.00,27.04,+,0.13,27.04,1334,27.05,671,
00687B,國泰20年美債,"27,659,315","3,506","777,102,172",28.06,28.13,28.06,28.10,+,0.12,28.09,1263,28.10,314,
00687C,國泰20年美債+櫃U,300,3,"2,817",9.38,9.40,9.38,9.40,+,0.04,9.40,105,9.41,105,
00694B,富邦美債1-3,"283,918",66,"11,796,524",41.65,41.65,41.48,41.51,,,41.51,32,41.52,71,
00695B,富邦美債7-10,"249,263",51,"8,820,506",35.28,35.45,35.28,35.36,,,35.36,41,35.37,30,
00696B,富邦美債20年,"3,269,871",287,"95,364,034",29.15,29.20,29.14,29.15,,,29.15,283,29.16,99,
00697B,元大美債7-10,"485,341",229,"17,418,323",35.85,35.94,35.84,35.87,+,0.02,35.87,68,35.90,73,
00719B,元大美債1-3,"5,514,032","1,145","171,724,219",31.19,31.25,31.11,31.16,-,0.03,31.15,62,31.16,8,
00720B,元大投資級公司債,"6,649,427","1,601","222,466,462",33.45,33.50,33.41,33.44,+,0.06,33.44,463,33.45,59,
00722B,群益投資級電信債,"2,981,896",496,"107,533,836",36.10,36.10,36.05,36.07,,,36.06,7,36.07,3,
00723B,群益投資級科技債,"106,200",15,"3,277,410",30.92,30.92,30.85,30.86,,,30.85,60,30.86,1,
00724B,群益投資級金融債,"2,141,976",278,"72,110,895",33.80,33.80,33.65,33.68,,,33.68,74,33.69,37,
00725B,國泰投資級公司債,"4,251,652","1,493","149,050,550",35.13,35.13,35.03,35.04,,,35.03,230,35.04,21,
00726B,國泰新興投等債,"177,596",97,"5,935,178",33.37,33.44,33.37,33.43,+,0.07,33.40,11,33.43,34,
00727B,國泰優選非投等債,"349,386",50,"13,758,570",39.65,39.89,39.23,39.28,,,39.26,2,39.27,3,
00734B,台新JPM新興債,"106,134",14,"1,680,045",15.83,15.83,15.82,15.83,+,0.02,15.81,20,15.83,1,
00740B,富邦全球投等債,"1,823,350",330,"70,660,881",38.80,38.80,38.72,38.75,,,38.75,59,38.76,23,
00741B,富邦全球非投等債,"259,204",63,"9,687,302",37.00,37.54,37.00,37.47,,,37.45,2,37.48,10,
00746B,富邦A級公司債,"872,366",94,"31,079,877",35.64,35.65,35.61,35.63,,,35.61,128,35.63,8,
00749B,凱基新興債10+,"115,557",11,"3,682,124",31.75,31.88,31.75,31.85,,,31.80,1,31.82,1,
00750B,凱基科技債10+,"100,013",5,"3,318,409",33.18,33.18,33.18,33.18,,,33.07,10,33.14,1,
00751B,元大AAA至A公司債,"6,428,853","1,189","205,042,949",31.89,31.93,31.86,31.89,+,0.07,31.89,273,31.90,108,
00754B,群益AAA-AA公司債,"119,060",13,"4,056,424",33.97,34.08,33.97,34.07,+,0.1,34.02,1,34.07,1,
00755B,群益投資級公用債,"124,349",88,"4,115,966",33.10,33.11,33.10,33.10,+,0.07,33.10,1,33.11,2,
00756B,群益投等新興公債,"389,908",126,"12,464,405",31.87,32.00,31.87,31.97,+,0.1,31.97,3,31.99,13,
00758B,復華能源債,"101,029",6,"5,238,400",51.85,51.85,51.85,51.85,+,0.1,51.65,42,51.90,1,
00759B,復華製藥債,"101,005",7,"5,560,375",55.05,55.05,55.05,55.05,+,0.2,54.85,63,54.95,1,
00760B,復華新興企業債,"116,275",22,"6,313,012",54.25,54.30,54.25,54.25,+,0.1,54.20,1,54.25,1,
00761B,國泰A級公司債,"96,615",126,"3,368,568",34.82,34.93,34.82,34.88,+,0.07,34.87,1,34.88,2,
00764B,群益25年美債,"3,160,490",269,"88,639,438",27.97,28.09,27.97,28.04,+,0.11,28.04,329,28.05,22,
00768B,復華20年美債,"165,387",58,"8,437,069",51.00,51.10,51.00,51.00,+,0.2,51.00,14,51.05,10,
00772B,中信高評級公司債,"2,788,484",875,"94,551,567",33.89,33.94,33.86,33.90,,,33.89,141,33.90,120,
00773B,中信優先金融債,"1,401,390",245,"50,303,246",35.89,35.96,35.88,35.89,,,35.88,106,35.89,7,
00777B,凱基AAA至A公司債,"100,213",5,"3,292,817",32.86,32.86,32.86,32.86,,,32.76,11,32.86,1,
00778B,凱基金融債20+,"100,120",7,"3,448,086",34.44,34.44,34.44,34.44,,,34.34,10,34.42,1,
00779B,凱基美債25+,"369,129",20,"10,497,005",28.42,28.45,28.42,28.42,+,0.13,28.39,125,28.42,1,
00780B,國泰A級金融債,"140,306",20,"5,277,633",37.63,37.69,37.57,37.61,+,0.04,37.61,66,37.62,60,
00781B,國泰A級科技債,"267,161",20,"7,734,865",28.98,28.98,28.88,28.92,+,0.1,28.88,1,28.93,10,
00782B,國泰A級公用債,"246,646",43,"7,531,146",30.70,30.70,30.50,30.50,,,30.50,3,30.51,2,
00785B,富邦金融投等債,"100,727",11,"3,517,563",34.92,34.92,34.92,34.92,,,34.88,51,34.91,1,
