證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"270,883",533,"11,324,567",42.80,42.80,41.15,41.30,-,3.26,41.29,1,41.30,32,
00679B,元大美債20年,"43,345,183","7,365","1,167,212,632",26.88,26.97,26.88,26.95,+,0.13,26.95,31167,26.96,780,
00687B,國泰20年美債,"34,727,772","6,213","972,974,624",27.97,28.06,27.96,28.03,+,0.14,28.03,881,28.04,274,
00687C,國泰20年美債+櫃U,"25,000",2,"231,000",9.24,9.24,9.24,9.24,-,0.01,9.23,26,9.25,27,
00694B,富邦美債1-3,"464,071",106,"19,645,026",42.17,42.45,42.17,42.37,+,0.19,42.37,2,42.40,1,
00695B,富邦美債7-10,"1,533,923",674,"54,549,298",35.37,35.60,35.37,35.59,+,0.22,35.59,14,35.60,7,
00696B,富邦美債20年,"3,333,104",275,"96,883,133",29.00,29.10,28.97,29.07,+,0.14,29.07,294,29.08,35,
00697B,元大美債7-10,"639,868",297,"23,039,297",35.96,36.06,35.95,36.04,+,0.1,36.04,18,36.05,2,
00719B,元大美債1-3,"4,466,463","1,192","141,470,447",31.61,31.69,31.61,31.68,+,0.08,31.68,262,31.69,12,
00720B,元大投資級公司債,"14,822,755","2,552","493,973,927",33.32,33.42,33.28,33.33,+,0.07,33.32,87,33.33,117,
00722B,群益投資級電信債,"2,391,506",465,"84,720,076",35.38,35.46,35.38,35.45,+,0.13,35.45,59,35.46,9,
00723B,群益投資級科技債,"166,964",33,"5,060,969",30.27,30.34,30.27,30.34,+,0.16,30.32,1,30.34,1,
00724B,群益投資級金融債,"2,409,158",247,"81,199,496",33.66,33.72,33.65,33.69,+,0.11,33.69,153,33.70,3,
00725B,國泰投資級公司債,"6,690,238","1,360","233,728,017",34.92,34.96,34.90,34.95,+,0.09,34.95,15,34.96,102,
00726B,國泰新興投等債,"242,779",86,"8,116,983",33.39,33.46,33.39,33.43,+,0.07,33.42,179,33.45,1,
00727B,國泰優選非投等債,"128,300",17,"5,092,075",39.60,39.71,39.60,39.71,+,0.16,39.69,2,39.70,1,
00734B,台新JPM新興債,0,0,0,---,---,---, ---,,,15.76,20,15.88,1,
00740B,富邦全球投等債,"2,900,321",641,"111,948,418",38.50,38.63,38.50,38.61,+,0.11,38.61,27,38.63,3,
00741B,富邦全球非投等債,"396,133",248,"14,985,755",37.52,37.94,37.52,37.79,+,0.09,37.79,1,37.80,6,
00746B,富邦A級公司債,"1,215,363",81,"43,119,669",32.68,35.52,32.68,35.49,+,0.12,35.49,21,35.50,1,
00749B,凱基新興債10+,"100,000",2,"3,175,000",31.75,31.75,31.75,31.75,+,0.09,31.67,11,31.71,1,
00750B,凱基科技債10+,"108,000",3,"3,547,560",32.82,32.85,32.82,32.85,+,0.12,32.80,1,32.83,1,
00751B,元大AAA至A公司債,"8,251,089","2,002","259,351,687",31.43,31.46,31.40,31.44,+,0.06,31.43,9,31.44,37,
00754B,群益AAA-AA公司債,"87,000",13,"2,890,600",33.17,33.24,33.17,33.24,+,0.16,33.18,1,33.21,1,
00755B,群益投資級公用債,"165,905",107,"5,491,213",33.05,33.12,33.05,33.10,+,0.09,33.09,5,33.12,1,
00756B,群益投等新興公債,"139,853",99,"4,453,704",31.86,31.87,31.79,31.79,-,0.05,31.79,16,31.86,11,
00758B,復華能源債,"100,000",2,"5,205,000",52.05,52.05,52.05,52.05,+,0.4,51.95,45,52.10,3,
00759B,復華製藥債,"100,000",2,"5,505,000",55.05,55.05,55.05,55.05,+,0.25,55.00,26,55.10,1,
00760B,復華新興企業債,"104,622",14,"5,691,475",54.25,54.50,54.25,54.40,+,0.15,54.40,21,54.45,1,
00761B,國泰A級公司債,"926,391",155,"32,024,198",34.50,34.63,34.50,34.61,+,0.11,34.61,58,34.62,17,
00764B,群益25年美債,"3,282,559",322,"91,772,204",27.85,27.98,27.85,27.97,+,0.12,27.97,9,27.98,10,
00768B,復華20年美債,"479,350",81,"24,201,990",50.30,50.55,50.30,50.50,+,0.2,50.50,214,50.55,5,
00772B,中信高評級公司債,"5,276,246","1,112","177,415,611",33.61,33.66,33.57,33.63,+,0.06,33.63,327,33.65,11,
00773B,中信優先金融債,"2,009,607",345,"72,284,140",35.93,36.01,35.93,35.98,+,0.12,35.98,228,36.00,7,
00777B,凱基AAA至A公司債,"102,000",4,"3,316,920",32.45,32.52,32.45,32.47,+,0.07,32.42,10,32.56,10,
00778B,凱基金融債20+,"100,000",2,"3,443,000",34.43,34.43,34.43,34.43,+,0.15,34.36,37,34.46,17,
00779B,凱基美債25+,"378,000",26,"10,717,090",28.25,28.36,28.25,28.36,+,0.16,28.32,50,28.36,3,
00780B,國泰A級金融債,"37,637,015",27,"1,420,047,558",37.60,37.77,37.60,37.74,+,0.11,37.75,1,37.76,3,
00781B,國泰A級科技債,"218,349",32,"6,141,671",28.16,28.17,28.06,28.10,+,0.07,28.05,1,28.11,1,
00782B,國泰A級公用債,"233,675",35,"7,102,717",30.37,30.41,30.36,30.40,+,0.1,30.39,58,30.41,1,
00785B,富邦金融投等債,"72,842",16,"2,546,737",32.30,35.02,32.30,35.02,+,0.14,35.02,1,35.04,20,
00786B,元大10年IG銀行債,"125,150",28,"4,130,020",33.01,33.03,32.96,33.03,+,0.1,33.00,50,33.05,1,
00787B,元大10年IG醫療債,"104,360",20,"3,411,061",32.67,32.75,32.66,32.75,+,0.18,32.74,50,32.77,1,
00788B,元大10年IG電能債,"177,361",34,"5,402,120",30.40,30.50,30.40,30.49,+,0.2,30.49,50,30.50,1,
00789B,復華公司債A3,"105,000",4,"5,091,130",48.42,48.49,48.42,48.49,+,0.21,48.48,20,48.61,20,
00791B,復華信用債1-5,"167,000",18,"9,688,650",58.00,58.05,57.95,57.95,+,0.2,57.95,6,58.05,1,
00792B,群益A級公司債,"179,654",70,"5,704,295",31.69,31.85,31.69,31.85,+,0.2,31.65,20,31.85,1,
00793B,群益AAA-A醫療債,"60,000",3,"1,852,700",30.82,30.89,30.82,30.89,+,0.2,30.83,5,30.90,10,
00795B,中信美國公債20年,"7,174,248","1,409","194,522,925",27.06,27.16,27.03,27.13,+,0.12,27.13,206,27.14,118,
00799B,國泰A級醫療債,"275,366",75,"8,206,990",29.81,29.82,29.78,29.80,+,0.07,29.81,2,29.82,21,
00834B,第一金金融債10+,"100,000",2,"3,467,000",34.67,34.67,34.67,34.67,+,0.39,34.25,1,34.46,1,
00836B,永豐10年A公司債,"2,023",3,"58,335",28.84,28.84,28.84,28.84,+,0.15,28.84,1,29.00,3,
00840B,凱基IG精選15+,"100,000",2,"2,999,000",29.99,29.99,29.99,29.99,+,0.14,29.88,10,29.95,1,
00841B,凱基AAA-AA公司債,"100,000",2,"2,892,000",28.92,28.92,28.92,28.92,+,0.18,28.82,11,28.87,1,
00842B,台新美元銀行債,"150,000",48,"4,513,460",30.20,30.20,30.05,30.12,+,0.02,30.13,10,30.15,2,
00844B,台新15年IG金融債,"93,450",7,"2,975,973",31.82,31.85,31.82,31.82,+,0.09,31.80,20,32.04,20,
00845B,富邦新興投等債,"104,072",10,"3,518,618",32.00,33.83,32.00,33.83,+,0.13,33.80,20,33.86,20,
00846B,富邦歐洲銀行債,"156,276",22,"5,689,045",35.89,36.41,35.89,36.41,+,0.07,36.40,20,36.41,1,
00847B,中信美國市政債,"104,000",5,"2,691,560",25.88,25.89,25.88,25.89,+,0.09,25.89,18,25.93,1,
00848B,中信新興亞洲債,"100,000",2,"3,442,000",34.42,34.42,34.42,34.42,+,0.2,34.35,100,34.46,100,
00849B,中信EM主權債0-5,"111,088",9,"4,203,754",37.71,37.85,37.71,37.85,+,0.17,37.79,100,37.90,100,
00853B,統一美債10年Aa-A,"572,386",116,"15,858,121",27.64,27.72,27.64,27.71,+,0.11,27.69,5,27.70,3,
00856B,永豐1-3年美公債,"9,858",7,"375,230",38.05,38.06,38.05,38.05,+,0.02,37.98,82,38.10,2,
00857B,永豐20年美公債,"3,985,705",500,"92,804,153",23.22,23.31,23.22,23.29,+,0.11,23.29,155,23.30,5,
00858,永豐美國500大,"724,802",749,"26,668,702",37.03,37.03,36.69,36.69,-,0.5,36.69,117,36.75,110,
00859B,群益0-1年美債,"1,165,844",197,"48,382,873",41.42,41.53,41.42,41.50,+,0.15,41.50,42,41.52,7,
00860B,群益1-5Y投資級債,"71,151",13,"2,762,258",38.74,38.84,38.74,38.81,+,0.11,38.80,26,38.81,1,
00862B,中信投資級公司債,"131,652",85,"4,172,217",31.64,31.70,31.63,31.69,+,0.1,31.67,20,31.70,4,
00863B,中信全球電信債,"125,000",8,"3,995,420",31.93,31.97,31.93,31.97,+,0.14,31.97,1,32.05,20,
00864B,中信美國公債0-1,"1,741,704",543,"81,935,817",46.95,47.09,46.95,47.09,+,0.23,47.08,6,47.09,40,
00867B,台新A-BBB電信債,278,3,"8,645",---,---,---, ---,,,31.09,1,31.48,1,
00870B,元大15年EM主權債,0,0,0,---,---,---, ---,,,28.67,1,28.69,1,
00877,復華中國5G,"8,259,951","3,608","329,506,132",42.14,42.14,38.50,38.61,-,4.16,38.60,97,38.61,97,
00884B,中信低碳新興債,"115,086",18,"3,417,216",29.57,29.71,29.55,29.71,+,0.26,29.63,1,29.69,1,
00886,永豐美國科技,"43,106",9,"1,953,387",45.56,45.56,44.84,44.84,-,0.72,44.01,10,45.36,59,
00887,永豐中國科技50大,"14,704,226","4,708","253,273,470",17.82,17.82,16.78,16.78,-,1.33,16.78,147,16.80,32,
00888,永豐台灣ESG,"40,909,623","22,813","1,430,459,583",35.36,36.01,34.41,34.43,-,2.73,34.42,221,34.43,158,
00890B,凱基ESG BBB債15+,"108,162",14,"3,491,211",32.24,32.28,32.21,32.28,+,0.06,32.27,1,32.28,2,
00928,中信上櫃ESG 30,"2,125,926","1,446","62,830,215",30.56,30.85,28.96,28.96,-,2.56,28.95,79,29.00,2,
00931B,統一美債20年,"4,215,481",705,"56,870,563",13.49,13.51,13.46,13.51,,,13.50,10,13.51,522,
00933B,國泰10Y+金融債,"17,416,847","2,410","279,683,001",16.03,16.08,16.01,16.06,+,0.06,16.06,361,16.07,364,
00937B,群益ESG投等債20+,"100,031,963","8,857","1,481,151,826",14.80,14.83,14.79,14.81,+,0.02,14.80,6269,14.81,991,
00942B,台新美A公司債20+,"2,904,764",293,"41,414,291",14.21,14.27,14.21,14.27,+,0.05,14.26,317,14.27,113,
00948B,中信優息投資級債,"9,796,544",943,"92,640,121",9.44,9.47,9.43,9.46,+,0.03,9.46,794,9.47,2453,
00950B,凱基A級公司債,"9,665,378",774,"136,651,627",14.10,14.16,14.08,14.15,+,0.05,14.15,52,14.16,282,
00955,中信日本商社,"8,780,727","2,252","125,232,153",14.46,14.46,14.08,14.10,-,0.43,14.10,346,14.11,27,
00957B,兆豐US優選投等債,"814,054",88,"10,951,501",13.44,13.47,13.44,13.47,+,0.06,13.46,472,13.47,103,
00958B,永豐ESG銀行債15+,"785,000",92,"7,349,744",9.33,9.38,9.33,9.37,+,0.04,9.37,404,9.38,71,
00959B,大華投等美債15Y+,"2,677,073",240,"25,201,771",9.42,9.43,9.40,9.41,+,0.02,9.41,573,9.42,12,
00966B,統一ESG投等債15+,"467,591",93,"6,525,934",13.88,13.97,13.88,13.97,+,0.06,13.97,615,13.99,781,
00967B,元大優息美債,"632,243",73,"5,837,663",9.20,9.26,9.19,9.24,+,0.05,9.24,309,9.25,6,
00968B,元大優息投等債,"3,497,173",263,"32,559,018",9.28,9.33,9.28,9.31,+,0.02,9.31,1707,9.32,136,
00969B,元大零息超長美債,"989,641",59,"8,263,540",8.34,8.37,8.31,8.36,+,0.04,8.36,305,8.37,50,
00970B,台新BBB投等債20+,"2,129,426",254,"19,959,309",9.37,9.39,9.34,9.37,+,0.02,9.37,782,9.38,15,
009806,台新標普500,"14,863",19,"200,596",13.52,13.52,13.46,13.46,-,0.15,13.46,13,13.48,201,
009807,台新標普科技精選,"33,576",39,"546,657",16.41,16.41,16.20,16.20,-,0.55,16.20,4,16.23,39,
00980B,台新特選IG債10+,"246,296",26,"2,338,454",9.48,9.51,9.47,9.50,+,0.05,9.49,604,9.50,1,
00980D,主動聯博投等入息,"2,675,059",219,"54,896,691",20.54,20.54,20.50,20.51,+,0.04,20.51,838,20.52,18,
00980T,平衡凱基美國TOP,"842,317",111,"9,878,222",11.77,11.77,11.68,11.68,-,0.19,11.68,445,11.69,7,
009814,富邦標普500,"2,247,342",920,"25,238,066",11.29,11.29,11.19,11.19,-,0.11,11.19,403,11.20,20,
009815,大華美國MAG7+,"7,733,239","1,545","87,125,311",11.33,11.35,11.21,11.22,-,0.35,11.21,788,11.22,27,
00981B,第一金優選非投債,"25,835,368","1,885","241,724,561",9.35,9.37,9.35,9.36,+,0.01,9.35,322,9.36,718,
00981D,主動中信非投等債,"7,780,517",799,"81,462,829",10.47,10.48,10.45,10.47,-,0.0,10.46,2502,10.47,45,
009822,華南永昌未來金融,"734,660",118,"7,002,791",9.69,9.69,9.50,9.53,-,0.32,9.52,114,9.53,131,
