證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"41,852",62,"944,607",22.50,22.59,22.50,22.57,+,0.01,22.51,1,22.56,1,
00679B,元大美債20年,"39,377,192","5,714","1,131,264,842",28.71,28.76,28.70,28.70,+,0.17,28.70,2347,28.71,105,
00687B,國泰20年美債,"33,788,611","5,930","1,019,511,408",30.16,30.21,30.14,30.15,+,0.19,30.15,165,30.16,192,
00687C,國泰20年美債+櫃U,"74,000",9,"682,278",9.22,9.22,9.21,9.22,+,0.08,9.22,1,9.23,234,
00694B,富邦美債1-3,"237,605",70,"10,096,643",42.56,42.56,42.47,42.47,-,0.02,42.45,40,42.47,13,
00695B,富邦美債7-10,"128,290",32,"4,597,989",35.82,35.85,35.81,35.84,+,0.13,35.80,40,35.84,5,
00696B,富邦美債20年,"4,283,861",319,"133,470,107",31.11,31.20,31.11,31.15,+,0.23,31.15,20,31.16,462,
00697B,元大美債7-10,"717,391",290,"26,184,749",36.47,36.55,36.47,36.49,+,0.13,36.47,7,36.49,118,
00718B,富邦中國政策債,"12,338",13,"256,068",20.78,20.78,20.74,20.75,-,0.05,20.73,1,20.75,20,
00719B,元大美債1-3,"1,659,145",547,"53,326,951",32.13,32.17,32.12,32.14,+,0.01,32.13,72,32.14,394,
00720B,元大投資級公司債,"8,011,624","1,534","282,129,225",35.22,35.26,35.18,35.20,+,0.09,35.20,183,35.21,9,
00722B,群益投資級電信債,"7,542,632",366,"290,311,416",38.50,38.54,38.46,38.49,+,0.14,38.48,7,38.49,2,
00723B,群益投資級科技債,"105,257",13,"3,534,665",33.65,33.65,33.55,33.58,+,0.11,33.57,1,33.59,20,
00724B,群益投資級金融債,"7,310,764",247,"257,595,827",35.18,35.28,35.18,35.25,+,0.1,35.23,4,35.25,5,
00725B,國泰投資級公司債,"6,949,178","1,399","260,510,381",37.45,37.52,37.45,37.49,+,0.11,37.49,7,37.50,870,
00726B,國泰新興投等債,"555,207",130,"18,794,350",34.00,34.00,33.80,33.84,-,0.06,33.84,4,33.86,5,
00727B,國泰優選非投等債,"199,596",27,"8,262,853",41.42,41.47,41.39,41.39,-,0.05,41.40,3,41.41,1,
00734B,台新JPM新興債,"505,015",14,"7,889,071",15.64,15.65,15.62,15.62,-,0.01,15.61,31,15.62,1,
00740B,富邦全球投等債,"4,975,736",262,"202,210,215",40.63,40.70,40.60,40.63,+,0.11,40.62,2,40.63,273,
00741B,富邦全球非投等債,"406,230",111,"16,136,886",39.75,39.77,39.65,39.70,-,0.05,39.66,1,39.68,4,
00746B,富邦A級公司債,"855,032",90,"31,639,149",36.87,37.06,36.87,37.00,+,0.09,36.98,120,36.99,9,
00749B,凱基新興債10+,"100,000",2,"3,169,000",31.69,31.69,31.69,31.69,+,0.02,31.66,1,31.68,1,
