證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"367,150",501,"16,089,374",45.92,45.92,42.72,44.51,-,1.41,44.51,1,44.52,3,
00679B,元大美債20年,"31,649,324","3,314","846,444,596",26.76,26.78,26.71,26.73,-,0.03,26.73,207,26.74,215,
00687B,國泰20年美債,"35,932,148","3,198","999,330,708",27.83,27.88,27.78,27.78,-,0.05,27.77,1460,27.78,335,
00687C,國泰20年美債+櫃U,"38,100",17,"350,770",9.20,9.21,9.20,9.20,-,0.04,9.19,21,9.22,23,
00694B,富邦美債1-3,"117,785",36,"4,986,869",42.37,42.39,42.31,42.36,+,0.08,42.35,3,42.39,20,
00695B,富邦美債7-10,"115,446",39,"4,101,179",35.51,35.55,35.50,35.51,+,0.03,35.51,8,35.52,3,
00696B,富邦美債20年,"1,860,132",235,"54,151,921",29.15,29.18,29.09,29.11,-,0.01,29.10,562,29.11,18,
00697B,元大美債7-10,"411,961",244,"14,720,598",35.85,35.85,35.70,35.73,+,0.01,35.72,222,35.73,8,
00719B,元大美債1-3,"3,847,954","1,142","121,101,010",31.50,31.50,31.45,31.46,+,0.03,31.46,46,31.47,118,
00720B,元大投資級公司債,"11,531,153","1,832","380,950,917",33.11,33.13,33.00,33.02,-,0.08,33.02,166,33.03,36,
00722B,群益投資級電信債,"5,155,300",590,"183,400,797",35.75,35.76,35.55,35.58,-,0.16,35.58,58,35.59,186,
00723B,群益投資級科技債,"71,672",13,"2,185,425",30.54,30.54,30.48,30.49,-,0.08,30.50,1,30.53,53,
00724B,群益投資級金融債,"3,687,543",240,"125,100,711",34.00,34.01,33.92,33.92,-,0.08,33.92,54,33.96,131,
00725B,國泰投資級公司債,"8,549,514","1,378","300,416,203",35.25,35.26,35.10,35.14,-,0.09,35.13,109,35.14,234,
00726B,國泰新興投等債,"150,740",52,"5,016,965",33.27,33.35,33.24,33.29,+,0.03,33.28,1,33.29,126,
00727B,國泰優選非投等債,"135,294",20,"5,457,759",40.32,40.35,40.32,40.35,+,0.12,40.32,16,40.33,1,
00734B,台新JPM新興債,"1,000",1,"16,150",16.15,16.15,16.15,16.15,+,0.16,15.86,2,15.94,1,
00740B,富邦全球投等債,"856,579",257,"32,957,520",38.46,38.51,38.46,38.49,-,0.03,38.48,21,38.49,102,
00741B,富邦全球非投等債,"116,092",24,"4,381,109",37.81,37.81,37.71,37.71,-,0.02,37.73,1,37.75,5,
00746B,富邦A級公司債,"554,254",86,"19,723,225",35.56,35.63,35.54,35.54,-,0.07,35.57,5,35.59,180,
00749B,凱基新興債10+,"102,044",4,"3,265,334",32.00,32.00,31.97,31.97,-,0.08,31.95,10,31.98,1,
00750B,凱基科技債10+,"106,000",4,"3,482,050",32.90,32.90,32.83,32.85,-,0.09,32.78,10,32.93,8,
00751B,元大AAA至A公司債,"4,491,509","2,506","140,171,063",31.28,31.36,31.15,31.19,-,0.09,31.19,71,31.20,35,
