證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"100,175",159,"4,349,091",44.05,44.28,42.93,43.05,-,0.5,43.37,15,43.42,31,
00679B,元大美債20年,"20,788,118","2,947","555,174,305",26.80,26.81,26.66,26.70,-,0.12,26.70,28,26.71,1023,
00687B,國泰20年美債,"13,824,488","1,689","384,079,942",27.88,27.88,27.75,27.77,-,0.12,27.77,915,27.78,223,
00687C,國泰20年美債+櫃U,"25,000",2,"229,500",9.18,9.18,9.18,9.18,+,0.01,9.16,23,9.18,25,
00694B,富邦美債1-3,"187,833",44,"7,931,811",42.33,42.33,42.20,42.27,-,0.18,42.26,3,42.27,39,
00695B,富邦美債7-10,"175,163",27,"6,176,706",35.32,35.35,35.22,35.24,-,0.26,35.24,66,35.26,2,
00696B,富邦美債20年,"1,220,058",185,"35,128,722",28.89,28.89,28.75,28.77,-,0.14,28.77,147,28.78,201,
00697B,元大美債7-10,"335,672",183,"12,032,173",35.98,35.98,35.77,35.82,-,0.21,35.82,16,35.83,63,
00719B,元大美債1-3,"2,839,854",938,"89,129,126",31.48,31.48,31.33,31.37,-,0.11,31.37,65,31.38,22,
00720B,元大投資級公司債,"3,823,821","1,397","124,580,467",32.68,32.70,32.54,32.58,-,0.1,32.57,16,32.58,82,
00722B,群益投資級電信債,"4,433,241",534,"155,657,469",35.21,35.21,35.07,35.11,-,0.1,35.10,39,35.11,54,
00723B,群益投資級科技債,"212,239",30,"6,346,378",29.98,29.98,29.83,29.86,-,0.11,29.85,1,29.86,2,
00724B,群益投資級金融債,"3,751,009",216,"125,646,463",33.57,33.60,33.48,33.51,-,0.14,33.50,5,33.52,100,
00725B,國泰投資級公司債,"5,241,467","1,118","181,996,940",34.79,34.79,34.60,34.64,-,0.15,34.63,74,34.64,98,
00726B,國泰新興投等債,"292,678",101,"9,736,300",33.33,33.34,33.24,33.25,-,0.19,33.25,6,33.29,184,
00727B,國泰優選非投等債,"116,699",111,"4,620,599",39.70,39.70,39.57,39.59,-,0.18,39.57,2,39.59,1,
00734B,台新JPM新興債,146,1,"2,306",---,---,---, ---,,,15.78,1,15.81,17,
00740B,富邦全球投等債,"836,019",304,"31,900,128",38.24,38.31,38.13,38.15,-,0.19,38.15,146,38.16,12,
00741B,富邦全球非投等債,"102,109",8,"3,860,650",37.63,37.89,37.63,37.82,-,0.19,37.80,1,37.84,1,
00746B,富邦A級公司債,"846,112",35,"29,752,345",35.21,35.21,35.13,35.17,-,0.18,35.16,8,35.18,89,
00749B,凱基新興債10+,"100,000",2,"3,146,000",31.46,31.46,31.46,31.46,-,0.17,31.39,10,31.42,1,
00750B,凱基科技債10+,"158,000",7,"5,115,200",32.40,32.40,32.36,32.36,-,0.14,32.34,1,32.36,1,
00751B,元大AAA至A公司債,"2,771,182","1,381","86,391,457",31.28,31.28,31.13,31.16,-,0.1,31.15,188,31.16,4,
00754B,群益AAA-AA公司債,"137,000",12,"4,490,350",32.88,32.88,32.77,32.77,-,0.15,32.76,2,32.77,1,
00755B,群益投資級公用債,"101,985",99,"3,343,982",32.79,32.79,32.79,32.79,-,0.11,32.80,1,32.83,20,
00756B,群益投等新興公債,"268,400",85,"8,478,288",31.66,31.66,31.56,31.57,-,0.13,31.60,2,31.63,10,
00758B,復華能源債,"100,000",2,"5,155,000",51.55,51.55,51.55,51.55,-,0.2,51.35,25,51.65,30,
00759B,復華製藥債,"100,000",2,"5,440,000",54.40,54.40,54.40,54.40,-,0.3,54.20,46,54.35,1,
00760B,復華新興企業債,"103,908",12,"5,600,810",53.95,53.95,53.90,53.90,-,0.35,53.85,27,53.95,1,
00761B,國泰A級公司債,"183,652",205,"6,294,688",34.42,34.42,34.22,34.27,-,0.15,34.26,10,34.30,106,
00764B,群益25年美債,"8,577,041",205,"237,565,881",27.84,27.84,27.68,27.70,-,0.13,27.70,85,27.72,483,
00768B,復華20年美債,"750,235",102,"37,522,498",50.25,50.25,49.99,50.00,-,0.35,50.00,270,50.05,1,
00772B,中信高評級公司債,"1,918,409",850,"63,990,915",33.49,33.49,33.30,33.33,-,0.16,33.33,104,33.34,4,
