證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"48,808",273,"2,082,453",42.80,42.98,42.33,42.60,-,0.52,42.59,2,42.60,1,
00679B,元大美債20年,"14,326,536","4,239","370,206,827",25.90,25.90,25.81,25.84,,,25.84,95,25.85,652,
00687B,國泰20年美債,"21,120,709","2,754","573,797,281",27.24,27.24,27.14,27.19,-,0.24,27.18,351,27.19,564,
00687C,國泰20年美債+櫃U,"25,000",2,"227,000",9.08,9.08,9.08,9.08,-,0.09,9.07,21,9.09,23,
00694B,富邦美債1-3,"498,821",56,"20,924,341",41.99,42.00,41.89,41.98,-,0.01,41.98,4,41.99,125,
00695B,富邦美債7-10,"209,079",29,"7,304,798",35.05,35.05,34.89,34.91,-,0.14,34.90,1,34.92,25,
00696B,富邦美債20年,"428,133",147,"12,044,160",28.14,28.15,28.11,28.13,-,0.28,28.13,6,28.14,366,
00697B,元大美債7-10,"532,556",141,"18,910,744",35.62,35.62,35.42,35.46,-,0.18,35.46,1,35.48,22,
00719B,元大美債1-3,"982,672",440,"30,680,506",31.27,31.28,31.18,31.23,-,0.02,31.22,3,31.23,110,
00720B,元大投資級公司債,"2,514,502","1,148","79,985,515",31.94,31.94,31.78,31.84,-,0.26,31.83,56,31.84,364,
00722B,群益投資級電信債,"2,351,095",266,"80,367,334",34.33,34.33,34.17,34.23,-,0.25,34.22,3,34.23,109,
00723B,群益投資級科技債,"153,200",9,"4,490,834",29.33,29.33,29.30,29.32,-,0.32,29.32,1,29.33,1,
00724B,群益投資級金融債,"3,433,526",221,"112,807,792",32.91,32.91,32.84,32.87,-,0.24,32.86,3,32.87,46,
00725B,國泰投資級公司債,"1,635,992",848,"55,506,152",34.03,34.03,33.89,33.94,-,0.27,33.93,35,33.94,113,
00726B,國泰新興投等債,"137,574",46,"4,452,278",32.23,32.62,32.23,32.39,-,0.11,32.35,1,32.40,50,
00727B,國泰優選非投等債,"204,085",14,"8,029,298",39.27,39.38,39.27,39.38,-,0.06,39.37,1,39.38,52,
00734B,台新JPM新興債,"1,000",1,"15,440",15.44,15.44,15.44,15.44,-,0.11,15.44,1,15.46,20,
00740B,富邦全球投等債,"761,942",199,"28,405,866",37.47,37.47,37.25,37.29,-,0.31,37.28,8,37.29,67,
00741B,富邦全球非投等債,"105,001",10,"3,919,027",37.29,37.33,37.29,37.32,+,0.01,37.32,1,37.33,1,
00746B,富邦A級公司債,"437,979",81,"15,102,356",34.63,34.63,34.48,34.48,-,0.3,34.49,4,34.50,85,
00749B,凱基新興債10+,"156,000",24,"4,806,250",30.83,30.86,30.75,30.82,-,0.27,30.72,10,30.78,1,
00750B,凱基科技債10+,"101,000",3,"3,203,720",31.72,31.72,31.72,31.72,-,0.19,31.63,10,31.78,1,
00751B,元大AAA至A公司債,"2,672,956","1,205","81,215,117",30.44,30.44,30.35,30.39,-,0.26,30.38,28,30.39,246,
00754B,群益AAA-AA公司債,"114,000",9,"3,574,260",31.39,31.39,31.32,31.32,-,0.41,31.35,1,31.37,1,
00755B,群益投資級公用債,"105,108",87,"3,316,183",31.60,31.60,31.55,31.55,-,0.32,31.56,1,31.57,5,
00756B,群益投等新興公債,"186,679",105,"5,677,558",30.50,30.50,30.38,30.45,-,0.14,30.44,1,30.47,10,
00758B,復華能源債,"100,000",2,"5,000,000",50.00,50.00,50.00,50.00,-,0.45,49.82,3,50.00,3,
00759B,復華製藥債,"100,344",8,"5,288,093",52.70,52.70,52.70,52.70,-,0.55,52.50,1,52.55,1,
00760B,復華新興企業債,"104,743",15,"5,514,040",52.70,52.70,52.45,52.50,-,0.25,52.10,24,52.35,1,
00761B,國泰A級公司債,"142,819",85,"4,718,233",33.10,33.10,33.02,33.03,-,0.29,33.02,13,33.04,1,
00764B,群益25年美債,"3,300,767",188,"89,291,111",27.10,27.11,27.04,27.06,-,0.27,27.06,3,27.07,350,
00768B,復華20年美債,"209,463",85,"10,075,821",48.26,48.26,48.03,48.07,-,0.46,48.08,2,48.09,210,
00772B,中信高評級公司債,"1,677,232",608,"54,454,190",32.53,32.53,32.43,32.47,-,0.28,32.47,2,32.49,281,
00773B,中信優先金融債,"84,024",131,"2,932,559",34.95,34.95,34.86,34.90,-,0.28,34.90,1,34.92,140,
00777B,凱基AAA至A公司債,"104,094",6,"3,249,690",31.18,31.22,31.18,31.22,-,0.35,31.11,10,31.19,1,
00778B,凱基金融債20+,"104,000",6,"3,459,880",33.22,33.27,33.22,33.27,-,0.37,33.25,1,33.27,1,
00779B,凱基美債25+,"300,000",2,"8,211,000",27.37,27.37,27.37,27.37,-,0.26,27.35,3,27.38,3,
00780B,國泰A級金融債,"114,014",8,"4,174,862",36.59,36.62,36.59,36.62,-,0.14,36.60,55,36.61,1,
00781B,國泰A級科技債,"192,285",52,"5,217,359",27.18,27.18,27.11,27.15,-,0.28,27.14,3,27.15,8,
00782B,國泰A級公用債,"166,318",30,"4,886,876",29.43,29.43,29.35,29.40,-,0.24,29.39,1,29.40,10,
00785B,富邦金融投等債,"51,068",6,"1,739,090",33.75,34.06,33.75,34.06,-,0.29,34.07,1,34.12,5,
00786B,元大10年IG銀行債,"9,724",10,"309,846",31.84,31.87,31.84,31.87,,,31.86,1,31.87,3,
00787B,元大10年IG醫療債,"51,200",3,"1,626,740",31.85,31.85,31.77,31.77,-,0.18,31.78,1,31.79,1,
00788B,元大10年IG電能債,"27,118",13,"789,972",29.21,29.21,29.09,29.10,-,0.25,29.09,1,29.10,2,
00789B,復華公司債A3,"112,820",14,"5,197,070",45.80,46.09,45.80,46.08,-,0.33,46.04,3,46.06,1,
00791B,復華信用債1-5,"100,627",3,"5,740,801",57.05,57.05,57.05,57.05,-,0.1,57.00,7,57.05,1,
00792B,群益A級公司債,"122,335",18,"3,762,394",30.75,30.77,30.73,30.75,-,0.31,30.73,31,30.76,1,
00793B,群益AAA-A醫療債,"60,160",8,"1,797,214",29.82,29.88,29.82,29.85,-,0.22,29.82,4,29.89,51,
00795B,中信美國公債20年,"1,869,206",567,"48,481,126",25.99,25.99,25.91,25.93,-,0.26,25.93,22,25.95,366,
00799B,國泰A級醫療債,"160,621",64,"4,576,901",28.75,28.75,28.44,28.50,-,0.27,28.50,1,28.52,30,
00834B,第一金金融債10+,"102,000",4,"3,392,600",33.30,33.30,33.26,33.26,-,0.29,33.21,20,33.29,20,
00836B,永豐10年A公司債,0,0,0,---,---,---, ---,,,27.79,1,27.84,20,
00840B,凱基IG精選15+,"100,000",2,"2,872,000",28.72,28.72,28.72,28.72,-,0.33,28.70,2,28.72,1,
00841B,凱基AAA-AA公司債,"100,142",7,"2,741,942",27.38,27.38,27.38,27.38,-,0.33,27.30,15,27.37,1,
00842B,台新美元銀行債,"63,358",41,"1,865,658",29.50,29.50,29.39,29.40,-,0.16,29.44,1,29.49,20,
00844B,台新15年IG金融債,"81,000",3,"2,464,870",30.47,30.47,30.43,30.43,-,0.3,30.40,50,30.50,50,
00845B,富邦新興投等債,"113,000",4,"3,690,240",32.56,32.66,32.56,32.64,-,0.21,32.60,20,32.74,20,
00846B,富邦歐洲銀行債,"174,153",13,"6,150,866",35.16,35.40,35.16,35.32,-,0.26,35.36,1,35.40,20,
00847B,中信美國市政債,"251,151",9,"6,199,959",24.70,24.70,24.68,24.68,-,0.22,24.64,1,24.69,30,
00848B,中信新興亞洲債,"200,000",4,"6,707,000",33.53,33.54,33.53,33.54,-,0.13,33.49,20,33.52,2,
00849B,中信EM主權債0-5,"205,924",8,"7,713,554",37.31,37.46,37.31,37.46,+,0.01,37.41,20,37.47,5,
00853B,統一美債10年Aa-A,"1,010,204",116,"27,007,732",26.73,26.76,26.72,26.76,-,0.24,26.75,1,26.76,52,
00856B,永豐1-3年美公債,0,0,0,---,---,---, ---,,,37.84,11,37.92,10,
00857B,永豐20年美公債,"384,461",110,"8,672,881",22.60,22.60,22.54,22.57,-,0.19,22.56,8,22.57,163,
00858,永豐美國500大,"491,362",493,"17,561,509",35.79,35.79,35.68,35.74,-,0.35,35.75,6,35.77,103,
00859B,群益0-1年美債,"2,905,932",118,"119,655,343",41.16,41.18,41.14,41.17,-,0.0,41.17,10,41.18,2,
00860B,群益1-5Y投資級債,"118,349",17,"4,506,260",38.07,38.08,38.05,38.08,-,0.05,38.08,3,38.09,25,
00862B,中信投資級公司債,"213,626",18,"6,548,111",30.73,30.73,30.62,30.65,-,0.29,30.65,2,30.66,57,
00863B,中信全球電信債,"202,000",5,"6,222,600",30.81,30.81,30.80,30.80,-,0.27,30.79,2,30.83,5,
00864B,中信美國公債0-1,"644,181",220,"29,702,395",46.09,46.13,46.07,46.13,+,0.02,46.12,20,46.13,5,
00867B,台新A-BBB電信債,"2,092",5,"61,332",29.37,29.37,29.37,29.37,-,0.32,29.39,1,29.41,20,
00870B,元大15年EM主權債,"4,000",3,"110,080",27.53,27.53,27.51,27.51,-,0.19,27.50,1,27.51,18,
00877,復華中國5G,"2,151,582",822,"81,692,152",37.17,38.46,37.17,38.11,+,0.78,38.11,10,38.17,1,
00884B,中信低碳新興債,"224,008",11,"6,433,661",28.73,28.73,28.67,28.67,-,0.27,28.69,20,28.71,2,
00886,永豐美國科技,"32,390",18,"1,504,626",46.25,46.58,46.20,46.58,-,0.27,46.15,25,46.60,1,
00887,永豐中國科技50大,"3,811,308","1,322","62,792,628",16.49,16.63,16.33,16.52,+,0.01,16.52,11,16.53,4,
00888,永豐台灣ESG,"2,203,189","1,729","70,698,896",32.06,32.29,31.80,32.18,+,0.09,32.18,502,32.19,112,
