證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
00411A,主動統一前沿科技,"20,006,803","4,828","190,428,634",9.61,9.61,9.50,9.50,-,0.19,9.49,1055,9.50,1550,
006201,元大富櫃50,"181,003","1,832","8,211,012",45.49,45.59,45.09,45.09,-,0.44,45.08,1,45.09,1,
00679B,元大美債20年,"16,581,933","2,722","424,658,915",25.59,25.65,25.56,25.65,+,0.06,25.64,64,25.65,272,
00687B,國泰20年美債,"24,357,285","1,724","656,050,516",26.92,26.99,26.89,26.97,+,0.05,26.96,1137,26.97,138,
00687C,國泰20年美債+櫃U,"25,000",2,"226,250",9.05,9.05,9.05,9.05,-,0.01,9.04,27,9.06,23,
00694B,富邦美債1-3,"604,405",40,"25,188,283",41.56,41.72,41.56,41.72,+,0.14,41.72,5,41.73,340,
00695B,富邦美債7-10,"123,517",18,"4,262,986",34.50,34.53,34.50,34.52,+,0.04,34.51,26,34.53,1,
00696B,富邦美債20年,"5,813,386",171,"162,143,590",27.87,27.95,27.83,27.92,+,0.05,27.92,711,27.93,1,
00697B,元大美債7-10,"118,144",72,"4,142,588",35.04,35.10,35.02,35.10,+,0.06,35.09,1,35.11,92,
00719B,元大美債1-3,"1,763,769",423,"54,684,352",30.95,31.05,30.95,31.02,+,0.07,31.02,6,31.03,20,
00720B,元大投資級公司債,"2,902,391",968,"91,910,174",31.65,31.71,31.61,31.71,-,0.02,31.70,354,31.71,72,
00722B,群益投資級電信債,"2,608,585",310,"88,806,454",34.00,34.06,33.98,34.06,-,0.0,34.05,1,34.06,20,
00723B,群益投資級科技債,"143,000",10,"4,170,410",29.13,29.18,29.10,29.18,-,0.0,29.15,55,29.17,1,
00724B,群益投資級金融債,"3,689,160",215,"120,041,962",32.53,32.59,32.49,32.59,-,0.01,32.57,5,32.59,15,
00725B,國泰投資級公司債,"4,827,327",773,"162,902,384",33.73,33.79,33.70,33.78,-,0.02,33.78,5,33.79,6,
00726B,國泰新興投等債,"150,701",61,"4,839,370",32.08,32.13,32.07,32.13,+,0.03,32.10,3,32.13,1,
00727B,國泰優選非投等債,"185,594",25,"7,265,650",39.12,39.23,39.02,39.23,+,0.11,39.18,5,39.20,1,
00734B,台新JPM新興債,"1,000",1,"15,480",15.48,15.48,15.48,15.48,+,0.11,15.34,1,15.36,6,
00740B,富邦全球投等債,"442,711",162,"16,420,916",36.99,37.13,36.99,37.13,-,0.03,37.13,4,37.15,229,
00741B,富邦全球非投等債,"107,194",11,"3,976,912",37.10,37.11,37.10,37.10,+,0.03,37.09,1,37.11,2,
00746B,富邦A級公司債,"299,132",66,"10,223,753",34.11,34.21,34.11,34.19,-,0.05,34.19,122,34.21,4,
00749B,凱基新興債10+,"120,000",4,"3,683,300",30.67,30.70,30.66,30.70,+,0.04,30.61,1,30.68,1,
00750B,凱基科技債10+,"112,085",5,"3,536,710",31.42,31.57,31.41,31.57,+,0.01,31.45,10,31.56,5,
00751B,元大AAA至A公司債,"4,646,398","1,383","140,178,136",30.17,30.21,30.12,30.21,-,0.02,30.21,59,30.22,205,
00754B,群益AAA-AA公司債,"115,000",10,"3,584,270",31.12,31.19,31.11,31.17,-,0.03,31.11,3,31.16,1,
00755B,群益投資級公用債,"102,067",70,"3,197,599",31.33,31.33,31.33,31.33,-,0.01,31.33,1,31.34,15,
