證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"281,515",162,"8,143,925",29.25,29.59,28.70,28.79,-,0.65,28.77,2,28.79,4,
00679B,元大美債20年,"22,837,951","4,182","621,102,615",27.17,27.24,27.15,27.22,+,0.06,27.21,1239,27.22,29,
00687B,國泰20年美債,"25,352,143","3,163","716,445,103",28.24,28.31,28.22,28.29,+,0.08,28.29,500,28.30,279,
00687C,國泰20年美債+櫃U,"25,300",4,"236,051",9.33,9.34,9.33,9.33,-,0.01,9.33,101,9.34,105,
00694B,富邦美債1-3,"347,389",53,"14,521,111",41.75,41.84,41.75,41.84,+,0.16,41.84,2,41.85,40,
00695B,富邦美債7-10,"712,403",34,"25,306,084",35.52,35.57,35.49,35.57,+,0.14,35.54,40,35.56,1,
00696B,富邦美債20年,"3,699,497",201,"108,466,564",29.26,29.36,29.26,29.36,+,0.09,29.35,29,29.36,75,
00697B,元大美債7-10,"631,536",182,"22,789,707",35.99,36.13,35.99,36.13,+,0.14,36.13,3,36.14,40,
00719B,元大美債1-3,"2,508,522",572,"78,156,661",31.10,31.18,31.10,31.17,+,0.1,31.16,84,31.17,7,
00720B,元大投資級公司債,"4,605,420","1,255","154,013,024",33.40,33.48,33.40,33.47,+,0.07,33.46,505,33.47,23,
00722B,群益投資級電信債,"2,900,940",267,"106,063,832",36.44,36.58,36.44,36.56,+,0.05,36.56,15,36.58,24,
00723B,群益投資級科技債,"196,300",14,"6,165,300",31.37,31.44,31.37,31.42,-,0.0,31.42,49,31.43,1,
00724B,群益投資級金融債,"3,674,282",217,"126,624,043",34.41,34.47,34.41,34.47,+,0.09,34.47,48,34.48,22,
00725B,國泰投資級公司債,"5,454,255",815,"193,828,392",35.50,35.58,35.50,35.57,+,0.06,35.56,209,35.57,13,
00726B,國泰新興投等債,"185,546",40,"6,196,804",33.32,33.42,33.32,33.41,+,0.09,33.40,239,33.42,1,
00727B,國泰優選非投等債,"117,771",9,"4,714,730",39.98,40.07,39.98,40.03,+,0.06,39.99,62,40.01,1,
00734B,台新JPM新興債,"48,000",9,"757,170",15.73,15.90,15.73,15.90,+,0.17,15.86,1,15.89,5,
00740B,富邦全球投等債,"2,583,380",220,"101,753,814",39.34,39.42,39.33,39.42,+,0.08,39.41,8,39.42,48,
00741B,富邦全球非投等債,"115,002",16,"4,351,135",37.65,37.85,37.65,37.85,+,0.05,37.84,1,37.85,3,
00746B,富邦A級公司債,"759,593",89,"27,345,526",35.89,36.02,35.89,36.02,+,0.1,36.01,126,36.02,7,
00749B,凱基新興債10+,"123,000",8,"3,922,380",31.84,31.90,31.84,31.89,+,0.16,31.90,10,31.92,1,
00750B,凱基科技債10+,"110,000",5,"3,699,900",33.59,33.64,33.59,33.64,-,0.01,33.63,1,33.67,1,
00751B,元大AAA至A公司債,"4,078,137","1,018","131,322,820",32.18,32.24,32.16,32.24,+,0.07,32.23,66,32.24,24,
00754B,群益AAA-AA公司債,"148,000",13,"5,077,420",34.27,34.33,34.27,34.32,+,0.05,34.27,21,34.32,1,
00755B,群益投資級公用債,"197,018",119,"6,587,544",33.40,33.47,33.40,33.46,+,0.08,33.47,1,33.48,3,
00756B,群益投等新興公債,"199,819",116,"6,409,237",32.00,32.11,32.00,32.11,+,0.12,32.08,20,32.10,1,
00758B,復華能源債,"100,196",6,"5,215,285",52.05,52.05,52.05,52.05,+,0.05,51.95,25,52.15,10,
00759B,復華製藥債,"100,117",7,"5,566,571",55.60,55.60,55.60,55.60,+,0.05,55.45,35,55.55,1,
00760B,復華新興企業債,"105,535",12,"5,840,812",55.20,55.40,55.20,55.40,+,0.1,55.25,15,55.30,1,
00761B,國泰A級公司債,"206,282",71,"7,263,973",35.18,35.23,35.18,35.23,+,0.07,35.24,2,35.25,7,
00764B,群益25年美債,"4,736,147",249,"133,865,160",28.24,28.29,28.21,28.29,+,0.09,28.28,143,28.29,406,
00768B,復華20年美債,"493,780",70,"25,525,038",51.55,51.70,51.55,51.70,+,0.1,51.70,497,51.75,115,
00772B,中信高評級公司債,"2,038,172",651,"69,751,743",34.18,34.26,34.18,34.25,+,0.07,34.24,1,34.25,3,
00773B,中信優先金融債,"3,174,835",232,"116,395,830",36.60,36.69,36.60,36.69,+,0.13,36.69,31,36.70,17,
