證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"131,389",188,"5,880,892",45.00,45.18,44.30,44.56,-,1.42,44.50,2,44.56,1,
00679B,元大美債20年,"12,268,851","2,399","329,129,961",26.86,26.86,26.80,26.82,+,0.07,26.82,104,26.83,279,
00687B,國泰20年美債,"15,377,718","1,510","429,186,156",27.89,27.94,27.87,27.89,+,0.11,27.89,1436,27.90,715,
00687C,國泰20年美債+櫃U,"25,000",2,"231,250",9.25,9.25,9.25,9.25,+,0.04,9.23,22,9.25,20,
00694B,富邦美債1-3,"202,089",35,"8,520,880",42.17,42.20,42.13,42.18,,,42.17,28,42.21,20,
00695B,富邦美債7-10,"87,086",30,"3,078,785",35.40,35.40,35.32,35.37,,,35.35,27,35.40,26,
00696B,富邦美債20年,"1,594,853",265,"46,074,877",28.86,28.96,28.86,28.93,,,28.92,308,28.93,18,
00697B,元大美債7-10,"249,445",145,"8,960,456",35.87,35.99,35.86,35.94,+,0.07,35.94,9,35.96,2,
00719B,元大美債1-3,"2,339,883","1,132","73,902,165",31.60,31.61,31.53,31.60,+,0.06,31.60,12,31.61,23,
00720B,元大投資級公司債,"3,786,434",968,"125,871,358",33.19,33.28,33.19,33.26,+,0.17,33.25,15,33.26,261,
00722B,群益投資級電信債,"3,596,854",389,"126,932,177",35.31,35.32,35.24,35.32,,,35.31,35,35.32,14,
00723B,群益投資級科技債,"342,099",33,"10,329,273",30.18,30.22,30.15,30.18,,,30.20,3,30.22,61,
00724B,群益投資級金融債,"4,031,864",236,"135,375,808",33.58,33.63,33.52,33.58,,,33.57,4,33.58,18,
00725B,國泰投資級公司債,"2,390,234",841,"83,277,422",34.92,34.92,34.79,34.86,,,34.85,16,34.86,138,
00726B,國泰新興投等債,"182,953",91,"6,103,125",33.45,33.45,33.34,33.36,+,0.05,33.35,3,33.37,176,
