證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"284,515",182,"9,389,732",31.82,33.20,31.82,33.17,+,1.54,33.06,37,33.17,1,
00679B,元大美債20年,"36,627,299","3,381","996,313,101",27.20,27.24,27.15,27.21,+,0.09,27.20,1890,27.21,1765,
00687B,國泰20年美債,"19,812,560","2,157","559,940,219",28.26,28.30,28.22,28.28,+,0.1,28.28,1913,28.29,45,
00687C,國泰20年美債+櫃U,"25,000",2,"233,750",9.35,9.35,9.35,9.35,+,0.06,9.35,108,9.36,106,
00694B,富邦美債1-3,"381,262",43,"16,046,036",42.03,42.12,42.03,42.12,-,0.07,42.11,79,42.12,15,
00695B,富邦美債7-10,"229,836",35,"8,222,039",35.78,35.80,35.74,35.79,+,0.01,35.78,40,35.79,1,
00696B,富邦美債20年,"2,380,257",185,"70,479,727",29.53,29.63,29.53,29.62,+,0.12,29.62,224,29.63,101,
00697B,元大美債7-10,"324,252",125,"11,685,861",36.06,36.12,36.00,36.04,+,0.02,36.04,266,36.05,2,
00719B,元大美債1-3,"2,256,703",967,"70,812,685",31.44,31.47,31.34,31.41,-,0.06,31.41,40,31.42,53,
00720B,元大投資級公司債,"6,594,174","1,112","219,548,146",33.20,33.34,33.20,33.33,+,0.24,33.32,509,33.33,42,
00722B,群益投資級電信債,"1,400,135",253,"51,123,199",36.37,36.56,36.37,36.56,+,0.26,36.55,4,36.56,10,
00723B,群益投資級科技債,"102,000",6,"3,173,100",31.05,31.11,31.05,31.11,+,0.13,31.07,51,31.10,1,
00724B,群益投資級金融債,"4,496,301",222,"152,977,203",33.89,34.04,33.89,34.03,+,0.14,34.02,96,34.03,2,
00725B,國泰投資級公司債,"4,850,486",882,"171,421,373",35.28,35.38,35.28,35.36,+,0.21,35.36,110,35.37,22,
00726B,國泰新興投等債,"223,254",45,"7,365,781",32.93,33.01,32.92,33.01,+,0.1,33.00,4,33.01,31,
00727B,國泰優選非投等債,"116,245",10,"4,644,139",39.76,40.00,39.76,40.00,+,0.02,40.00,1,40.01,47,
00734B,台新JPM新興債,"105,005",5,"1,653,978",15.80,15.80,15.70,15.70,+,0.04,15.73,1,15.75,2,
00740B,富邦全球投等債,"2,578,895",194,"99,808,313",38.66,38.74,38.64,38.74,+,0.18,38.73,17,38.74,127,
00741B,富邦全球非投等債,"54,984",20,"2,065,436",37.50,37.57,37.50,37.57,-,0.11,37.56,1,37.59,20,
00746B,富邦A級公司債,"570,313",75,"20,461,748",35.77,35.92,35.77,35.90,+,0.13,35.90,120,35.92,2,
00749B,凱基新興債10+,"101,000",5,"3,196,510",31.51,31.65,31.51,31.65,+,0.24,31.57,10,31.63,1,
00750B,凱基科技債10+,"100,030",3,"3,337,007",33.36,33.36,33.36,33.36,+,0.12,33.28,10,33.35,1,
