證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"271,982",223,"8,025,872",29.26,29.84,29.20,29.63,-,0.36,29.63,4,29.66,2,
00679B,元大美債20年,"43,779,822","5,555","1,181,951,010",26.98,27.04,26.96,27.01,+,0.06,27.01,1814,27.02,183,
00687B,國泰20年美債,"48,113,986","4,418","1,350,235,039",28.05,28.11,28.02,28.11,+,0.11,28.10,295,28.11,1171,
00687C,國泰20年美債+櫃U,"69,000",16,"643,777",9.36,9.36,9.32,9.34,-,0.01,9.34,106,9.35,106,
00694B,富邦美債1-3,"841,908",141,"34,910,963",41.26,41.50,41.26,41.49,+,0.23,41.49,34,41.50,8,
00695B,富邦美債7-10,"640,604",49,"22,577,297",35.13,35.26,35.13,35.26,+,0.17,35.26,35,35.28,52,
00696B,富邦美債20年,"5,781,709",339,"168,339,944",29.10,29.14,29.06,29.14,+,0.1,29.14,341,29.15,34,
00697B,元大美債7-10,"456,208",175,"16,323,246",35.67,35.80,35.67,35.79,+,0.17,35.79,5,35.80,23,
00719B,元大美債1-3,"3,667,798",576,"113,269,805",30.74,30.92,30.74,30.89,+,0.14,30.89,97,30.90,25,
00720B,元大投資級公司債,"8,854,781","1,505","293,498,699",33.13,33.20,33.10,33.17,+,0.04,33.16,764,33.17,3,
00722B,群益投資級電信債,"3,272,078",405,"118,684,624",36.20,36.29,36.20,36.29,+,0.07,36.28,52,36.29,4,
00723B,群益投資級科技債,"134,000",11,"4,160,030",31.06,31.07,31.02,31.07,+,0.03,31.03,20,31.07,1,
00724B,群益投資級金融債,"4,001,873",237,"136,896,626",34.23,34.23,34.16,34.21,+,0.06,34.22,5,34.23,67,
00725B,國泰投資級公司債,"8,338,580","1,232","293,376,931",35.16,35.21,35.15,35.21,+,0.05,35.21,55,35.22,25,
00726B,國泰新興投等債,"303,531",76,"10,032,539",33.01,33.07,33.01,33.05,+,0.04,33.07,3,33.08,10,
00727B,國泰優選非投等債,"143,379",17,"5,683,261",39.61,39.65,39.61,39.63,+,0.05,39.63,91,39.64,1,
