證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"148,321",123,"4,452,092",29.95,30.55,29.50,30.10,+,1.2,30.05,3,30.10,1,
00679B,元大美債20年,"33,603,005","4,745","930,518,359",27.75,27.75,27.62,27.62,-,0.28,27.62,264,27.63,233,
00687B,國泰20年美債,"25,479,693","3,657","740,822,557",29.10,29.12,29.00,29.00,-,0.29,28.99,602,29.00,92,
00687C,國泰20年美債+櫃U,"25,800",6,"248,424",9.63,9.63,9.57,9.57,-,0.1,9.56,103,9.58,4,
00694B,富邦美債1-3,"378,667",43,"15,878,161",42.00,42.00,41.87,41.93,-,0.17,41.93,20,41.94,6,
00695B,富邦美債7-10,"270,551",33,"9,756,982",36.12,36.12,36.02,36.05,-,0.22,36.05,3,36.06,40,
00696B,富邦美債20年,"3,097,616",260,"93,420,654",30.21,30.21,30.09,30.09,-,0.3,30.09,298,30.10,33,
00697B,元大美債7-10,"449,635",191,"16,476,818",36.71,36.71,36.58,36.66,-,0.14,36.64,15,36.66,47,
00719B,元大美債1-3,"3,149,587",545,"98,321,144",31.25,31.28,31.17,31.26,-,0.07,31.25,26,31.26,64,
00720B,元大投資級公司債,"6,647,251","1,273","224,964,876",33.82,33.87,33.78,33.78,-,0.07,33.77,187,33.78,65,
00722B,群益投資級電信債,"2,881,958",263,"107,183,664",37.14,37.26,37.14,37.14,-,0.13,37.14,8,37.15,10,
00723B,群益投資級科技債,"219,023",11,"6,919,064",31.67,31.67,31.57,31.58,-,0.12,31.53,57,31.54,2,
00724B,群益投資級金融債,"3,710,224",220,"128,878,211",34.71,34.77,34.70,34.71,-,0.11,34.70,26,34.71,79,
00725B,國泰投資級公司債,"7,245,874","1,065","259,940,286",35.89,35.92,35.81,35.81,-,0.07,35.80,584,35.81,172,
00726B,國泰新興投等債,"165,151",38,"5,562,900",33.97,33.97,33.60,33.66,-,0.04,33.66,48,33.67,14,
00727B,國泰優選非投等債,"129,484",16,"5,172,757",39.71,39.98,39.71,39.98,+,0.25,39.92,97,39.95,1,
00734B,台新JPM新興債,"100,000",2,"1,600,000",16.00,16.00,16.00,16.00,-,0.01,15.96,1,16.00,5,
00740B,富邦全球投等債,"8,545,647",556,"338,245,203",39.65,39.65,39.52,39.52,-,0.13,39.51,6,39.52,42,
00741B,富邦全球非投等債,"182,101",22,"6,865,861",37.40,37.73,37.40,37.73,+,0.07,37.71,1,37.73,5,
00746B,富邦A級公司債,"801,785",88,"29,233,953",36.47,36.51,36.44,36.44,-,0.15,36.42,50,36.44,94,
00749B,凱基新興債10+,"101,000",5,"3,272,360",32.36,32.40,32.36,32.40,-,0.04,32.29,10,32.35,1,
00750B,凱基科技債10+,"101,060",4,"3,422,967",33.87,33.87,33.87,33.87,-,0.2,33.79,10,33.84,1,
00751B,元大AAA至A公司債,"5,962,666","1,454","194,751,444",32.69,32.70,32.61,32.61,-,0.08,32.60,68,32.61,261,
00754B,群益AAA-AA公司債,"272,000",18,"9,371,850",34.48,34.50,34.41,34.41,-,0.2,34.36,20,34.44,20,
00755B,群益投資級公用債,"106,039",109,"3,542,451",33.39,33.42,33.37,33.37,-,0.16,33.36,1,33.39,5,
00756B,群益投等新興公債,"141,978",111,"4,538,805",32.00,32.00,31.94,31.94,-,0.08,31.94,5,31.95,17,
00758B,復華能源債,"140,029",12,"7,317,519",52.15,52.30,52.15,52.30,-,0.2,52.15,10,52.35,10,
00759B,復華製藥債,"101,102",10,"5,636,455",55.75,55.75,55.75,55.75,-,0.25,55.60,2,55.65,1,
00760B,復華新興企業債,"116,605",32,"6,366,002",54.55,54.65,54.50,54.50,-,0.25,54.45,54,54.55,3,
00761B,國泰A級公司債,"164,365",107,"5,799,369",35.32,35.35,35.23,35.27,-,0.11,35.23,10,35.27,33,
00764B,群益25年美債,"2,029,839",240,"58,977,050",29.19,29.19,29.00,29.00,-,0.29,29.00,19,29.01,366,
00768B,復華20年美債,"644,983",111,"33,751,305",52.45,52.45,52.20,52.20,-,0.55,52.15,512,52.20,4,
00772B,中信高評級公司債,"2,330,688",619,"80,523,407",34.57,34.58,34.50,34.51,-,0.13,34.51,1,34.52,103,
00773B,中信優先金融債,"381,868",223,"14,080,826",36.94,36.94,36.83,36.83,-,0.15,36.83,98,36.84,1,
00777B,凱基AAA至A公司債,"124,102",13,"4,157,659",33.54,33.56,33.48,33.48,-,0.08,33.40,10,33.50,3,
00778B,凱基金融債20+,"109,002",5,"3,873,308",35.47,35.54,35.47,35.54,-,0.07,35.49,20,35.50,1,
00779B,凱基美債25+,"381,397",30,"11,232,715",29.50,29.50,29.39,29.39,-,0.33,29.38,1,29.39,2,
00780B,國泰A級金融債,"166,005",11,"6,321,850",38.06,38.10,38.06,38.07,-,0.11,38.05,56,38.07,1,
00781B,國泰A級科技債,"125,974",24,"3,738,065",29.69,29.69,29.67,29.69,+,0.06,29.67,2,29.68,60,
