證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"176,587",137,"4,432,721",25.05,25.15,25.00,25.08,+,0.18,25.08,5,25.09,1,
00679B,元大美債20年,"32,178,929","3,958","877,681,691",27.29,27.31,27.23,27.24,-,0.04,27.24,841,27.25,282,
00687B,國泰20年美債,"27,434,847","2,981","777,183,735",28.35,28.37,28.28,28.29,-,0.04,28.29,1376,28.30,209,
00687C,國泰20年美債+櫃U,"111,400",9,"1,049,278",9.42,9.42,9.41,9.41,-,0.01,9.41,100,9.42,102,
00694B,富邦美債1-3,"148,666",53,"6,195,147",41.75,41.75,41.64,41.68,-,0.02,41.66,25,41.68,43,
00695B,富邦美債7-10,"237,951",37,"8,505,081",35.82,35.82,35.73,35.75,+,0.02,35.72,63,35.75,1,
00696B,富邦美債20年,"5,472,247",262,"162,151,483",29.65,29.70,29.60,29.63,-,0.02,29.62,24,29.63,15,
00697B,元大美債7-10,"404,397",190,"14,572,994",36.02,36.07,36.02,36.02,-,0.0,36.02,36,36.03,3,
00719B,元大美債1-3,"1,682,689",547,"52,415,194",31.14,31.16,31.14,31.15,+,0.01,31.14,6,31.15,81,
00720B,元大投資級公司債,"4,257,013","1,086","143,688,680",33.72,33.79,33.71,33.73,+,0.01,33.72,212,33.73,33,
00722B,群益投資級電信債,"3,757,921",302,"138,865,400",36.96,37.01,36.93,36.96,-,0.0,36.95,37,36.96,19,
00723B,群益投資級科技債,"110,000",8,"3,483,910",31.73,31.73,31.67,31.67,-,0.02,31.64,52,31.66,1,
00724B,群益投資級金融債,"4,048,376",204,"141,001,549",35.00,35.00,34.81,34.84,-,0.01,34.82,52,34.84,129,
00725B,國泰投資級公司債,"4,216,938",901,"150,990,854",35.76,35.85,35.76,35.79,+,0.04,35.78,1,35.79,1,
00726B,國泰新興投等債,"173,388",71,"5,849,044",33.73,33.75,33.71,33.73,+,0.02,33.73,7,33.75,20,
00727B,國泰優選非投等債,"134,204",16,"5,389,402",40.18,40.18,40.15,40.15,-,0.03,40.11,40,40.14,61,
00734B,台新JPM新興債,"501,000",5,"8,005,990",15.99,15.99,15.98,15.98,+,0.02,15.97,5,15.98,1,
00740B,富邦全球投等債,"4,491,544",300,"176,391,522",39.24,39.33,39.24,39.26,-,0.0,39.26,18,39.27,242,
00741B,富邦全球非投等債,"268,886",33,"10,114,130",37.59,37.65,37.59,37.59,-,0.02,37.56,25,37.58,2,
