證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"284,387",224,"10,511,506",36.60,37.20,36.36,37.09,+,1.11,37.09,5,37.10,5,
00679B,元大美債20年,"30,626,556","3,699","834,836,300",27.29,27.29,27.23,27.23,-,0.12,27.23,246,27.24,1079,
00687B,國泰20年美債,"11,511,686","2,308","325,888,940",28.34,28.36,28.28,28.29,-,0.12,28.29,3,28.30,193,
00687C,國泰20年美債+櫃U,300,2,"2,823",9.41,9.41,9.41,9.41,-,0.0,9.39,106,9.40,101,
00694B,富邦美債1-3,"382,100",51,"16,054,907",42.00,42.03,42.00,42.03,-,0.05,42.03,2,42.04,20,
00695B,富邦美債7-10,"83,524",28,"2,991,412",35.78,35.85,35.78,35.81,-,0.05,35.80,30,35.82,64,
00696B,富邦美債20年,"2,290,708",203,"67,918,108",29.70,29.70,29.63,29.63,-,0.09,29.62,10,29.63,58,
00697B,元大美債7-10,"379,592",190,"13,692,540",36.16,36.16,36.05,36.06,-,0.05,36.06,63,36.07,6,
00719B,元大美債1-3,"2,646,728",680,"82,969,846",31.37,31.39,31.32,31.39,+,0.02,31.38,2,31.39,43,
00720B,元大投資級公司債,"3,280,817","1,038","110,401,206",33.66,33.68,33.62,33.66,-,0.0,33.65,1,33.66,297,
00722B,群益投資級電信債,"1,615,169",231,"59,458,728",36.75,36.87,36.75,36.80,-,0.05,36.79,64,36.80,3,
00723B,群益投資級科技債,"104,442",18,"3,276,662",31.37,31.37,31.37,31.37,-,0.09,31.36,2,31.37,1,
00724B,群益投資級金融債,"3,613,080",182,"124,110,943",34.29,34.38,34.29,34.34,+,0.01,34.33,2,34.34,8,
00725B,國泰投資級公司債,"5,018,771",695,"179,127,620",35.68,35.74,35.68,35.70,-,0.05,35.70,103,35.71,267,
00726B,國泰新興投等債,"135,499",82,"4,514,844",33.29,33.33,33.29,33.33,-,0.01,33.33,1,33.34,9,
00727B,國泰優選非投等債,"114,902",17,"4,629,604",40.38,40.38,40.29,40.29,-,0.11,40.29,1,40.30,1,
00734B,台新JPM新興債,"109,408",15,"1,743,389",15.94,15.94,15.94,15.94,-,0.0,15.94,49,15.95,36,
00740B,富邦全球投等債,"5,884,174",381,"229,994,539",39.04,39.14,39.04,39.10,-,0.05,39.10,10,39.11,71,
