證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"297,635",173,"7,736,070",26.30,26.30,25.61,26.02,-,0.28,26.00,4,26.02,4,
00679B,元大美債20年,"32,135,077","3,706","880,071,185",27.32,27.43,27.32,27.40,-,0.02,27.40,370,27.41,405,
00687B,國泰20年美債,"32,329,766","2,941","919,855,651",28.40,28.49,28.39,28.47,-,0.02,28.46,2029,28.47,123,
00687C,國泰20年美債+櫃U,"25,400",4,"238,758",9.40,9.40,9.39,9.39,-,0.02,9.38,228,9.39,102,
00694B,富邦美債1-3,"455,611",79,"19,141,758",41.98,42.04,41.98,42.03,+,0.04,42.03,44,42.04,16,
00695B,富邦美債7-10,"622,258",53,"22,370,568",35.92,35.98,35.91,35.97,-,0.03,35.96,40,35.97,6,
00696B,富邦美債20年,"5,308,872",246,"158,151,032",29.74,29.81,29.74,29.80,-,0.03,29.80,281,29.81,55,
00697B,元大美債7-10,"392,175",153,"14,217,257",36.28,36.29,36.21,36.27,-,0.05,36.27,6,36.28,12,
00719B,元大美債1-3,"1,304,986",400,"40,980,212",31.39,31.41,31.36,31.41,+,0.01,31.41,79,31.42,82,
00720B,元大投資級公司債,"2,947,996",979,"99,760,724",33.79,33.87,33.79,33.85,-,0.04,33.84,400,33.85,214,
00722B,群益投資級電信債,"3,691,106",329,"136,847,851",37.05,37.10,36.97,37.10,-,0.03,37.10,32,37.11,68,
00723B,群益投資級科技債,"129,020",12,"4,103,563",31.79,31.82,31.79,31.82,-,0.03,31.79,1,31.82,1,
00724B,群益投資級金融債,"3,299,148",191,"115,552,151",35.00,35.04,35.00,35.03,-,0.01,35.02,2,35.03,21,
00725B,國泰投資級公司債,"3,338,902",836,"119,949,976",35.90,35.95,35.82,35.95,-,0.01,35.94,120,35.95,90,
