證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
00411A,主動統一前沿科技,"11,371,620","1,680","111,949,787",9.88,9.90,9.81,9.81,-,0.0,9.81,1236,9.82,75,
006201,元大富櫃50,"137,950",324,"6,276,737",44.98,45.82,44.98,45.41,+,1.23,45.41,1,45.49,1,
00679B,元大美債20年,"14,028,064","4,115","359,955,832",25.72,25.72,25.62,25.62,-,0.16,25.62,1200,25.63,328,
00687B,國泰20年美債,"9,179,290","2,455","247,729,283",27.06,27.06,26.96,26.97,-,0.15,26.96,195,26.97,33,
00687C,國泰20年美債+櫃U,"25,000",2,"227,250",9.09,9.09,9.09,9.09,-,0.0,9.07,25,9.10,28,
00694B,富邦美債1-3,"117,055",51,"4,863,357",41.61,41.62,41.51,41.56,-,0.17,41.55,3,41.56,59,
00695B,富邦美債7-10,"152,198",59,"5,238,124",34.39,34.48,34.39,34.41,-,0.21,34.40,1,34.41,23,
00696B,富邦美債20年,"1,864,014",209,"52,100,805",28.02,28.02,27.92,27.94,-,0.15,27.92,3,27.94,208,
00697B,元大美債7-10,"354,741",306,"12,415,096",35.05,35.05,34.97,34.99,-,0.18,34.98,33,34.99,12,
00719B,元大美債1-3,"2,678,304","1,055","82,837,856",30.95,30.95,30.90,30.93,-,0.11,30.93,3,30.94,292,
00720B,元大投資級公司債,"3,398,454","1,629","107,570,728",31.80,31.80,31.62,31.65,-,0.17,31.64,58,31.65,363,
00722B,群益投資級電信債,"2,679,389",500,"91,130,321",34.16,34.16,33.99,34.01,-,0.2,34.00,26,34.01,39,
00723B,群益投資級科技債,"270,000",18,"7,866,160",29.16,29.16,29.10,29.12,-,0.16,29.11,4,29.12,2,
00724B,群益投資級金融債,"3,719,053",350,"120,864,819",32.57,32.57,32.48,32.50,-,0.2,32.50,37,32.51,55,
00725B,國泰投資級公司債,"2,431,200","1,263","81,986,835",33.88,33.88,33.69,33.70,-,0.22,33.70,8,33.71,136,
00726B,國泰新興投等債,"101,444",105,"3,251,956",32.17,32.17,32.02,32.04,-,0.1,32.03,6,32.04,82,
00727B,國泰優選非投等債,"116,227",23,"4,542,616",39.19,39.19,39.02,39.08,-,0.17,39.07,3,39.08,1,
00734B,台新JPM新興債,"101,000",3,"1,548,350",15.33,15.35,15.33,15.35,-,0.0,15.32,21,15.35,4,
00740B,富邦全球投等債,"1,518,069",340,"56,295,111",37.27,37.27,37.05,37.07,-,0.24,37.06,24,37.07,77,
00741B,富邦全球非投等債,"133,631",23,"4,950,281",37.11,37.11,36.93,37.06,-,0.05,37.05,1,37.09,4,
00746B,富邦A級公司債,"213,212",28,"7,286,804",34.35,34.35,34.15,34.15,-,0.21,34.15,1,34.17,146,
00749B,凱基新興債10+,"121,032",7,"3,710,552",30.43,30.70,30.43,30.70,-,0.06,30.61,10,30.67,1,
00750B,凱基科技債10+,"100,000",2,"3,145,000",31.45,31.45,31.45,31.45,-,0.13,31.34,10,31.49,8,
00751B,元大AAA至A公司債,"5,097,880","2,467","153,772,902",30.26,30.26,30.13,30.15,-,0.15,30.14,30,30.15,93,
00754B,群益AAA-AA公司債,"100,214",8,"3,120,692",31.14,31.14,31.14,31.14,-,0.13,31.03,1,31.12,1,
00755B,群益投資級公用債,"104,895",95,"3,288,400",31.35,31.37,31.31,31.37,-,0.14,31.34,1,31.37,48,
00756B,群益投等新興公債,"236,875",114,"7,145,850",30.20,30.20,30.13,30.17,-,0.12,30.16,2,30.17,23,
00758B,復華能源債,"100,112",3,"4,989,575",49.84,49.84,49.84,49.84,-,0.26,49.61,5,49.83,5,
00759B,復華製藥債,"100,000",2,"5,235,000",52.35,52.35,52.35,52.35,-,0.2,52.10,41,52.15,1,
00760B,復華新興企業債,"104,173",11,"5,431,761",52.15,52.15,52.00,52.00,-,0.05,51.90,1,52.00,2,
00761B,國泰A級公司債,"286,956",148,"9,404,286",32.95,32.95,32.73,32.74,-,0.21,32.73,109,32.74,4,
00764B,群益25年美債,"3,340,451",285,"89,727,378",26.93,26.93,26.85,26.85,-,0.17,26.84,142,26.85,5,
00768B,復華20年美債,"231,946",81,"11,079,389",47.89,47.89,47.74,47.75,-,0.26,47.75,2,47.76,52,
00772B,中信高評級公司債,"2,292,232",931,"73,806,773",32.30,32.30,32.17,32.17,-,0.22,32.17,67,32.18,14,
00773B,中信優先金融債,"1,552,728",361,"53,568,925",34.63,34.63,34.49,34.50,-,0.21,34.49,2,34.50,90,
00777B,凱基AAA至A公司債,"101,369",10,"3,138,495",31.00,31.00,30.96,30.96,-,0.15,30.89,10,30.93,1,
00778B,凱基金融債20+,"100,000",2,"3,295,000",32.95,32.95,32.95,32.95,-,0.18,32.86,10,32.92,1,
00779B,凱基美債25+,"304,434",17,"8,272,045",27.25,27.25,27.17,27.17,-,0.14,27.14,1,27.17,2,
00780B,國泰A級金融債,"159,033",13,"5,738,515",36.14,36.14,36.05,36.05,-,0.22,36.03,57,36.06,1,
00781B,國泰A級科技債,"182,646",48,"4,925,736",27.05,27.05,26.94,26.97,-,0.13,26.96,6,26.97,7,
