證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"196,992",154,"5,130,565",25.74,26.29,25.74,26.23,+,0.61,26.09,1,26.23,8,
00679B,元大美債20年,"37,592,651","5,947","1,021,362,296",27.18,27.24,27.08,27.09,+,0.04,27.08,1492,27.09,149,
00687B,國泰20年美債,"26,921,085","3,871","759,519,371",28.23,28.30,28.12,28.15,+,0.05,28.14,121,28.15,1155,
00687C,國泰20年美債+櫃U,"25,200",3,"236,120",9.37,9.37,9.35,9.35,-,0.01,9.33,226,9.35,4,
00694B,富邦美債1-3,"440,447",69,"18,439,457",41.85,41.94,41.77,41.77,+,0.07,41.77,63,41.81,47,
00695B,富邦美債7-10,"458,521",72,"16,412,530",35.83,35.90,35.74,35.74,+,0.1,35.74,37,35.78,60,
00696B,富邦美債20年,"5,038,906",329,"148,908,423",29.53,29.62,29.44,29.44,+,0.03,29.44,417,29.45,1,
00697B,元大美債7-10,"364,307",197,"13,147,727",36.11,36.19,36.01,36.04,+,0.12,36.03,40,36.04,3,
00719B,元大美債1-3,"2,826,445",667,"88,359,163",31.24,31.34,31.22,31.25,+,0.07,31.25,70,31.26,216,
00720B,元大投資級公司債,"5,126,292","1,426","172,350,266",33.62,33.70,33.53,33.54,+,0.04,33.54,346,33.55,89,
00722B,群益投資級電信債,"5,889,962",417,"216,368,565",36.73,36.90,36.70,36.73,+,0.04,36.72,79,36.73,2,
00723B,群益投資級科技債,"126,045",13,"3,976,219",31.66,31.67,31.52,31.52,+,0.07,31.50,77,31.51,1,
00724B,群益投資級金融債,"4,934,160",338,"171,353,593",34.79,34.85,34.67,34.71,+,0.1,34.70,20,34.71,51,
00725B,國泰投資級公司債,"5,582,455","1,115","199,329,636",35.68,35.79,35.61,35.64,+,0.07,35.63,75,35.64,313,
00726B,國泰新興投等債,"223,401",128,"7,544,351",33.78,33.82,33.73,33.74,+,0.02,33.74,1,33.75,66,
00727B,國泰優選非投等債,"158,248",10,"6,388,515",40.38,40.38,40.36,40.37,+,0.17,40.31,2,40.35,61,
00734B,台新JPM新興債,"22,958",5,"365,679",15.93,15.94,15.90,15.90,+,0.04,15.90,49,15.93,5,
00740B,富邦全球投等債,"3,945,074",441,"154,753,244",39.08,39.32,39.08,39.17,+,0.1,39.15,24,39.17,479,
00741B,富邦全球非投等債,"268,989",44,"10,173,295",37.66,37.92,37.66,37.80,+,0.15,37.81,1,37.82,2,
00746B,富邦A級公司債,"1,376,572",114,"50,019,693",36.22,36.44,36.22,36.24,+,0.09,36.24,201,36.27,7,
00749B,凱基新興債10+,"114,035",7,"3,675,317",32.32,32.32,32.21,32.23,-,0.08,32.21,1,32.23,1,
00750B,凱基科技債10+,"103,076",9,"3,479,048",33.86,33.86,33.75,33.77,+,0.09,33.66,10,33.72,1,
00751B,元大AAA至A公司債,"5,242,443","1,417","168,257,473",32.12,32.15,31.98,31.99,+,0.04,31.99,217,32.00,42,
00754B,群益AAA-AA公司債,"172,221",13,"5,899,190",34.32,34.37,34.19,34.19,+,0.07,34.18,20,34.25,15,
00755B,群益投資級公用債,"105,240",98,"3,490,310",33.21,33.21,33.16,33.16,+,0.08,33.16,1,33.17,1,
00756B,群益投等新興公債,"158,466",87,"5,067,533",32.00,32.07,31.95,31.96,+,0.06,31.95,7,31.96,1,
00758B,復華能源債,"104,009",7,"5,356,469",51.50,51.50,51.45,51.45,+,0.15,51.30,2,51.50,20,
