證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"165,695",136,"4,644,820",27.73,28.25,27.67,28.17,+,0.35,28.16,11,28.20,1,
00679B,元大美債20年,"46,419,959","5,253","1,264,914,885",27.22,27.29,27.20,27.24,+,0.05,27.23,200,27.24,26,
00687B,國泰20年美債,"38,405,735","3,801","1,087,423,913",28.25,28.35,28.25,28.30,+,0.05,28.30,380,28.31,76,
00687C,國泰20年美債+櫃U,"25,400",4,"237,494",9.35,9.36,9.35,9.36,-,0.01,9.35,106,9.36,104,
00694B,富邦美債1-3,"779,586",63,"32,453,936",41.50,41.70,41.50,41.70,,,41.69,26,41.70,69,
00695B,富邦美債7-10,"175,389",26,"6,224,357",35.40,35.51,35.40,35.48,,,35.46,62,35.49,1,
00696B,富邦美債20年,"4,023,173",314,"118,172,077",29.35,29.43,29.33,29.37,,,29.36,323,29.37,228,
00697B,元大美債7-10,"624,816",197,"22,488,033",35.93,36.03,35.93,36.02,+,0.11,36.01,4,36.02,2,
00719B,元大美債1-3,"1,887,668",454,"59,166,549",31.26,31.36,31.26,31.35,+,0.13,31.35,124,31.36,44,
00720B,元大投資級公司債,"5,317,232","1,248","180,182,139",33.81,33.93,33.81,33.88,+,0.07,33.88,35,33.89,93,
00722B,群益投資級電信債,"2,950,533",475,"108,005,499",36.73,36.73,36.60,36.61,,,36.61,30,36.62,55,
00723B,群益投資級科技債,"126,546",15,"3,961,532",31.34,31.34,31.30,31.30,,,31.28,58,31.30,1,
00724B,群益投資級金融債,"4,003,253",299,"137,748,077",34.40,34.43,34.36,34.38,,,34.38,8,34.39,10,
00725B,國泰投資級公司債,"6,648,001","1,749","235,710,171",35.54,35.54,35.41,35.44,,,35.43,316,35.44,19,
00726B,國泰新興投等債,"179,201",116,"6,063,730",33.75,33.87,33.75,33.87,+,0.12,33.86,1,33.87,12,
00727B,國泰優選非投等債,"151,581",14,"6,067,307",40.01,40.04,39.98,40.04,,,40.01,85,40.03,1,
00734B,台新JPM新興債,"1,190",5,"18,933",15.91,15.91,15.91,15.91,+,0.07,15.89,1,15.91,19,
00740B,富邦全球投等債,"1,740,952",259,"68,347,091",39.26,39.29,39.24,39.25,,,39.24,24,39.25,205,
00741B,富邦全球非投等債,"116,666",29,"4,414,627",37.76,37.90,37.76,37.84,,,37.83,2,37.84,6,
00746B,富邦A級公司債,"790,253",87,"28,456,075",35.57,36.03,35.57,36.01,,,35.99,50,36.00,7,
00749B,凱基新興債10+,"100,235",9,"3,187,528",31.80,31.80,31.80,31.80,,,31.73,20,31.78,1,
00750B,凱基科技債10+,"100,102",6,"3,361,454",33.58,33.58,33.58,33.58,,,33.51,11,33.56,1,
00751B,元大AAA至A公司債,"5,133,214","1,354","165,775,794",32.20,32.34,32.20,32.28,+,0.08,32.28,17,32.29,12,
00754B,群益AAA-AA公司債,"103,924",15,"3,576,434",34.40,34.42,34.40,34.41,+,0.09,34.36,20,34.39,1,
00755B,群益投資級公用債,"111,001",100,"3,717,295",33.53,33.53,33.48,33.48,+,0.07,33.46,30,33.54,20,
00756B,群益投等新興公債,"133,959",85,"4,300,659",32.11,32.13,32.09,32.09,+,0.07,32.05,20,32.07,2,
00758B,復華能源債,"100,000",2,"5,200,000",52.00,52.00,52.00,52.00,+,0.15,51.80,25,52.10,10,
00759B,復華製藥債,"100,020",5,"5,556,124",55.55,55.55,55.55,55.55,+,0.1,55.30,35,55.45,1,
00760B,復華新興企業債,"120,743",16,"6,705,402",55.45,55.60,55.45,55.55,+,0.35,55.35,5,55.45,1,
00761B,國泰A級公司債,"175,073",96,"6,168,492",35.16,35.29,35.16,35.23,+,0.07,35.22,104,35.24,112,
00764B,群益25年美債,"6,972,137",259,"197,337,885",28.24,28.34,28.24,28.28,+,0.04,28.28,352,28.30,73,
00768B,復華20年美債,"1,458,473",110,"75,512,696",51.70,51.80,51.70,51.70,+,0.05,51.70,3,51.75,100,
00772B,中信高評級公司債,"3,780,266",683,"129,572,972",34.18,34.31,34.17,34.27,+,0.07,34.27,4,34.28,9,
00773B,中信優先金融債,"1,407,862",219,"51,572,684",36.56,36.67,36.54,36.62,+,0.06,36.61,109,36.62,3,
00777B,凱基AAA至A公司債,"100,000",4,"3,324,000",33.24,33.24,33.24,33.24,,,33.23,1,33.24,1,
00778B,凱基金融債20+,"100,000",4,"3,532,000",35.32,35.32,35.32,35.32,,,35.27,10,35.32,1,
00779B,凱基美債25+,"312,000",7,"8,941,690",28.66,28.66,28.63,28.64,+,0.06,28.61,210,28.64,3,
00780B,國泰A級金融債,"107,782",10,"4,105,196",38.01,38.10,38.01,38.09,+,0.15,38.06,63,38.07,1,
00781B,國泰A級科技債,"158,406",19,"4,662,276",29.47,29.47,29.41,29.44,+,0.06,29.40,70,29.45,64,
00782B,國泰A級公用債,"272,125",45,"8,442,505",31.00,31.05,30.99,31.00,,,31.00,67,31.02,2,
00785B,富邦金融投等債,"117,029",10,"4,163,691",35.00,35.61,35.00,35.58,,,35.57,12,35.58,1,
00786B,元大10年IG銀行債,"14,149",13,"474,223",33.49,33.54,33.49,33.53,+,0.08,33.47,31,33.52,1,
00787B,元大10年IG醫療債,"17,087",12,"564,524",33.00,33.08,33.00,33.01,+,0.01,33.01,1,33.03,1,
00788B,元大10年IG電能債,"18,694",19,"574,096",30.68,30.73,30.68,30.70,+,0.04,30.65,20,30.70,1,
00789B,復華公司債A3,"100,002",6,"4,922,096",49.22,49.22,49.22,49.22,,,49.10,5,49.18,1,
00791B,復華信用債1-5,"100,127",5,"5,687,226",56.80,56.80,56.80,56.80,,,56.65,10,56.80,1,
00792B,群益A級公司債,"120,015",11,"3,880,445",32.30,32.36,32.30,32.32,+,0.09,32.30,3,32.32,1,
00793B,群益AAA-A醫療債,"100,384",13,"3,148,003",31.36,31.36,31.36,31.36,+,0.1,31.28,10,31.36,3,
