證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"171,789",143,"5,384,079",31.10,31.66,30.77,31.45,-,0.04,31.45,3,31.53,1,
00679B,元大美債20年,"32,196,185","3,235","879,954,005",27.28,27.37,27.28,27.34,+,0.06,27.33,1328,27.34,233,
00687B,國泰20年美債,"23,345,005","2,369","669,659,216",28.69,28.73,28.65,28.68,+,0.04,28.68,76,28.69,85,
00687C,國泰20年美債+櫃U,"1,400",4,"13,158",9.40,9.40,9.39,9.39,-,0.01,9.38,107,9.39,110,
00694B,富邦美債1-3,"632,523",55,"26,682,582",41.97,42.21,41.97,42.20,+,0.08,42.18,64,42.21,6,
00695B,富邦美債7-10,"552,568",47,"19,902,590",36.00,36.05,36.00,36.02,+,0.06,36.00,41,36.02,1,
00696B,富邦美債20年,"5,727,508",201,"170,354,025",29.68,29.78,29.68,29.74,+,0.08,29.73,310,29.74,18,
00697B,元大美債7-10,"582,856",176,"21,326,896",36.53,36.62,36.53,36.57,+,0.03,36.56,27,36.58,5,
00719B,元大美債1-3,"2,947,018",562,"92,543,666",31.35,31.43,31.35,31.42,+,0.07,31.41,65,31.42,30,
00720B,元大投資級公司債,"9,247,585","1,625","305,769,340",33.05,33.12,33.02,33.06,-,0.06,33.06,387,33.07,46,
00722B,群益投資級電信債,"6,515,846",440,"236,479,798",36.34,36.34,36.26,36.29,-,0.05,36.28,66,36.29,58,
00723B,群益投資級科技債,"129,100",12,"3,996,617",30.98,30.98,30.94,30.97,-,0.03,30.97,1,30.98,1,
00724B,群益投資級金融債,"4,560,751",361,"154,713,875",33.94,33.95,33.87,33.95,-,0.08,33.94,47,33.95,138,
00725B,國泰投資級公司債,"5,047,089","1,131","177,389,031",35.16,35.18,35.11,35.16,-,0.04,35.15,29,35.16,216,
00726B,國泰新興投等債,"185,038",86,"6,202,025",33.45,33.53,33.39,33.50,+,0.05,33.50,40,33.51,3,
00727B,國泰優選非投等債,"116,415",14,"4,655,524",40.28,40.28,39.92,40.00,-,0.0,39.96,88,40.00,41,
00734B,台新JPM新興債,"108,000",5,"1,722,360",15.92,15.95,15.92,15.95,-,0.02,15.93,1,15.95,11,
00740B,富邦全球投等債,"8,427,105",353,"326,457,256",38.74,38.78,38.70,38.74,-,0.06,38.74,42,38.75,155,
00741B,富邦全球非投等債,"74,112",17,"2,794,560",37.60,37.73,37.60,37.73,+,0.01,37.72,30,37.73,23,
00746B,富邦A級公司債,"1,814,708",97,"64,894,699",35.73,35.79,35.73,35.76,-,0.07,35.73,128,35.76,18,
00749B,凱基新興債10+,"102,000",6,"3,281,340",32.15,32.19,32.15,32.17,-,0.02,32.11,10,32.17,1,
00750B,凱基科技債10+,"121,173",10,"4,029,842",33.23,33.26,33.23,33.24,-,0.02,33.22,1,33.25,1,
