證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"340,694",493,"16,348,397",49.84,49.84,46.50,48.12,-,1.72,48.11,1,48.50,45,
00679B,元大美債20年,"30,321,375","4,773","805,313,366",26.55,26.61,26.51,26.55,+,0.06,26.55,996,26.56,201,
00687B,國泰20年美債,"21,160,101","3,079","590,183,424",27.90,27.94,27.84,27.87,+,0.05,27.87,1151,27.88,259,
00687C,國泰20年美債+櫃U,"25,000",2,"234,000",9.36,9.36,9.36,9.36,+,0.01,9.34,21,9.37,21,
00694B,富邦美債1-3,"136,646",40,"5,675,002",41.46,41.56,41.46,41.54,+,0.09,41.53,10,41.54,8,
00695B,富邦美債7-10,"162,155",41,"5,673,959",34.98,35.02,34.95,34.99,+,0.07,34.99,1,35.00,8,
00696B,富邦美債20年,"2,195,158",202,"63,574,459",28.98,29.00,28.91,28.95,+,0.08,28.94,649,28.95,14,
00697B,元大美債7-10,"343,913",174,"12,214,741",35.73,35.73,35.44,35.53,+,0.1,35.53,1,35.54,42,
00719B,元大美債1-3,"2,614,262",587,"80,688,499",30.83,30.88,30.83,30.88,+,0.05,30.87,20,30.88,137,
00720B,元大投資級公司債,"6,192,858","1,637","205,437,417",33.14,33.24,33.13,33.18,+,0.09,33.17,379,33.18,104,
00722B,群益投資級電信債,"3,937,833",310,"142,460,620",36.07,36.20,36.07,36.16,+,0.09,36.15,88,36.16,30,
00723B,群益投資級科技債,"245,000",9,"7,597,930",31.07,31.07,30.99,31.02,+,0.1,31.01,1,31.02,2,
00724B,群益投資級金融債,"4,020,415",230,"135,840,462",33.68,33.81,33.68,33.78,+,0.11,33.77,149,33.78,41,
00725B,國泰投資級公司債,"4,990,588",909,"176,022,003",35.22,35.31,35.22,35.28,+,0.1,35.28,143,35.29,71,
00726B,國泰新興投等債,"154,959",33,"5,085,423",32.72,32.84,32.72,32.84,+,0.11,32.82,1,32.84,74,
00727B,國泰優選非投等債,"125,782",12,"4,953,677",39.33,39.39,39.31,39.39,+,0.11,39.38,1,39.40,1,
00734B,台新JPM新興債,"16,000",8,"251,830",15.66,15.77,15.66,15.77,+,0.02,15.77,14,15.78,1,
00740B,富邦全球投等債,"2,048,947",245,"79,489,314",38.69,38.83,38.69,38.80,+,0.14,38.79,151,38.80,1,
00741B,富邦全球非投等債,"188,138",22,"6,982,141",37.13,37.14,37.08,37.13,+,0.1,37.12,1,37.14,14,
00746B,富邦A級公司債,"628,759",25,"22,357,247",35.58,35.58,35.52,35.56,+,0.1,35.54,135,35.56,26,
00749B,凱基新興債10+,"101,000",3,"3,210,760",31.76,31.79,31.76,31.79,+,0.13,31.75,10,31.78,1,
00750B,凱基科技債10+,"100,029",3,"3,330,023",33.29,33.29,33.29,33.29,+,0.06,33.23,1,33.25,1,
00751B,元大AAA至A公司債,"6,357,673","1,264","202,811,762",31.86,31.95,31.85,31.89,+,0.07,31.89,18,31.90,143,
00754B,群益AAA-AA公司債,"114,000",10,"3,825,540",33.56,33.56,33.51,33.54,+,0.1,33.52,12,33.54,5,
00755B,群益投資級公用債,"110,031",92,"3,601,559",32.65,32.76,32.65,32.75,+,0.11,32.70,1,32.71,2,
00756B,群益投等新興公債,"175,953",88,"5,538,810",31.30,31.51,31.30,31.48,+,0.14,31.47,3,31.50,12,
00758B,復華能源債,"100,019",4,"5,155,983",51.55,51.55,51.55,51.55,-,0.0,51.45,21,51.80,20,
00759B,復華製藥債,"101,024",6,"5,510,909",54.55,54.55,54.55,54.55,+,0.1,54.45,1,54.55,1,
00760B,復華新興企業債,"107,803",16,"5,783,849",53.65,53.75,53.60,53.60,+,0.15,53.60,1,53.65,1,
00761B,國泰A級公司債,"756,400",121,"26,083,766",34.52,34.52,34.44,34.49,+,0.12,34.48,1,34.49,4,
00764B,群益25年美債,"6,274,141",229,"174,920,088",27.78,27.91,27.78,27.87,+,0.09,27.86,228,27.87,62,
00768B,復華20年美債,"175,807",43,"8,754,178",49.75,49.88,49.75,49.81,+,0.11,49.80,51,49.81,3,
00772B,中信高評級公司債,"4,604,916",743,"155,440,619",33.66,33.79,33.66,33.76,+,0.11,33.75,112,33.76,14,
00773B,中信優先金融債,"1,014,974",197,"36,408,650",35.75,35.91,35.75,35.85,+,0.1,35.85,96,35.87,12,
00777B,凱基AAA至A公司債,"101,000",3,"3,308,770",32.77,32.77,32.76,32.76,+,0.07,32.75,1,32.76,1,
00778B,凱基金融債20+,"102,000",4,"3,522,110",34.58,34.58,34.53,34.53,-,0.0,34.58,10,34.63,1,
00779B,凱基美債25+,"314,107",13,"8,873,119",28.21,28.25,28.21,28.21,-,0.0,28.21,49,28.23,3,
00780B,國泰A級金融債,"187,727",20,"6,945,661",37.02,37.03,36.99,37.00,+,0.09,36.99,50,37.00,1,
00781B,國泰A級科技債,"122,600",15,"3,542,378",28.86,28.90,28.86,28.90,+,0.05,28.87,26,28.91,50,
00782B,國泰A級公用債,"345,600",16,"10,533,199",30.50,30.50,30.47,30.48,+,0.03,30.48,28,30.49,3,
00785B,富邦金融投等債,"52,110",6,"1,823,844",34.99,35.00,34.99,34.99,+,0.06,34.99,49,35.00,1,
00786B,元大10年IG銀行債,"21,000",9,"684,740",32.68,32.68,32.55,32.55,-,0.08,32.55,47,32.62,1,
00787B,元大10年IG醫療債,"7,215",11,"236,271",32.75,32.75,32.75,32.75,+,0.08,32.73,50,32.74,1,
00788B,元大10年IG電能債,"13,000",5,"390,090",30.01,30.06,30.00,30.00,+,0.05,30.00,50,30.01,20,
00789B,復華公司債A3,"113,060",8,"5,496,696",48.60,48.62,48.57,48.62,+,0.13,48.59,5,48.60,1,
