證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"316,315",218,"8,838,822",28.51,28.51,27.38,28.24,-,0.55,28.19,1,28.24,28,
00679B,元大美債20年,"46,815,726","8,279","1,286,299,640",27.47,27.51,27.44,27.46,+,0.24,27.45,149,27.46,681,
00687B,國泰20年美債,"42,628,762","6,694","1,217,572,547",28.56,28.60,28.52,28.54,+,0.25,28.53,372,28.54,403,
00687C,國泰20年美債+櫃U,"27,200",13,"256,224",9.42,9.42,9.42,9.42,+,0.09,9.42,2,9.43,101,
00694B,富邦美債1-3,"411,240",53,"17,229,655",41.89,41.95,41.86,41.86,+,0.02,41.86,46,41.87,61,
00695B,富邦美債7-10,"95,023",46,"3,399,568",35.75,35.82,35.75,35.75,+,0.18,35.71,65,35.75,39,
00696B,富邦美債20年,"2,853,347",351,"84,541,147",29.59,29.68,29.59,29.59,+,0.23,29.59,83,29.60,302,
00697B,元大美債7-10,"354,837",208,"12,890,490",36.24,36.39,36.24,36.31,+,0.18,36.31,3,36.32,56,
00719B,元大美債1-3,"2,143,760",770,"66,943,940",31.28,31.28,31.20,31.20,+,0.03,31.19,87,31.20,3,
00720B,元大投資級公司債,"5,495,458","1,420","184,824,023",33.63,33.71,33.59,33.60,+,0.13,33.59,7,33.60,206,
00722B,群益投資級電信債,"1,725,697",383,"63,399,839",36.74,36.83,36.71,36.72,+,0.16,36.70,20,36.72,46,
00723B,群益投資級科技債,"203,066",13,"6,400,175",31.55,31.55,31.50,31.50,+,0.08,31.46,74,31.48,2,
00724B,群益投資級金融債,"3,827,355",301,"132,586,247",34.55,34.69,34.55,34.62,+,0.15,34.62,17,34.63,5,
00725B,國泰投資級公司債,"3,743,123",985,"133,707,011",35.70,35.76,35.69,35.69,+,0.12,35.68,1,35.69,291,
00726B,國泰新興投等債,"382,650",117,"12,818,990",33.45,33.54,33.45,33.49,+,0.08,33.49,1,33.50,1,
00727B,國泰優選非投等債,"138,725",17,"5,543,170",39.95,39.98,39.94,39.95,-,0.08,39.94,2,39.95,1,
00734B,台新JPM新興債,"139,015",6,"2,213,906",16.00,16.00,15.91,15.93,+,0.03,15.94,1,15.95,10,
00740B,富邦全球投等債,"1,683,888",295,"66,635,425",39.46,39.62,39.46,39.56,+,0.14,39.55,6,39.56,277,
00741B,富邦全球非投等債,"316,055",30,"11,955,134",37.81,37.91,37.74,37.88,+,0.03,37.87,3,37.88,2,
00746B,富邦A級公司債,"301,219",85,"10,906,463",36.06,36.25,36.06,36.18,+,0.16,36.17,50,36.18,92,
